artists,name,genres
Sleeping With Sirens,F**K You,"cover, metal, pop, rock, punk"
Bob Dylan,Masters of War,"folk, 60s, singer-songwriter, acoustic, political"
The Platters,Blue Christmas,"christmas, xmas, holiday, Jul, Tinsel"
Bob Dylan,Girl from the North Country,"folk, acoustic, 60s, classic rock, singer-songwriter"
Eric Church,The Outsiders,"country, rock, alternative, alternative rock, country rock"
South Park Mexican,You Know My Name,"90s, Hip-Hop, rock, soul, rap"
Sleep Sounds of Nature,Under a Waterfall (Relaxing Sounds),relaxy
Luiz Melodia,Magrelinha,"mpb, brasil, Luiz Melodia, musica perfeita, Magrelinha"
El As De La Sierra,Entre Perico Y Perico,Unknown
Oscar Peterson Trio,Night Train,"jazz, piano, instrumental, swing, bar"
Pistol Annies,I Feel A Sin Comin' On,"country, american, bluegrass, Miranda Lambert, leno"
Sawyer Brown,Six Days On The Road,"country, 90s, classic country, 1997, contemporary country"
Teodoro Reyes,Morire Bebiendo,Unknown
Craft Spells,After the Moment,"indie pop, dream pop, summer, electronic, indie"
"Jill Scott,  Anthony Hamilton",So In Love - feat. Anthony Hamilton,"r&b, Neo-Soul, rhythum and blues tag, Mocha Chocolata YaYa, neo  soul"
Bob Seger,Little Drummer Boy - Remastered,Unknown
A Perfect Circle,Counting Bodies Like Sheep To The Rhythm Of The War Drums,"alternative rock, industrial, Progressive rock, rock, A Perfect Circle"
Lana Del Rey,Burning Desire,"pop, sexy, sex, indie, <3"
Los Tucanes De Tijuana,La Piñata,Unknown
Julie London,Perfidia,"female vocalists, chill, oldies, smooth, 8 of 10 stars"
A Perfect Circle,Blue,"alternative rock, Progressive rock, rock, alternative, A Perfect Circle"
Rata Blanca,Ella,"spanish, male, Ballad, Favorite, Rock en Espanol"
Kendrick Lamar,Chapter Six,"chill, MySpotigramBot, Hip-Hop, calm, Conscious Hip Hop"
The Notorious B.I.G.,Niggas Bleed - 2014 Remaster,Unknown
Roy Orbison,She's a Mystery to Me,"classic rock, roy orbison, rock, rockabilly, romantic"
El Gran Combo De Puerto Rico,Amame,"salsa, best, Romantica, Las mas"
Sara Evans,Born to Fly,"country, female vocalists, Sara Evans, contemporary country, pop country"
Crossfade,So Far Away,"rock, alternative rock, crossfade, hard rock, alternative"
Barney,I Love You,"wtf, cartoon, evil, get your damn tags right, childrens"
Brenda Lee,All Alone Am I,"oldies, 60s, female vocalists, female vocalist, pop"
Drive-By Truckers,Goddamn Lonely Love,"rock, americana, Alt-country, Southern Rock, alt country"
3OH!3,Dirty Mind,"love at first listen, electronic, electro, 10s, 3OH3"
Five Finger Death Punch,Cold,"metal, sad, sick, brandy talore, jenny mcCarthy"
"Anuradha Sriram,  Sujatha,  A.R. Rahman,  Sonu Nigam",Ishq Bina,Unknown
Melissa Etheridge,Bring Me Some Water,"rock, female vocalists, 80s, singer-songwriter, Melissa Etheridge"
Howard Shore,Bag End,"Soundtrack, lord of the rings, Soundtracks, fantasy, Howard Shore"
Luther Vandross,"Every Year, Every Christmas","christmas, soulful christmas, christmas soul, luther vandross, xmas"
Semiramis Pekkan,Bana Yalan Söylediler,"45lik, Soundtrack, issiz adam film muzigi, 1, nostalgia"
Etta James,Trust In Me,"blues, jazz, soul, Etta James, female vocalists"
Aerosmith,Train Kept a Rollin',"hard rock, classic rock, rock, aerosmith, rock band"
Ella Fitzgerald,Santa Claus Is Coming To Town,"christmas, jazz, xmas, Christmas Music, x-mas"
Elton John,Circle Of Life,"Soundtrack, pop, Disney, elton john, piano"
"Giacomo Puccini,  London Symphony Orchestra,  Antonio Pappano",Crisantemi for string orchestra,Unknown
Lisa Stansfield,"Never, Never Gonna Give You Up","pop, soul, female vocalists, cover, love song"
Guy Clark,Dublin Blues,"texas country, singer-songwriter, americana, country, cities"
Born Without Bones,Stone,"alternative rock, emo, pop punk, Emo rock, midwest emo"
The Whispers,And the Beat Goes On,"Disco, funk, 80s, soul, dance"
"Mobb Deep,  Nas",It's Mine (feat. Nas),"Hip-Hop, hiphop classics, MySpotigramBot, -1001819731063, -1001854528204"
John Cale,Barracuda,"rock, underground rock, singer-songwritergdchill, art rock, welsh"
"Rufus & Chaka Khan,  Chaka Khan",Tell Me Something Good,"funk, soul, 70s, rufus, chaka khan"
Banda El Recodo,El Sinaloense y el Kora,Unknown
"Bill Evans,  Scott LaFaro,  Paul Motian",Blue In Green (Take 3),"jazz, piano, jazz fusion, bebop, cool jazz"
Los Tucanes De Tijuana,La Pista Secreta,Unknown
Aventura,Nueve y Quince - 9: 15,Unknown
Little Feat,Spanish Moon,"rock, Southern Rock, classic rock, funky, 70s"
Ana Gabriel,Mar y Arena,"Romantica, female vocalists, pop, love songs, romanticas"
Gordon Lightfoot,Carefree Highway,"folk, Canadian, 70s, singer-songwriter, classic rock"
Bob Carlisle,Butterfly Kisses,"country, christian, contemporary christian, wedding, butterfly kisses"
Johnny Cash,Give My Love To Rose,"country, Johnny Cash, folk, americana, oldies"
Dilated Peoples,Worst Comes To Worst,"Hip-Hop, hip hop, rap, underground hip-hop, Dilated Peoples"
Ennio Morricone,The Mission,"Soundtrack, instrumental, Classical, ennio morricone, ambient"
Kenny Chesney,Me and You,"country, Kenny Chesney, Love, 90s, Favorite"
La Familia André,De Oro,"latin, salsa"
Hank Mobley,My Groove Your Move - Rudy Van Gelder Edition,Unknown
Kenny Rogers,Buy Me A Rose,"country, kenny rogers, Buy me a rose, easy listening, romantic"
AZ,Sugar Hill,"Hip-Hop, rap, az, hip hop, 90s"
Daft Punk,Too Long,"electronic, House, electronica, dance, Daft Punk"
Juan Luis Guerra 4.40,El Farolito,Unknown
PJ Harvey,The Wind,"alternative, female vocalists, rock, indie, alternative rock"
Q-Tip,Breathe And Stop,"hip hop, Hip-Hop, rap, old school, 90s"
Miles Davis,All Blues,"jazz, trumpet, miles davis, cool jazz, blues"
Smash Mouth,Can't Get Enough Of You Baby,"rock, 90s, pop, Soundtrack, Smash Mouth"
Connie Francis,O Little Town Of Bethlehem,"Christmas carols, Christmas Music, christmas, Christmas Songs, classic Christmas"
Common,I Used to Love H.E.R.,"Hip-Hop, hip hop, common, classic, rap"
Los Tres Caballeros,Noche No Te Vayas,"spanish, latin, male vocalists, bolero"
Electric Light Orchestra,Can't Get It out of My Head,"classic rock, 70s, rock, Progressive rock, pop"
Roger Williams,Winter Wonderland,Unknown
"Wale,  Tiara Thomas",Bad (feat. Tiara Thomas),"Hip-Hop, hip hop, chill, rnb, sex"
Nickelback,Leader of Men,"rock, alternative rock, hard rock, nickelback, alternative"
Myriam Hernandez,Herida,"female vocalists, latin pop, pop, adult contemporary, love songs"
Eminem,As The World Turns,"rap, hip hop, Eminem, Hip-Hop, Horrorcore"
Eminem,The Kiss - Skit,"skit, Sketch Comedy, skits"
"Thug Life,  Natasha Walker",Bury Me A G,"West Coast Rap, Hip-Hop, rap, heard on Pandora, pac"
Eminem,'97 Bonnie & Clyde,"rap, Hip-Hop, Eminem, hip hop, 90s"
Marty Robbins,Saddle Tramp,"country, classic country, Marty Robbins, old favorites, 1"
Art Pepper,Four Brothers,"jazz, saxophone, bebop, Big Band, cool jazz"
Mos Def,Hip Hop,"Hip-Hop, hip hop, rap, mos def, underground hip-hop"
The Notorious B.I.G.,Unbelievable - 2005 Remaster,Unknown
"Gene Autry,  ""Carl Cotners Orchestra""",Up On The House Top (Ho Ho Ho) (with Carl Cotner's Orchestra),christmas
Green Day,Pulling Teeth,"punk rock, punk, rock, green day, 90s"
"""Destinys Child""",Bug a Boo (H-Town Screwed Mix),Unknown
"Nick Cave & The Bad Seeds,  PJ Harvey",Henry Lee (feat. PJ Harvey) - 2011 Remastered Version,"rock, alternative, names of people"
Melvins,Revolve,"Grunge, Stoner Rock, Sludge, 90s, metal"
Rocío Dúrcal,La Guirnalda,"rocio durcal, La Guirnalda, Cafeteria La Sirena"
Lloyd Price,Personality,"oldies, 50s, soul, rhythm and blues, 1959"
Korn,Faget,"Nu Metal, Nu-metal, metal, alternative metal, rock"
Helmet,Milquetoast,"rock, metal, hardcore, Grunge, 90s"
Hole,Miss World,"Grunge, rock, female vocalists, 90s, alternative"
Benjamin Orr,Stay the Night,"80s, new wave, pop, rock, synthpop"
Little Dragon,Constant Surprises,"trip-hop, electronica, female vocalists, femalevocalistsgdchill, 1Live Fiehe"
Avril Lavigne,Mobile,"rock, pop, pop rock, avril lavigne, female vocalists"
Suicidal Tendencies,Cyco Vision,"punk, hardcore, hardcore punk, punk rock, Suicidal Tendencies"
South Border,Love of My Life - Multiplex Karaoke,"philippines, OPM, P-pop, pinoy pop, ppop"
Willie Dixon,I Can't Quit You Baby,"blues, Chicago Blues, jazz, Willie Dixon, piano"
"Johannes Brahms,  Budapest Festival Orchestra,  Iván Fischer","Hungarian Dance No.5 in G Minor, WoO 1, No.5",Unknown
Hilary Duff,Why Not,"pop, hilary duff, female vocalists, teen pop, diva"
Shooter Jennings,The Gunslinger,"country, american, alternative country, outlaw country, FCC"
Joan Manuel Serrat,Aquellas Pequeñas Cosas,"cantautor, trova, catalans, pop, Serrat"
Kacey Musgraves,Keep It To Yourself,"country, 2014, strong, country pop, modern country"
George Winston,A Charlie Brown Thanksgiving,"thanksgiving, jazz, instrumental, Classical, piano"
George Michael,Outside,"pop, dance, 90s, George Michael, british"
"Tech N9ne,  T-Pain",B.I.T.C.H. (feat. T-Pain),Unknown
Real McCoy,Run Away,"dance, eurodance, 90s, 90s dance, pop"
Mariah Carey,Underneath the Stars,"pop, rnb, Mariah Carey, soul, 90s"
Silverchair,Pure Massacre,"Grunge, rock, 90s, alternative, alternative rock"
Deftones,7 Words,"Nu Metal, metal, alternative metal, Deftones, alternative"
"Snoop Dogg,  Sticky Fingaz",Buck 'Em,"Gangsta Rap, Hip-Hop, rap, 90s, West Coast Rap"
"Mariah Carey,  ODB",Fantasy (feat. O.D.B.) - Bad Boy Fantasy,Unknown
"The Lacs,  Colt Ford,  JJ Lawhorn",Field Party (Remix) [feat. Colt Ford & JJ Lawhorn],"kid rock, creepy, racism, Creed, nazi"
"Chance the Rapper,  Saba,  BJ The Chicago Kid",Everybody's Something,"trip hop, Gilles Peterson, Neo-Soul, pop rap, boom bap"
"Mobb Deep,  Nas,  Raekwon",Eye for a Eye (Your Beef Is Mines) (feat. Nas & Raekwon),"MySpotigramBot, Gangsta Rap, Hip-Hop, rap, Horrorcore"
blink-182,M+M's,"punk rock, pop punk, punk, rock, alternative"
UGK,One Day,"UGK, Dirty South, Hip-Hop, rap, ugk one day"
Berner,Wax Room (feat. Nipsey Hussle),Unknown
Elvis Costello & The Attractions,I Want You,"singer-songwriter, rock, new wave, sad, british"
Los Askis,Te Daré Una Rosa,Unknown
Shania Twain,I'm Gonna Getcha Good,"country, pop, female vocalists, Shania Twain, Canadian"
Aventura,Dime Si Te Gusto,bachata
Chance the Rapper,Juice,"Hip-Hop, hip hop, rap, 2013, 10s"
"Ricardo Montaner,  Evaluna Montaner",La Gloria de Dios (feat. Evaluna Montaner),Unknown
Bryan Adams,Sound The Bugle,"Soundtrack, sad, rock, bryan adams, 80s"
David Gray,"Say Hello, Wave Goodbye","singer-songwriter, acoustic, folk, Mellow, David Gray"
Cristian Castro,Mi Vida Sin Tu Amor,"balada, Pop Mexicano, spanish, dance, latin"
Grupo Cañaveral De Humberto Pabón,Hasta El Cielo Lloro,Unknown
"Dr. Dre,  Hittman,  Ms. Roq",Murder Ink,"Gangsta Rap, G-funk, Hip-Hop, west coast hip hop, hip hop"
Aventura,Un Poeta Enamorado,bachata
Tracy Chapman,Mountains O' Things,"folk, female vocalists, rock, Alternative Folk, singer-songwriter"
"Dr. Dre,  Hittman",Light Speed,"Gangsta Rap, G-funk, west coast hip hop, hip hop, rap"
Talk Talk,The Rainbow - 1997 Remaster,"post-rock, art rock, ambient, electric blues, chamber jazz"
Caifanes,Detrás de Ti,"spanish, alternative rock, latin, guitar, mexico"
The Wood Brothers,Keep Me Around,"folk, americana, blues"
Whitney Houston,Exhale (Shoop Shoop) - from Waiting to Exhale - Original Soundtrack,Unknown
Blind Melon,Toes Across The Floor,"Grunge, alternative rock, rock, alternative, 90s"
Brenda Lee,Emotions,"oldies, 60s, pop, jazz, female vocalists"
Héctor Lavoe,Loco,"salsa, spanish lyrics"
Kacey Musgraves,Blowin' Smoke,"country, 2013, 2010s, catchy, american"
Pooh,Dammi Solo un Minuto - Remastered,Unknown
"Thelonious Monk,  John Coltrane","Ruby, My Dear","jazz, jazz piano, piano, bebop, instrumental"
José José,Aún Estoy de Pie,Unknown
"Keith Urban,  Eric Church",Raise 'Em Up,"country, 2010s, 2015"
Parokya Ni Edgar,Buloy,"pinoy, philippines, OPM, Pinoy Music, Parokya ni Edgar"
"YG,  Nipsey Hussle",You Broke,"rap, Underground Russia"
Morrissey,Alma Matters,"indie, alternative, rock, Morrissey, 90s"
Suicide,Dream Baby Dream,"experimental, electronic, new wave, Pitchfork 500, 80s"
Só Pra Contrariar,Cuando Acaba el Placer (Depois do Prazer),"spanish, male, romantic, samba, Ballad"
The 1975,Menswear,"indie rock, electronic, synthpop, 10s, downtempo"
Ben E. King,Spanish Harlem,"soul, oldies, 60s, rhythm and blues, pop"
The Shirelles,Mama Said,"oldies, 60s, motown, girl group, pop"
Laura Branigan,Power of Love,"80s, cover, female vocalist, pop ballad, pop"
Ed Sheeran,Touch and Go,"pop, touch and go, Ed Sheeran, wembley edition"
Drake,Connect,"hip hop, Hip-Hop, beautiful, rnb, 2013"
Andrew Bird,Pulaski at Night,"indie, chamber pop, instrumental, folk, indie pop"
"Ludwig van Beethoven,  Philadelphia Orchestra,  Riccardo Muti","Beethoven: Symphony No. 6 in F Major, Op. 68 ""Pastoral"": I. Erwachen heiterer Empfindungen bei der Ankunft auf dem Lande. Allegro ma non troppo","Classical, instrumental, introvert"
"Earth,  Wind & Fire",Every Now and Then,Unknown
Dierks Bentley,Say You Do,"country, 2014, modern country, Ballad, 2010s"
Mel Tormé,The Christmas Song (Chestnuts Roasting On An Open Fire),"christmas, male vocalists, Christmas Music, classic Christmas, jazz vocal"
AJR,My Calling,Unknown
Rancid,Maxwell Murder,"punk, punk rock, ska punk, rancid, ska"
Fall Out Boy,Saturday,"emo, Fall Out Boy, pop punk, rock, punk"
Warlock,All We Are,"heavy metal, metal, hard rock, warlock, 80s"
"Arvo Pärt,  Vladimir Spivakov,  Sergej Bezrodny",Spiegel im Spiegel - Version for Violin and Piano,Unknown
"Paul Simon,  General M.D.Shirinda,  The Gaza Sisters",I Know What I Know (with General M.D.Shirinda & The Gaza Sisters),Unknown
Head Automatica,Beating Heart Baby,"rock, alternative, indie, alternative rock, head automatica"
Gorillaz,People,"electronic, alternative, pop, funk, gorillaz"
Townes Van Zandt,Waiting Around to Die,"folk, singer-songwriter, americana, country, Alt-country"
The Rolling Stones,Wild Horses,"classic rock, rock, the rolling stones, 70s, british"
"Alexander Borodin,  Julian Lloyd Webber,  Royal Philharmonic Orchestra,  James Judd",Nocturne,"Classical, the five"
"John Williams,  London Symphony Orchestra",Anakin's Dark Deeds,"Soundtrack, Star Wars, John Williams, Classical, instrumental"
Slum Village,Get Dis Money,"Hip-Hop, hip hop, j dilla, gimme sum friends03, Slum Village"
The Decemberists,The Mariner's Revenge Song,"indie, epic, folk, indie rock, pirates"
The White Stripes,The Denial Twist,"rock, alternative, alternative rock, indie, indie rock"
El Ten Eleven,My Only Swerving,"post-rock, instrumental, chill, loved, instrumental rock"
Wade Bowen,Who I Am,"country, Love, texas country"
Dusty Springfield,In Private,"pop, 80s, female vocalists, soul, oldies"
Faces,Debris,"classic rock, rock, freaks and geeks, Rock and Roll, ronnie lane"
"Paul McCartney,  Linda McCartney",Ram On - Remastered 2012,Unknown
Los Tucanes De Tijuana,Fiesta En La Sierra,"tukanazoz, corinthia5150"
"Worcester Cathedral Choir,  Christina Rossetti,  Gustav Holst",In The Bleak Midwinter,Unknown
"Funkmaster Flex,  Big Kap,  DJ Mister Cee,  The Notorious B.I.G.,  2Pac","Biggie/Tupac Live Freestyle (Funkmaster Flex & Big Kap Feat. DJ Mister Cee, Notorious B.I.G & Tupac)",johnxhase
Korn,Alone I Break,"Nu Metal, metal, Korn, rock, Nu-metal"
The Flaming Lips,Fight Test,"indie, alternative, rock, indie rock, alternative rock"
Lloyd Banks,I'm So Fly,"rap, Hip-Hop, Gangsta Rap, G-Unit, Lloyd Banks"
Led Zeppelin,Misty Mountain Hop - Alternate Mix,Unknown
Allman Brothers Band,Trouble No More,"Southern Rock, classic rock, blues rock, rock, blues"
Led Zeppelin,Babe I'm Gonna Leave You - Remaster,"classic rock, engaging, sublime, classic tracks, banger"
Blaggards,Botany Bay,"irish, punk, celtic punk, folk, celtic"
Sam Phillips,Reflecting Light,"Gilmore Girls, female vocalists, acoustic, singer-songwriter, quiet"
Glen Campbell,Galveston - Remastered 2001,country
Los Temerarios,Renunciacion,Unknown
Black Label Society,Fire It Up,"heavy metal, metal, Black Label Society, Guitar Hero, hard rock"
The Undisputed Truth,Smiling Faces Sometimes,"soul, 70s, funk, motown, Old School soul"
"Dom Kennedy,  TeeFLii",Still Callin' (feat. Teeflii),Unknown
SID,V.I.P,"J-rock, sid, rock, japanese, alternative rock"
Gene Wilder,"Pure Imagination - From ""Willy Wonka & The Chocolate Factory"" Soundtrack",1971
Tom T. Hall,The Year That Clayton Delaney Died,"country, classic country, americana, sorrow, tom t hall"
Led Zeppelin,Misty Mountain Hop - Remaster,"hard rock, classic tracks"
The Chicks,Long Time Gone,"female vocalists, bluegrass, modern country, 2002, new traditionalist"
Gil Scott-Heron,Home Is Where the Hatred Is,"soul, funk, jazz funk, jazz, political"
Stevie Ray Vaughan,Life by the Drop,"blues, blues rock, acoustic, Texas Blues, stevie ray vaughan"
The Beatles,Yer Blues - Remastered 2009,"The Beatles, 1968, me irl"
Diamond Rio,One More Day,"country, Diamond Rio, One more day, Country Love, Love"
George Strait,Cowboys Like Us,"country, George Strait, cowboys like us, country taggradio, Mellow"
Korn,Y'all Want a Single,"Nu Metal, metal, Korn, rock, alternative metal"
Frank Sinatra,Lady Day,"jazz, Alternative  Punk, Sinatra, the lizards lounge"
Los Invasores De Nuevo León,Ni Que Tuvieras Tanta Suerte,Unknown
Simon & Garfunkel,At the Zoo,"folk, 60s, folk rock, classic rock, rock"
Simon & Garfunkel,Bookends Theme - Reprise,Darac XoX
Joe Bataan,Gypsy Woman - Demo Version,Unknown
Clint Black,Like The Rain,"country, clint black, love songs, like the rain, relax"
The White Stripes,Black Math,"rock, alternative, alternative rock, Garage Rock, indie"
Grupo Fundo De Quintal,Nosso Grito,Unknown
Marty Robbins,Love Is Blue,"pop, country, Traditional Pop, oldies, nashville sound"
Melanie,Brand New Key,"folk, female vocalists, 70s, melanie, classic rock"
MF DOOM,Hey!,"Hip-Hop, hip hop, mf doom, Scooby Doo, rap"
Blockhead,The Music Scene,"electronic, chillout, downtempo, trip-hop, funky"
Joni Mitchell,Little Green,"folk, singer-songwriter, acoustic, joni mitchell, female vocalists"
Ray Barretto,Acid,"salsa, latin jazz, latin, jazz, ray barretto"
"Andrew Lloyd Webber,  Gerard Butler,  Jennifer Ellison,  Emmy Rossum",Angel Of Music,"Soundtrack, musical, Phantom of the Opera, musicals, opera"
Mickey Avalon,My Dick,"rap, funny, Hip-Hop, hip hop, Mickey Avalon"
K. S. Chithra,Kehna Hi Kya - Bombay / Soundtrack Version,Unknown
Los Caminantes,Todo Me Gusta de Ti,Unknown
The String Cheese Incident,Sirens,"jam band, rock, bluegrass, Jam Bands, Love"
Muse,Plug in Baby,"alternative rock, rock, alternative, Muse, british"
"The Strokes,  Regina Spektor",Modern Girls & Old Fashion Men,"indie rock, duets, indie, Awesome, The Strokes"
Mýa,My Love Is Like...Wo - Main Mix/Album Version,"pop, 2003, rnb, 2000s, Mya"
The Doors,Spanish Caravan,"classic rock, Psychedelic Rock, rock, 60s, psychedelic"
Lamb of God,Hourglass,"metal, metalcore, thrash metal, groove metal, death metal"
Hanson,I Will Come To You,"90s, pop, Hanson, pop rock, 1997"
Angie Stone,No More Rain (In This Cloud),"soul, Neo-Soul, Angie Stone, rnb, female vocalists"
Smog,Let's Move To The Country,"folk, indie, alternative, Mellow, male vocalist"
Jethro Tull,Cross-Eyed Mary,"Progressive rock, classic rock, rock, 70s, jethro tull"
Linkin Park,Hit the Floor,"Nu Metal, rock, Linkin Park, alternative rock, alternative"
Pepper,Rent,"ska, reggae, dub, time to toke, Pepper"
alt-J,Hunger Of The Pine,"indie, alternative, electronic, british, indie rock"
Frank Zappa,Peaches En Regalia,"Progressive rock, instrumental, zappa, rock, experimental"
Brad Paisley,Alcohol,"country, alcohol, brad paisley, drinking, humor"
Amanda Perez,Angel,"amanda perez, rnb, angel, soul, songs I absolutely love"
Tim McGraw,Red Ragtop,"country, 2002, 90s, melancholy, amazing"
Pepper,B.O.O.T.,"top rated tracks, reggae, ska, tt rock, Schmil"
S Club 7,Never Had A Dream Come True,"pop, british, S Club 7, Love, 90s"
Ronny Jordan,I Remember You,"jazz, instrumental, quiet storm, jazz fusion"
"Bow Wow,  Jermaine Dupri,  Fabolous,  Fundisha","Basketball (feat. Jermaine Dupri, Fabolous & Fundisha)",Unknown
Rascal Flatts,These Days,"country, rascal flatts, pop country, Love, Favorite"
Smokie Norful,I Need You Now,"gospel, i need you now, smokie norful, Contemporary Gospel, worship"
Thievery Corporation,Lebanese Blonde,"chillout, downtempo, electronic, lounge, trip-hop"
Lighter Shade Of Brown,On A Sunday Afternoon,"on a sunday afternoon, Chicano Rap, Latino Rap, rap, Gangsta Rap"
"Catherine Zeta-Jones,  Renée Zellweger,  Taye Diggs",Overture/And All That Jazz,"musicals, instrumental, chicago, jazz, Workout"
Django Reinhardt,I'll See You in My Dreams,"jazz, guitar, gypsy jazz, swing, instrumental"
The Beatles,I Me Mine - Remastered 2009,"hard rock, Folk Blues, Psychedelic Peppermint, you we ours, share a coke and smile"
Beck,The Golden Age,"alternative, indie, Mellow, singer-songwriter, rock"
Pepper,Ho's,"ska, reggae, chill, dub, funny"
5 Seconds of Summer,Beside You,"5SOS, beside you, pop rock, acoustic, love at 1st listen"
India.Arie,The Truth,"soul, Neo-Soul, rnb, india arie, female vocalists"
The Temptations,Rudolph The Red-Nosed Reindeer - Stereo LP Version,Unknown
The Beatles,Hey Bulldog - Remastered 2009,"hard rock, pop rock, Psychedelic Rock, banger, marigold"
Conway Twitty,Rocky Top,"country, 70s, conway twitty, Rocky Top"
The Beach Boys,All I Wanna Do - Remastered 2009,"psychedelic pop, sunshine pop, dream pop, art pop, pop"
The Jackson 5,Give Love On Christmas Day,"christmas, 70s, pop, Tinsel, motown"
N.E.R.D,Run To The Sun,"Hip-Hop, NERD, rnb, hip hop, funk"
"The Band,  Todd Rundgren",The Shape I'm In - Remastered 2000,Unknown
Los Temerarios,Como Ayer,Unknown
Killswitch Engage,My Last Serenade,"metalcore, metal, hardcore, killswitch engage, Melodic Death Metal"
The Flying Burrito Brothers,Wild Horses,"country rock, cover, country, classic rock, rock"
Michael Lington,It's Too Late,"Smooth Jazz, jazz, saxophone, 1052 loved, TheJazzCafeLovedTracks D"
Cliff Richard,Saviour's Day,"christmas, Cliff Richard, pop, 80s, british"
Megadeth,She-Wolf - Remastered 2004 / Remixed,"metal, furry, MTG Green"
Wilson Pickett,Don't Let the Green Grass Fool You,"soul, Southern Soul, oldies, funk, Wilson Pickett"
Brandy,Full Moon,"rnb, pop, Brandy, soul, female vocalists"
Utah Saints,Something Good,"dance, 90s, electronic, techno, Rave"
Grateful Dead,New Speedway Boogie - 2013 Remaster,"americana, folk rock, roots rock, folklore, boogie"
Soda Stereo,Si No Fuera Por... - Remasterizado 2007,Unknown
Hector & Tito,Felina,"Reggaeton, latin"
Hot Hot Heat,Bandages,"indie, indie rock, rock, alternative, Canadian"
Harry McClintock,The Big Rock Candy Mountain,"mountain music, folk, americana, roots, bluegrass"
The Used,A Box Full of Sharp Objects,"screamo, alternative, emo, rock, punk"
Connie Francis,Stupid Cupid,"oldies, 50s, female vocalists, 60s, pop"
Nina Simone,I Shall Be Released,"jazz, soul, blues, female vocalists, nina simone"
The Budos Band,T.I.B.W.F.,"funk, afrobeat, jazz, instrumental, soul"
Canned Heat,Poor Moon - Bonus Track,"rock, blues, psychedelic, blues rock, 1960s"
Tommy James & The Shondells,Crystal Blue Persuasion,"60s, classic rock, oldies, pop, rock"
Los Temerarios,Ni en Defensa Propia,vicente fernandez
"Santana,  Citizen Cope",Sideways (feat. Citizen Cope),"rock, blues rock, favorites, guitar, future"
The Lonely Island,Like A Boss,"comedy, EAT A BAGEL, Music To Be A Boss To, Awesome, Win"
Frank Sinatra,A Man Alone,"jazz, gl4m, 1052 jazz vocal, jazz vocal, sad"
A Perfect Circle,Imagine,"cover, alternative rock, Progressive rock, covers, rock"
Edwin Starr,Twenty Five Miles,"soul, motown, funk, 60s, northern soul"
Billy Joel,She's Got a Way,"billy joel, piano, 70s, classic rock, rock"
Frank Sinatra,I've Got My Love to Keep Me Warm,"christmas, romantic, jazz, 60s, sexy"
"Hamilton,  Joe Frank & Reynolds",Don't Pull Your Love Out,Unknown
Theory of a Deadman,Santa Monica,"rock, alternative rock, alternative, Fahrenheit, Soundtrack"
Los Auténticos Decadentes,El Murguero - Original Version,Unknown
Creedence Clearwater Revival,Commotion,"classic rock, rock, Southern Rock, creedence clearwater revival, 60s"
Anzen Chitai,ワインレッドの心,"80s, japanese, j-pop, pop, rock"
Creedence Clearwater Revival,Effigy,"Southern Rock, classic rock, swamp rock, rock, roots rock"
"Michael Bublé,  Nelly Furtado","Quando, Quando, Quando (with Nelly Furtado)",Bossa Nova
Something Corporate,I Woke Up In A Car,"piano rock, emo, alternative, something corporate, rock"
Jeremy Camp,Walk By Faith,"christian, contemporary christian, worship, jeremy camp, christian rock"
Seether,Gasoline,"rock, hard rock, alternative rock, Grunge, seether"
Isaac Hayes,Theme From Shaft - Album - Remastered,Unknown
Armor For Sleep,Car Underwater,"emo, armor for sleep, rock, alternative, Car Underwater"
Nick Drake,' Cello Song,"folk, singer-songwriter, acoustic, Mellow, indie"
Black Sabbath,Into the Void - 2014 Remaster,Unknown
Spoon,The Way We Get By,"indie, indie rock, rock, alternative, the oc"
Musiq Soulchild,Dontchange - Album Version (Edited),Unknown
Trampled by Turtles,Codeine,"bluegrass, banjo, drugs, California, Favorite"
Simon & Garfunkel,A Hazy Shade of Winter,"60s, folk, classic rock, rock, oldies"
Demi Lovato,Catch Me,"Demi Lovato, pop, acoustic, lovely, <3"
Incubus,A Certain Shade of Green,"rock, alternative rock, incubus, alternative, funk metal"
Neutral Milk Hotel,Communist Daughter,"indie, folk, Lo-Fi, alternative, indie rock"
Jesús Adrián Romero,Cerca De Ti,"jesus adrian romero, carlostango"
Nina Simone,Take Care Of Business,"jazz, soul, nina simone, vocal, cool"
The Vandals,My Girlfriend's Dead,"punk, punk rock, funny, 90s, seen live"
"Garth Brooks,  Trisha Yearwood",Where Your Road Leads,Country Girls
Van Morrison,Jackie Wilson Said (I'm in Heaven When You Smile),"rock, classic rock, 70s, folk, happy"
Authority Zero,Mexican Radio,"punk, cover, ska-punk, punk rock, shit"
Jerry Cantrell,Cut You In,"Grunge, rock, 90s, Jerry Cantrell, alternative"
George Jones,The Grand Tour,"classic country, country, george jones, heartbreak, Old Favs"
"Deltron 3030,  Del The Funky Homosapien,  Dan The Automator,  Kid Koala",3030,"Hip-Hop, underground hip-hop, hip hop, instrumental, rap"
La Arrolladora Banda El Limón De Rene Camacho,Cuatro Meses,Unknown
Nick Drake,Road,"folk, acoustic, singer-songwriter, Mellow, Nick Drake"
The Rolling Stones,The Last Time - Mono Version,rock
