artists,name,genres
Bulo C.Rani,Mohabbat Mein Loota Di,Unknown
"Giuseppe Verdi,  Gino Marinuzzi,  Ernesto Dominici,  Maria Caniglia,  ""Orchestra Sinfonica dellEIAR di Torino""","Verdi : La forza del destino : Act 1 ""Buona notte, mia figlia"" [Marchese, Leonora]",Unknown
Giorgio Consolini,Torna Piccina,Unknown
Orquesta Gran Casino,El Fantasma del Castillo - Remastered,Unknown
"Ludwig van Beethoven,  Wilhelm Kempff,  Dresdner Philharmonie,  Paul van Kempen","Piano Concerto No. 3 in C Minor, Op. 37: III. Rondo: Allegro - Presto",Unknown
Orchestra Studio 7,Maruzzella - Instrument and base Version,Unknown
Orchestra Studio 7,Tu si 'na cosa grande - Musical base Version,Unknown
Ramdulari,Ghabrata Hai Dil,Unknown
Carla Boni,La spagnola,Unknown
"Gaspar Sanz,  Julio Martinez Oyanguren",Capricho Arpeado,Unknown
"Lily Strickland,  Paul Robeson Jr.,  Lawrence Brown,  Columbia Concert Orchestra",Mah Lindy Lou - PD in,Unknown
"Richard Wagner,  Isaac Stern,  Franz Waxman,  Symphony Orchestra","Tristan und Isolde, WWV 90: Liebestod (Arr. for Violin, Piano and Orchestra)",Unknown
Orquesta Bizarros,Antes de bailar… ¡Dejen tocar! - Remastered,Unknown
"Pyotr Ilyich Tchaikovsky,  Arturo Toscanini","Symphony No. 6 in B Minor, Op 74 ""Pathétique"": IV. Allegro lamentoso",Unknown
Γιαννάκης Ιωαννίδης,Ήμουνα μόρτης μια φορά,Unknown
"Rajkumari,  Suraiya",Aao Pardesi Saajan,Unknown
Natalino Otto,Natura boy,Unknown
"Satish,  Leela Sawant",Gajab Bhayo Rama,Unknown
Orchestra Studio 7,Torna a surriento - Instrument and base Version,Unknown
"Giuseppe Verdi,  Gino Marinuzzi,  Bruno Erminero,  ""Coro dellEIAR di Torino"",  Ebe Stignani,  ""Orchestra Sinfonica dellEIAR di Torino""","Verdi : La forza del destino : Act 3 ""Qua, vivandiere, un sorso"" [Chorus, Preziosilla]",Unknown
"Francisco Canaro,  Eduardo Adrian",Es Mejor Perdonar - Remasterizado,Unknown
Orchestra Studio 7,Silenzio cantatore - Musical base Version,Unknown
"Sergei Rachmaninoff,  Oscar Levant","18 Variations (From ""Rhapsody on a Theme of Paganini, Op. 4"")",Unknown
Carlo Buti,Luna marinara,Unknown
K.C.Dey,O Dike Nimai Chale,Unknown
Chittoor V. Nagaiah,Nanu Paalimpaga,Unknown
Giorgio Consolini,Così piange Pierrot,Unknown
"Antonio Francisco Braga,  Bidu Sayão",Folk Songs of Brazil: Engenho novo,Unknown
Mohammed Abdel Wahab,Yally Fott Elmal,Unknown
Claudio Villa,Stornello trasteverino,Unknown
Orchestra Studio 7,Zappatore - Musical base Version,Unknown
"Ludwig van Beethoven,  Wilhelm Kempff","6 Ecossaises in E-Flat Major, WoO 83",Unknown
"Ludwig van Beethoven,  Wilhelm Kempff,  Berliner Philharmoniker,  Peter Raabe","Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso -",Unknown
"Anton Rubinstein,  Oscar Levant","Piano Concerto No. 4, Op. 70 (Remastered): I. Moderato assai",Unknown
"Franz Schubert,  Elly Ney","Fantasy in C Major, Op. 15, D. 760 ""Wanderer"": Part V",Unknown
"Francisco Canaro,  Carlos Roldán",Paja Brava - Remasterizado,Unknown
"Rajkumari,  Prem Adib",Yeh Rail Humare Ghar Ki,Unknown
Orchestra Studio 7,Che t' aggia di' - Instrument and base Version,Unknown
Giorgio Consolini,Serenata Sincera,Unknown
Orchestra Studio 7,Napule ca se ne va - Instrument and base Version,Unknown
"Francisco Canaro,  Carlos Roldán",Maria Remedios - Remasterizado,Unknown
Orchestra Studio 7,'A luciana - Instrument and base Version,Unknown
Tanguturi Suryakumari,Ra Ra Birhana,Unknown
Carlo Buti,Ho sognato Firenze,world
Эрих Мария Ремарк,Часть 231.5 & Часть 232.1 - Триумфальная арка,Unknown
The Keynotes,A Star,Unknown
"Nikolai Rimsky-Korsakov,  Pierre Monteux","Sadko, Op. 5: Sadko's Rescue and Return to His Home by St. Nicholas",Unknown
Эрих Мария Ремарк,Часть 86.2 - Триумфальная арка,Unknown
Chapuseaux y Damirón,La Subidora,Unknown
Эрих Мария Ремарк,Часть 113.4 & Часть 114.1 - Триумфальная арка,Unknown
Эрих Мария Ремарк,Часть 83.4 & Часть 84.1 - Триумфальная арка,Unknown
Эрих Мария Ремарк,Часть 67.4 & Часть 68.1 - Триумфальная арка,Unknown
"Zohrabai Ambalawali,  Shyam Kumar",Pardesi Dola Aaj Milenge,Unknown
"Francisco Canaro,  Carlos Roldán",Paloma Mia - Remasterizado,Unknown
Umm Kulthum,Ehna Ehna Wahdena,Unknown
Эрих Мария Ремарк,Часть 123.4 & Часть 124.1 - Триумфальная арка,Unknown
Эрих Мария Ремарк,Часть 137.2 - Триумфальная арка,Unknown
Sonny Boy Williamson I,G. M. & O. Blues,Unknown
Jagmohan Sursagar,Prabhu Teri Maya Jo Chahe,Unknown
"Nuno Soares,  Youri Popov",Tambourin,Unknown
M. S. Subbulakshmi,Udal Uruga,Unknown
"Sergei Rachmaninoff,  William Kapell,  Fritz Reiner","Rhapsody on a Theme of Paganini, Op.43: Variation XVII: [Allegretto]",Unknown
Afife Hanım,Ali Baba - Foktrot Orkestrası,Unknown
"Gustav Mahler,  Bruno Walter,  New York Philharmonic","Symphony No. 1 in D Major ""Titan"": IV. Stürmisch bewegt",Unknown
Charlie Chaplin,Hank Curtis' Cabin,Unknown
"Francisco Canaro,  Roberto Maida",Yo Quiero una Mujer - Remasterizado,Unknown
Veronica Gonzalez Day,La novia de España,Unknown
Эрих Мария Ремарк,Часть 70.2 - Триумфальная арка,Unknown
Эрих Мария Ремарк,Часть 155.4 & Часть 156.1 - Триумфальная арка,Unknown
Эрих Мария Ремарк,Часть 8.2 - Триумфальная арка,Unknown
"Sergei Rachmaninoff,  William Kapell,  Fritz Reiner","Rhapsody on a Theme of Paganini, Op.43: Variation XXI: Un poco più vivo",Unknown
崔萍,傷別,Unknown
崔萍,愛的故事,Unknown
"Frédéric Chopin,  William Kapell","Nocturne in E-Flat, Op.55, No. 2",Unknown
Эрих Мария Ремарк,Часть 54.2 - Триумфальная арка,Unknown
"Johannes Brahms,  William Kapell,  William Primrose","Sonata in F Minor, Op. 120 No. 1: II. Andante un poco adagio",Unknown
Эрих Мария Ремарк,Часть 133.3 & Часть 134.1 - Триумфальная арка,Unknown
Эрих Мария Ремарк,Часть 44.3 - Триумфальная арка,Unknown
"Frédéric Chopin,  William Kapell","Sonata No. 3 in B Minor, Op. 58: Largo III",Unknown
Thelonious Monk,Liza (All The Clouds'll Roll Away) - from Show Girl,Unknown
Эрих Мария Ремарк,Часть 178.2 - Триумфальная арка,Unknown
Shanta Apte,Hamesha Khil Rahen Yeh Phool,Unknown
"Giuseppe Verdi,  Gino Marinuzzi,  Bruno Erminero,  ""Coro dellEIAR di Torino"",  Giuseppe Nessi,  ""Orchestra Sinfonica dellEIAR di Torino""","Verdi : La forza del destino : Act 3 ""A buon mercato"" [Trabuco, Chorus]",Unknown
Francisco Canaro,Mariposa Nocturna - Remasterizado,Unknown
Giacomo Rondinella,O surdato 'nnammurato,Unknown
Chittoor V. Nagaiah,Kaatuka Kanti (Padyam),Unknown
"Francisco Canaro,  Carlos Roldán",El Chino Pantaleón - Remasterizado,Unknown
Sahu Modak,Duniya Ki Asha,Unknown
Orchestra Studio 7,Anema e core - Instrument and base Version,Unknown
"George Gershwin,  Paul Robeson Jr.",It Ain't Necessarily So,"Soundtracks, The sensational M Swing Collection, Soundtrack, jazz vocal, piano"
Pratima,Chand Uga Re Mere Man Ke Gagan Men,Unknown
Franz Waxman,Peyton Place (1957) Main Title / Entering Peyton Place / Going to Scholl,Unknown
Orchestra Studio 7,O zampugnaro 'nnammurato - Musical base Version,Unknown
Umm Kulthum,Fdelli Eh Ya Zaman,Unknown
Umm Kulthum,Enshodat El qotn,Unknown
"Valery Zhelobinsky,  Oscar Levant","Six Short Études, Op. 19 (Remastered): No. 1",Unknown
Sonny Boy Williamson I,Down South,Unknown
Adolfo Berón,La virgen del perdón,Unknown
"Kanta Kumari,  H Khan Mastana",Hansi Rahegi Labon Pe,Unknown
Эрих Мария Ремарк,Часть 213.2 - Триумфальная арка,Unknown
Shamshad Begum,Husn Kahta Ja Raha Hai,Unknown
"Édouard Lalo,  Eugene Ormandy,  Philadelphia Orchestra","V. Rondo (Allegro) from Symphonie Espagnole in D minor, Op. 21 - Instrumental",Unknown
"Orkestr Borisa Shermana,  Boris Sherman,  Rostislav Pljatt,  Vasiliy Kachalov,  Mikhail Janshin",Rytsar' pechal'nogo obraza,Unknown
"Igor Stravinsky,  Vitya Vronsky,  Victor Babin",Concerto for Two Solo Pianos: I. Con moto,Unknown
Эрих Мария Ремарк,Часть 164.3 - Триумфальная арка,Unknown
"AmaIia Rodriguez,  Jaime Santos,  Santos Moreira",El Leréle (Rumba Flamenca),Unknown
Эрих Мария Ремарк,Часть 45.3 - Триумфальная арка,Unknown
Эрих Мария Ремарк,Часть 19.3 - Триумфальная арка,Unknown
"Gustav Mahler,  Leonard Bernstein,  New York Philharmonic","IV. ""Urlicht"" - Sehr feierlich, aber schlicht from Symphony No. 2 in C minor ""Resurrection"" - Instrumental",Unknown
Эрих Мария Ремарк,Часть 107.2 - Триумфальная арка,Unknown
Chapuseaux y Damirón,Mal Agradecida,Unknown
Эрих Мария Ремарк,Часть 83.2 - Триумфальная арка,Unknown
Эрих Мария Ремарк,Часть 11.4 - Триумфальная арка,Unknown
Эрих Мария Ремарк,Часть 35.3 - Триумфальная арка,Unknown
Эрих Мария Ремарк,Часть 188.2 - Триумфальная арка,Unknown
Serafeim Gerotheodorou,Poios eide thaumasma,Unknown
Эрнест Хемингуэй,Часть 60.2 - По ком звонит колокол,Unknown
"Sinclair Lewis,  Frank Arnold","Das ist bei uns nicht möglich, Kapitel 104",Unknown
Tadeusz Dolega Mostowicz,Chapter 181.2 & Chapter 182.1 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 117.2 & Chapter 118.1 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 247.2 & Chapter 248.1 - Drugie życie doktora Murka,Unknown
"Francisco Canaro,  Roberto Maida",Nena - Remasterizado,Unknown
Coro Infantil Sinfonico,Veris Leta Facies,Unknown
Tadeusz Dolega Mostowicz,Chapter 139.2 & Chapter 140.1 - Doktor Murek zredukowany,Unknown
Sarla Devi,Hamri Sudh Budh Kyon Bisraai,Unknown
Tadeusz Dolega Mostowicz,Chapter 8.3 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 8.9 - Drugie życie doktora Murka,Unknown
Apocolothoth,Protection,Unknown
Tadeusz Dolega Mostowicz,Chapter 4.20 & Chapter 5.1 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 8.12 - Doktor Murek zredukowany,Unknown
"Devika Rani,  Ashok Kumar",Main Ban Ki Chidiya Banke,Unknown
Tadeusz Dolega Mostowicz,Chapter 2.4 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 3.16 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 3.10 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 22.2 & Chapter 23.1 - Doktor Murek zredukowany,Unknown
Sarla Devi,Tere Ishq Men Hua Matwala,Unknown
Tadeusz Dolega Mostowicz,Chapter 250.2 & Chapter 251.1 - Drugie życie doktora Murka,Unknown
Alvarenga E Ranchinho,Moda do Beijo,Unknown
Tadeusz Dolega Mostowicz,Chapter 209.2 & Chapter 210 & Chapter 211.1 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 1.13 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 1.20 & Chapter 2.1 - Drugie życie doktora Murka,Unknown
Surendra,Biraha Ki Aag Lagi More Man Men,Unknown
Tadeusz Dolega Mostowicz,Chapter 14.6 - Doktor Murek zredukowany,Unknown
H.P. Lovecraft,Capítulo 19.2 - la Sombra Fuera del Tiempo,Unknown
Tadeusz Dolega Mostowicz,Chapter 15.19 & Chapter 16.1 - Drugie życie doktora Murka,Unknown
"Francisco Canaro,  Roberto Maida",Mi Noche Triste - Remasterizado,Unknown
Victor Silvester and his Ballroom Orchestra,Stars Over Rio,Unknown
Tadeusz Dolega Mostowicz,Chapter 3.12 - Doktor Murek zredukowany,Unknown
Rajkumari,Sambhal Kar Rakh Kadam,Unknown
Tadeusz Dolega Mostowicz,Chapter 72.2 & Chapter 73.1 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 99.2 & Chapter 100.1 - Drugie życie doktora Murka,Unknown
Coro Infantil Sinfonico,Si Puer Cum,Unknown
Tadeusz Dolega Mostowicz,Chapter 16.19 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 234.2 & Chapter 235.1 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 17.18 & Chapter 18 & Chapter 19.1 - Doktor Murek zredukowany,Unknown
Charlie Chaplin,The Gamine,Unknown
Tadeusz Dolega Mostowicz,Chapter 95.2 & Chapter 96.1 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 10.8 - Doktor Murek zredukowany,Unknown
Carmen Miranda,Meu Balão Subiu... Subiu...,Unknown
Tadeusz Dolega Mostowicz,Chapter 295.2 & Chapter 296 & Chapter 297.1 - Drugie życie doktora Murka,Unknown
"Johann Sebastian Bach,  Claudio Arrau","Invention No. 8 in F Major, BWV 779 - Remastered",Unknown
Tadeusz Dolega Mostowicz,Chapter 6.5 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 15.6 - Drugie życie doktora Murka,Unknown
Rajkumari,Ek Mynah Thi Mastani,Unknown
Tadeusz Dolega Mostowicz,Chapter 191.2 & Chapter 192.1 - Drugie życie doktora Murka,Unknown
"Οrquesta Maestro Torroba,  Lola Flores","Soy Morena Clara (Zambra) [From The Film: ""Morena Clara""]",Unknown
Tadeusz Dolega Mostowicz,Chapter 3.10 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 187.2 & Chapter 188 & Chapter 189.1 - Doktor Murek zredukowany,Unknown
"Francisco Canaro,  Roberto Maida",Aclamación - Remasterizado,Unknown
Tadeusz Dolega Mostowicz,Chapter 10.11 - Drugie życie doktora Murka,Unknown
"Otto Nicolai,  Julius Patzak,  Staatskapelle Berlin,  Wolfgang Martin","Die lustigen Weiber von Windsor: Horch, die Lerche singt im Hain",Unknown
Tadeusz Dolega Mostowicz,Chapter 10.3 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 192.2 & Chapter 193.1 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 1.8 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 3.2 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 11.20 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 158.2 & Chapter 159.1 - Doktor Murek zredukowany,Unknown
"Raimonds Pauls,  Nora Bumbiere,  Viktors Lapčenoks",Dzel manī sauli,Unknown
Tadeusz Dolega Mostowicz,Chapter 104.2 & Chapter 105.1 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 15.17 - Drugie życie doktora Murka,Unknown
H.P. Lovecraft,Capítulo 2.2 - la Sombra Fuera del Tiempo,Unknown
Tadeusz Dolega Mostowicz,Chapter 14.8 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 282.2 & Chapter 283 & Chapter 284.1 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 12.3 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 4.21 & Chapter 5.1 - Doktor Murek zredukowany,Unknown
"Claude Debussy,  Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris,  Roger Desormiere,  Orchestre Symphonique De Paris","Pelléas et Mélisande (2006 Digital Remaster), Act V, Scene: Qu'y-a-t'il? Qu'est-ce que toutes ces femmes viennent faire ici? (Golaud/Le médecin/Arkel)",Unknown
H.P. Lovecraft,Capítulo 2.3 - la Sombra Fuera del Tiempo,Unknown
Tadeusz Dolega Mostowicz,Chapter 2.20 - Doktor Murek zredukowany,Unknown
Noor Jehan,Kis Tarah Bhoolega Dil Unka,Unknown
Alfred Newman,Huw Walks Among the Daffodils,Unknown
Tadeusz Dolega Mostowicz,Chapter 5.15 - Doktor Murek zredukowany,Unknown
"Carmen Miranda,  Barbosa Junior",Ginga-Ginga,Unknown
Tadeusz Dolega Mostowicz,Chapter 11.8 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 213.2 & Chapter 214.1 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 9.12 - Doktor Murek zredukowany,Unknown
"Francisco Canaro,  Roberto Maida",De Contramano - Remasterizado,Unknown
H.P. Lovecraft,Capítulo 6.3 - la Sombra Fuera del Tiempo,Unknown
Tadeusz Dolega Mostowicz,Chapter 16.18 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 171.2 & Chapter 172.1 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 155.2 & Chapter 156.1 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 4.13 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 2.17 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 10.3 - Drugie życie doktora Murka,Unknown
Swagatalakshmi Dasgupta,Tora Sab Jayadhwaani,Unknown
Tadeusz Dolega Mostowicz,Chapter 303.2 & Chapter 304.1 - Doktor Murek zredukowany,Unknown
"Francisco Canaro,  Roberto Maida",El Viejito del Acordeón - Remasterizado,Unknown
Tadeusz Dolega Mostowicz,Chapter 6.2 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 279.2 & Chapter 280.1 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 10.9 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 9.14 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 248.2 & Chapter 249.1 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 131.2 & Chapter 132.1 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 289.2 & Chapter 290.1 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 24.2 & Chapter 25.1 - Drugie życie doktora Murka,Unknown
Satya Chowdhury,Mayabonbiharini Horini,Unknown
Francisco Canaro,Dolores - Instrumental (Remasterizado),Unknown
Tadeusz Dolega Mostowicz,Chapter 14.9 - Drugie życie doktora Murka,Unknown
"Abbasuddin Ahmed,  Mrinal Kanti Ghosh",Hindu Musalman Duti Bhai,Unknown
Tadeusz Dolega Mostowicz,Chapter 15.7 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 15.10 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 4.15 - Drugie życie doktora Murka,Unknown
"George Frideric Handel,  The Liverpool Philharmonic Orchestra,  Sir Malcolm Sargent","Messiah, HWV 56, Pt. 2: He that dwelleth in heaven shall laugh them to scorn - Recitative",Unknown
Tadeusz Dolega Mostowicz,Chapter 59.2 & Chapter 60.1 - Drugie życie doktora Murka,Unknown
Coro Infantil Sinfonico,Veni Veni Venias,Unknown
Carmen Miranda,Capelinha Do Coração,Unknown
Tadeusz Dolega Mostowicz,Chapter 6.15 - Drugie życie doktora Murka,Unknown
"Ludwig van Beethoven,  Wilhelm Kempff","Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier"": IV. Largo - Allegro - Allegro risoluto",Unknown
Tadeusz Dolega Mostowicz,Chapter 11.14 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 247.2 & Chapter 248.1 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 17.14 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 6.13 - Drugie życie doktora Murka,Unknown
"Carmen Miranda,  Aurora Miranda",Rancor,Unknown
Stellakis Perpiniadis,Κουβέντες στη φυλακή,Unknown
Tadeusz Dolega Mostowicz,Chapter 23.2 & Chapter 24.1 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 172.2 & Chapter 173.1 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 3.11 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 9.15 - Drugie życie doktora Murka,Unknown
Kusum Kumari,Dheere Baho Nadiya,Unknown
Tadeusz Dolega Mostowicz,Chapter 280.2 & Chapter 281.1 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 11.3 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 291.2 & Chapter 292.1 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 45.2 & Chapter 46.1 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 161.2 & Chapter 162.1 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 4.8 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 13.7 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 156.2 & Chapter 157.1 - Doktor Murek zredukowany,Unknown
"Francisco Canaro,  Roberto Maida",Era un Gitanillo - Remasterizado,Unknown
Coro Infantil Sinfonico,Omnia Sol Temperat,Unknown
Coro Infantil Sinfonico,Tempus,Unknown
Umm Kulthum,Ah Ya Salam Zad Wagdy,Unknown
Tadeusz Dolega Mostowicz,Chapter 39.2 & Chapter 40.1 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 4.19 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 52.2 & Chapter 53.1 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 9.19 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 13.2 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 6.10 - Doktor Murek zredukowany,Unknown
H.P. Lovecraft,Capítulo 5.4 & Capítulo 6.1 - la Sombra Fuera del Tiempo,Unknown
Tadeusz Dolega Mostowicz,Chapter 1.14 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 1.12 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 20.2 & Chapter 21.1 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 227.2 & Chapter 228.1 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 7.12 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 11.17 - Doktor Murek zredukowany,Unknown
Tadeusz Dolega Mostowicz,Chapter 207.2 & Chapter 208.1 - Doktor Murek zredukowany,Unknown
"Ludwig van Beethoven,  Wilhelm Kempff","Piano Sonata No. 24 in F-Sharp Major, Op. 78 ""À Thérèse"": I. Adagio cantabile - Allegro ma non troppo",Unknown
Tadeusz Dolega Mostowicz,Chapter 305.2 & Chapter 306.1 - Drugie życie doktora Murka,Unknown
"Francisco Canaro,  Roberto Maida",Yo También Soñé - Remasterizado,Unknown
Tadeusz Dolega Mostowicz,Chapter 1.6 - Doktor Murek zredukowany,Unknown
"Robert Schumann,  Eugene Istomin,  Bruno Walter,  Columbia Symphony Orchestra","Piano Concerto in A Minor, Op. 54: III. Allegro vivace","piano, concerto, Classical, orchestra, german"
Tadeusz Dolega Mostowicz,Chapter 4.10 - Drugie życie doktora Murka,Unknown
"Wolfgang Amadeus Mozart,  Eugene Istomin,  Pablo Casals,  Perpignan Festival Orchestra","Concerto for Piano and Orchestra No. 14 in E-Flat Major, K. 449: II. Andantino",Unknown
Tadeusz Dolega Mostowicz,Chapter 4.7 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 49.2 & Chapter 50.1 - Drugie życie doktora Murka,Unknown
Tadeusz Dolega Mostowicz,Chapter 274.2 & Chapter 275.1 - Doktor Murek zredukowany,Unknown
"Francisco Canaro,  Roberto Maida",Yo Quiero Que Tu Sepas - Remasterizado,Unknown
Tadeusz Dolega Mostowicz,Chapter 159.2 & Chapter 160.1 - Doktor Murek zredukowany,Unknown
Pearu Qawal,Bura Kisko Manoon Bhala Kisko,Unknown
Tadeusz Dolega Mostowicz,Chapter 8.10 - Doktor Murek zredukowany,Unknown
"Shanta Apte,  B. Nandekar",Aaj Humen Ban Behad Bhata,Unknown
"Sinclair Lewis,  Frank Arnold","Das ist bei uns nicht möglich, Kapitel 12",Unknown
"Sinclair Lewis,  Frank Arnold","Das ist bei uns nicht möglich, Kapitel 165",Unknown
"Sinclair Lewis,  Frank Arnold","Das ist bei uns nicht möglich, Kapitel 105",Unknown
Эрнест Хемингуэй,Часть 25.2 - Зеленые холмы Африки,Unknown
Michel De Villers,I Only Have Eyes for You,Unknown
"Franz Joseph Haydn,  Pro Arte Quartet","Haydn: String Quartet No. 38 in E-Flat Major, Op. 50 No. 3, Hob. III, 46: IV. Finale (Presto)",Unknown
"Franz Joseph Haydn,  Pro Arte Quartet","Haydn: String Quartet No. 63 in B-Flat Major, Op. 76 No. 4, Hob. III, 78, ""Sunrise"": IV. Finale (Allegro ma non troppo)",Unknown
Эрнест Хемингуэй,Часть 20.3 - Зеленые холмы Африки,Unknown
"Richard Wagner,  Karl Böhm,  Arno Schellenberg,  Eugen Füchs,  Hanns Lange,  Hans Hermann Nissen,  Hermann Greiner,  Klaus Hermanns,  Ludwig Eybisch,  Martin Kremer,  Rudolf Dittrich,  Rudolf Schmalnauer,  Serge Smirnoff,  Sven Nilsson,  Staatskapelle Dresden","Wagner: Die Meistersinger von Nürnberg, WWV 96, Act 3: ""Nun denn, wenn's Meistern und Volk Beliebt"" (Sachs, Kothner, Beckmesser, People, Apprentices, Masters)",Unknown
"Ludwig van Beethoven,  Karl Böhm,  Staatskapelle Dresden","Beethoven: Violin Concerto in D Major, Op. 61: III. Rondo. Allegro",Unknown
Cristian Vasile,Dă-mi o zi din viața ta,Unknown
"Frédéric Chopin,  Claudio Arrau","24 Préludes, Op. 28: Prélude No. 13 in F-Sharp Major",Unknown
Эрнест Хемингуэй,Часть 88.2 - Зеленые холмы Африки,Unknown
"Sylvia de Grasse,  Avelino Muñoz",El Candao,Unknown
"Sinclair Lewis,  Frank Arnold","Das ist bei uns nicht möglich, Kapitel 42",Unknown
Cristian Vasile,Tu nu ești întâia,Unknown
Gion,Cine?,Unknown
"Sinclair Lewis,  Frank Arnold","Das ist bei uns nicht möglich, Kapitel 22",Unknown
Эрнест Хемингуэй,Часть 16.3 - Зеленые холмы Африки,Unknown
Эрнест Хемингуэй,Часть 7.4 & Часть 8.1 - Зеленые холмы Африки,Unknown
"Francisco Canaro,  Roberto Maida",La Porteña - Remasterizado,Unknown
Garnet Clark,Rosetta,Unknown
