track_id,track_name,artist_name,new_popularity_2025,album,popularity_2024,duration_ms,explicit,release_date,af_danceability,af_energy,af_key,af_loudness,af_mode,af_speechiness,af_acousticness,af_instrumentalness,af_liveness,af_valence,af_tempo,genres
3cDdv1Hoe5WcIjR94X3Ou8,Hooligang,Mert,0,Kunde ist König,0,221123,True,2017-09-22,0.841,0.688,11,-6.519,1,0.165,0.192,3.13e-06,0.0952,0.468,110.016,Unknown
0LMv3sc83AI7tJCkvSWPvO,Basique,Orelsan,10,Basique - Single,31,164108,False,2017-09-20,0.747,0.626,11,-5.985,0,0.271,0.275,1.52e-05,0.107,0.582,131.607,"Hip-Hop, french, rap, fip"
2vn6aM53s7u7El03iztpf8,Ewa Ja,SLM,30,Ewa Ja,32,225205,False,2017-09-22,0.838,0.53,6,-5.647,0,0.238,0.038,0.0,0.333,0.906,145.96,dutch
4qCzwbWsJYJzAOca0H1zwc,Deadly Valentine,Charlotte Gainsbourg,0,Deadly Valentine,0,364986,False,2017-09-22,0.461,0.545,11,-8.166,1,0.046,0.0297,0.0471,0.0928,0.408,104.97,"synthpop, art pop, french, electropop, alternative"
0s1pW053lfFxThlbrvNgHV,Dew On The Vine - The Voice Van Vlaanderen 2017 / Live,Louis De Roo,10,Dew On The Vine (The Voice Van Vlaanderen 2017 / Live),15,127946,False,2017-09-22,0.46,0.462,4,-7.703,1,0.0343,0.288,0.0,0.71,0.528,133.519,Unknown
3vuWU70lZLQHj1Y7xMpNHs,Talk,Julius,0,Talk,0,185651,False,2017-09-22,0.45,0.291,10,-10.751,0,0.0276,0.537,0.0,0.126,0.183,57.106,Unknown
5UyAnUOn0hoh6YbxPn49ku,Smartphone,Bart Peeters,16,Brood voor Morgenvroeg,17,195973,False,2017-09-18,0.868,0.347,4,-9.02,0,0.107,0.541,0.00027,0.111,0.324,128.015,Unknown
2CZCsVm4WEUztL3uxrFkd6,Viens on s’aime,Slimane,0,Viens on s'aime,0,201096,False,2017-09-22,0.615,0.803,0,-5.015,0,0.0362,0.145,4.13e-06,0.0784,0.38,109.049,"french, talent show, 2017 single"
15kkoRTitrt33gmFos68e1,Tot je weer van me houdt,Bart Peeters,43,Brood voor Morgenvroeg,43,242240,False,2017-09-18,0.641,0.458,4,-7.981,1,0.0403,0.488,0.000643,0.11,0.351,86.074,celine dion cover
369itlS8j94XNETwelNotd,Messy,Fifth Harmony,0,Fifth Harmony,0,194226,False,2017-08-25,0.579,0.675,0,-4.978,1,0.0503,0.627,0.0,0.14,0.349,92.974,"pop, Love, beautiful, honest, hino"
3Yc3DI66pY5AVHmfgYQtZh,Anyone Else,PVRIS,0,"All We Know Of Heaven, All We Need Of Hell",0,275586,False,2017-08-25,0.567,0.853,1,-4.605,0,0.0682,0.122,0.282,0.136,0.27,119.964,"alternative rock, pop rock, american, gay, Lynn Gunn"
3OTMcouJxgNYYwuLsQ4Qw6,"Bahamas (feat. A$AP Rocky, A$AP Ferg, A$AP Twelvyy, Lil Yachty, KEY!, ScHoolboy Q & Smooky MarGielaa)",A$AP Mob,42,Cozy Tapes Vol. 2: Too Cozy,43,195666,True,2017-08-25,0.586,0.855,1,-3.481,1,0.323,0.135,0.0,0.754,0.549,80.105,"MySpotigramBot, -1001819731063"
1rJrNzVAAFh6itGV6KACtl,Illuminant,Quicksand,0,Illuminant,0,233214,False,2017-08-22,0.427,0.896,9,-5.241,0,0.0339,0.0147,0.34,0.673,0.392,149.851,"post-hardcore, alternative, alternative rock"
7lVEnbyZzCpCUb7gl9tc9M,Mov Rap and Reggae,Movimiento Original,0,Mov Rap and Reggae,0,231706,False,2017-08-23,0.671,0.882,10,-4.236,0,0.213,0.0472,0.0,0.269,0.916,86.971,Unknown
0SJ681vdMyhpKhzQlwkWqq,Orgullo (feat. Apache),Movimiento Original,0,Mov Rap and Reggae,0,170317,False,2017-08-23,0.678,0.874,4,-3.407,0,0.207,0.243,0.0,0.164,0.917,92.101,Unknown
1dwHfGpnL7QnGzApK32odx,Vuela Vuela (feat. Negro Sambo),Movimiento Original,0,Mov Rap and Reggae,0,204732,False,2017-08-23,0.627,0.736,1,-5.295,0,0.264,0.287,0.0,0.523,0.714,167.618,Unknown
