artists,name,genres
Trey Lorenz,Someone to Hold,"soul, love songs, slow jams, trey lorenz, pop"
Black Flag,Police Story,"punk, hardcore punk, hardcore, rock, punk rock"
David Bowie,Janine - 2015 Remaster,Unknown
Johnny Cash,The Baron,"country, rockabilly, rock, The Baron, 80s"
Dave Brubeck,Waltz Limp - previously unreleased,Unknown
The Moody Blues,Gemini Dream,"classic rock, Progressive rock, 80s, the Moody Blues, rock"
Dispatch,Elias,"acoustic, indie, rock, alternative, folk"
Jack Kerouac,October in the Railroad Earth (with Steve Allen),Unknown
Petula Clark,Petite Fleur,"french, chill, good jazz, fip, best"
Ozzy Osbourne,Little Dolls,"heavy metal, hard rock, metal, Ozzy Osbourne, classic rock"
Cibo Matto,Birthday Cake,"japanese, alternative, rock, female vocalists, Birthday"
Electric Light Orchestra,From the End of the World,"rock, classic rock, 80s, Progressive rock, GlamCrackers"
Tom Browne,Thighs High (Grip Your Hips and Move),"funk, Disco, 80s, Old School soul, jazz fusion"
Danzig,Snakes Of Christ,"metal, heavy metal, hard rock, rock, DANZIG"
Stevie Nicks,Outside the Rain - 2016 Remaster,"rock, female vocalists, soft rock, Stevie Nicks"
"Louis Hardin,  Moondog",Stamping Ground - Instrumental,Unknown
Los Gatos,Ayer Nomás,Unknown
José Feliciano,My World Is Empty Without You,"samba, international, nochmal, discovered through FM broadcasting, murray the k"
Heatmiser,Half Right,"heard on Pandora, modern rock, rock, alternative, indie rock"
Black Flag,Depression,"punk, hardcore punk, hardcore, punk rock, 80s hardcore"
Hootie & The Blowfish,Tucker's Town,"alternative rock, rock, america, rock folk, adult contemporary"
Grupo Laberinto,Ojitos De Capulin,Unknown
Little River Band,Take It Easy On Me - Remastered,Unknown
"George Gershwin,  Columbia Symphony Orchestra,  Leonard Bernstein,  New York Philharmonic",An American in Paris,"Classical, jazz, instrumental, gershwin, classic"
Triumph,Fight the Good Fight,"classic rock, rock, Supernatural, hard rock, Canadian"
John Philip Sousa,Stars and Stripes Forever,"instrumental, marches, Patriotic, 4th of July, band"
Van Halen,One Foot out the Door - 2015 Remaster,Unknown
Reel Big Fish,Everything Sucks,"ska, ska punk, ska-punk, punk, reel big fish"
Vicente Fernández,Esta Tristeza Mía,Unknown
Rush,Losing It,"Progressive rock, classic rock, rock, hard rock, Progressive metal"
Tony Joe White,Willie and Laura Mae Jones,"blues, country, rock, country-rock, blues rock"
Camilo Sesto,Piel de Angel,"6 of 10 stars, pop espanol, hispana, Cafeteria La Sirena, piel de angel"
"Traditional,  Mario Lanza,  Paul Baron",Deck the Halls - Remastered 1998,Unknown
Descendents,Marriage,"punk, punk rock, DESCENDENTS, hardcore, rock"
"5th Ward Boyz,  Willie D,  Devin The Dude",P.W.A.,Unknown
Billy Joel,I Don't Want to Be Alone,"classic rock, singer-songwriter, pop, rock, 80s"
Megadeth,Wake Up Dead - Remastered 2011,Unknown
Cano Estremera,Eres Tu,salsa
MF DOOM,The Finest - Instrumental,Unknown
Q-Feel,Dancing in Heaven (Orbital Be-Bop),"80s, new wave, synthpop, Soundtrack, british"
Aerosmith,Same Old Song And Dance - Single Version,Unknown
Thin Lizzy,Still In Love With You,"classic rock, rock, hard rock, rock ballad, 70s"
Da Brat,Give It 2 You,"Da Brat, hip hop, 90s, 90, female rapper"
Ween,I'm Holding You,"country, Alt-country, acoustic, alternative, indie"
Wings,No Words - Remastered 2010,Unknown
Merle Haggard,"Misery And Gin - From The ""Clint Eastwood's Bronco Billy "" Soundtrack","1980, contemporary country, 80s country"
Rush,Chemistry,"Progressive rock, hard rock, rock, classic rock, 80s"
Depeche Mode,The Sun and the Rainfall - 2006 Remaster,"synthpop, minimal synth, electro-industrial"
The Maytals,Sweet and Dandy,"reggae, rocksteady, ska, jamaica, jamaican"
"Keith Sweat,  Ronald Isley",Come with Me (feat. Ronald Isley),"90s, 1996"
"Whitney Houston,  The Georgia Mass Choir",I Go To The Rock (with Georgia Mass Choir),Unknown
Shailendra Singh,Main Shair To Nahin,"bobby, lovely songs"
尤雅,心有千千結,Unknown
Wynton Marsalis,The Very Thought of You,"jazz, jazz piano, trumpet, heard on Pandora, chill jazz"
Descendents,Parents,"punk, punk rock, hardcore punk, 80s, Old School Punk"
Three 6 Mafia,Hit a Muthafucka,"Gangsta Rap, rap, 90s, Crunk, Dirty South"
Van Halen,In a Simple Rhyme - 2015 Remaster,"hard rock, devon green, karma rx, kat dior, susy gala"
Michael Stanley Band,He Can't Love You (Remastered),Unknown
The Oak Ridge Boys,Trying To Love Two Women,"country, classic country, 80s, beautiful, great song"
Talk Talk,Inheritance - 1997 Remaster,"post-rock, art rock, rock, ambient pop, jazz-rock"
Trevor Jones,Hallucination,"Soundtrack, Labyrinth, instrumental, 80s, film score"
Ween,You Were the Fool,"indie, Alt-country, alternative country, country, indie rock"
Cocteau Twins,Know Who You Are At Every Age,"dream pop, ethereal, female vocalists, shoegaze, alternative"
"Traditional,  Ralph Vaughan Williams,  Tewkesbury Abbey Choir,  Andrew Sackett",The Truth from Above (Arr. R.V. Williams),"Yule, english classical"
Cake,Open Book,"alternative, rock, Cake, alternative rock, indie rock"
Geto Boys,The World Is a Ghetto,"Hip-Hop, rap, 90s, fip, 1996"
Depeche Mode,See You - 2006 Remaster,"synthpop, new romantic, minimal wave"
"""Weird Al"" Yankovic",Jurassic Park,"comedy, parody, funny, pop, satire"
Leonard Cohen,True Love Leaves No Traces,"folk, singer-songwriter, blues, leonard cohen, blue"
The Kinks,Do It Again,"classic rock, rock, 60s, british, 80s"
Cedarmont Kids,I Am A C-H-R-I-S-T-I-A-N,title is a full sentence
George Harrison,Be Here Now,"george harrison, rock, beatles, beautiful, acoustic"
Yes,Going for the One - 2003 Remaster,Unknown
No Doubt,End It On This,"rock, ska, alternative, female vocalists, 90s"
Fania All Stars,Allegria,Unknown
Cornelio Reyna,Hay Un Mar,Unknown
Roxy Music,Re-Make/Re-Model,"glam rock, rock, 70s, Roxy Music, art rock"
KISS,All Hell's Breakin' Loose,"hair metal, hard rock, rock, 80s, glam rock"
Keith Washington,Are You Still in Love with Me,"soul, love songs, saxophone, male vocalists, Old School soul"
Barbra Streisand,Somewhere,"female vocalists, Barbra Streisand, pop, easy listening, Broadway"
Kausion,Fat Bitches,Unknown
Dr. Elmo,Grandma Got Ran Over by a Reindeer,Unknown
Fishbone,Ma and Pa,"ska, funk, ska-punk, Funk Rock, punk"
John Coltrane Quartet,It's Easy To Remember,"jazz, saxophone, Hard Bop, john coltrane, most mellow jazz"
Orquesta Harlow,El Paso De Encarnación,Unknown
Al Green,The Letter,"soul, 60s, cover, covers, sweet"
Judas Priest,Sinner,"heavy metal, metal, hard rock, NWOBHM, Judas Priest"
Bill Withers,"For My Friend - Live at Carnegie Hall, New York, NY - October 1972",Unknown
Jethro Tull,Jack-in-the-Green - 2003 Remaster,Unknown
Dave Matthews Band,Rhyme & Reason,"rock, dave matthews band, alternative, acoustic, alternative rock"
"Frank Zappa,  The Mothers Of Invention",Po-Jama People,"Progressive rock, rock, alternative rock, art rock, guitar virtuoso"
Minor Threat,Guilty of Being White,"punk, hardcore, hardcore punk, Straight Edge, political"
Gloria Estefan,Farolito (Little Star),"favourite, hot, pop, female vocalists, dance"
John Barry,Journey to Fort Sedgewick / Shooting Star / The John Dunbar Theme / Arrival at Fort Sedgewick (expanded),Unknown
Bnny Rbbt,If I Were Human,Unknown
Loose Ends,Hangin' On A String (Contemplating),"soul, 80s, funk, r&b, loose ends"
Chris LeDoux,Billy The Kid,"country, classic country, country rock, bad ass, chris ladoux"
Bread,Yours for Life,"pop, country, emo, easy listening, soft rock"
Barbara Higbie,The Simple Birth,"instrumental, new age, flowing, jazzysxmas, piano"
Carlos Y Jose,Pescadores De Ensenada,Unknown
Wynton Kelly,Someday My Prince Will Come,"jazz, piano, jazz piano, instrumental, piano trio"
"""Sinéad OConnor""",I Am Stretched on Your Grave,Unknown
Slint,For Dinner…,"post-rock, slowcore, rock, alternative rock, indie rock"
Bobby Hutcherson,NTU,Unknown
Los Traileros Del Norte,Hotel De Paso,Unknown
Minor Threat,"Small Man, Big Mouth","punk, hardcore punk, hardcore, Straight Edge, 80s"
Kausion,Land of the Skanless,"hip hop, West Coast Rap, forgotten"
Melissa Etheridge,If I Wanted To,"female vocalists, rock, Melissa Etheridge, pop, 90s"
Joey Pastrana and His Orchestra,That's How Rumors Start,Unknown
Gang Starr,Take It Personal,"Hip-Hop, hip hop, Gang Starr, rap, east coast rap"
Leonard Cohen,Iodine,"folk, singer-songwriter, 70s, Canadian, rock"
"Sonora Ponceña,  Papo Lucca",Bomba Carambomba,"salsa, classic salsa, Pura-Salsa"
Internacional Carro Show,Gracias,Unknown
Black Flag,Can't Decide,"punk, hardcore punk, hardcore, 80s, punk rock"
"Wolfgang Amadeus Mozart,  Cristina Deutekom,  Wiener Philharmoniker,  Sir Georg Solti","Die Zauberflöte, K.620 / Act 2: ""Der Hölle Rache kocht in meinem Herzen""",Unknown
Los Bukis,Fijate... Fijate,Unknown
John Barry,Two Socks / The Wolf Theme,Unknown
Mariah Carey,To Be Around You,"pop, r&b, Mariah Carey, female vocalists, Love"
Santo & Johnny,Sealed with a Kiss,Unknown
Wynonna,Girls With Guitars,Unknown
2Pac,Words Of Wisdom,"hip hop, Gangsta Rap, 2pac, West Coast Rap, Hip-Hop"
Brooks & Dunn,"Ride 'Em High, Ride 'Em Low","country, cowboy, PBR"
Art Garfunkel,I Only Have Eyes for You,"easy listening, pop, 70s, Mellow, Ballad"
Blind Melon,Soak The Sin,"rock, alternative rock, 90s, Grunge, alternative"
Jodeci,Alone,"90s, slow jams, back in da day, 90s Rnb, hit that"
Roy Harper,How Does It Feel,"folk, folk-rock, lushtastic, a beautiful cascade of righteous anger, The Handmaids Tale"
Mariah Carey,You Need Me,"pop, 90s, r&b, rnb, 1990"
Lee Greenwood,The Battle Hymn Of The Republic,"Planet Kolob, kitsch, Patriotic, marches, sentimentality"
Raulin Rodriguez,Regresa Amor,Unknown
The Bonzo Dog Band,I'm the Urban Spaceman - 2007 Remaster,"60s, psychedelic pop, oldies"
SWV,Anything,"rnb, new jack swing, SWV, soul, pop"
Emilio Navaira,Bailando Contigo,Unknown
George Martin,Air On the G String,Unknown
Subhumans,Religious Wars,"punk, anarcho-punk, political, hardcore, UK Punk"
U-Roy,Chalice In The Palace - 1990 Digital Remaster,Unknown
Bill Withers,In My Heart,"soul, RB, funk, fip, Smooth Jazz"
Al Jarreau,Trouble in Paradise,"al jarreau, pop, adult contemporary, jazz fusion, west coast"
Alison Krauss & Union Station,Every Time You Say Goodbye,"country, bluegrass, female vocalists, americana, banjo"
Winger,Down Incognito,"rock, hair metal, 80s, hard rock, 1993"
T.S.O.L.,Red Shadows,"punk rock, 80s, punk, dark, halloween"
Blue Öyster Cult,This Ain't the Summer of Love,"classic rock, hard rock, rock, 70s, Progressive rock"
King Crimson,Cirkus (including Entry of the Chameleons),"Progressive rock, art rock, 70s, dark, King Crimson"
Kausion,Tha Deea,Unknown
John Mellencamp,Between A Laugh And A Tear,"classic rock, rock, 80s pop and rock, pop, singer-songwriter"
Mötley Crüe,Save Our Souls,"heavy metal, hard rock, 80s, Glam Metal, metal"
"Bill Evans,  Eddie Gómez",Invitation,jazz standard
Elton John,Made In England,"pop, elton john, 90s, 1995, rock"
James Brown,Take Some - Leave Some,"blaxploitation, funk, 1973, rhythum and blues tag, dead cool"
John Williams,Prologue,"Soundtrack, harry potter, instrumental, John Williams, hook"
Los Bukis,Me Muero Porque Seas Mi Novia,Unknown
Minor Threat,12XU,"punk, hardcore, hardcore punk, Straight Edge, punk rock"
Dave Matthews Band,#34,"instrumental, rock, acoustic, Mellow, chill"
Wings,Beware My Love - Remastered 2014,Unknown
Akira Ishikawa,Pick up the Pieces,jazz fusion
Billy Joel,Careless Talk,"rock, billy joel, 80s, singer-songwriter, classic rock"
Cheo Feliciano,Contigo En La Distancia,Unknown
Roberta Flack,Bridge over Troubled Water,"soul, 4 5 6 The Drip, 70s, johnnytop, cover"
Karina,Se Como Duele,"5x12, karina, planchamusic, secomoduele"
Hirth Martinez,Altogether Alone,"free soul, fip, vocalists, mellow yet warm, hirth martinez"
Aerosmith,Write Me a Letter,"hard rock, blues rock, classic rock, rock, blues"
"Ludwig van Beethoven,  Takako Nishizaki,  Jenő Jandó","Violin Sonata No. 9 in A Major, Op. 47 ""Kreutzer"": III. Finale: Presto","intelligent, elegant, eclectic, emotion, Focus"
The Hollywood Flames,"Buzz, Buzz, Buzz","oldies, buzz, The Hollywood flames-Buzz, doo wop, 50s Rock n Roll"
Bird & Macdonald,Rodeo Song,Unknown
Rush,The Enemy Within,"Progressive rock, rock, hard rock, classic rock, Rush"
Faye Wong,容易受傷的女人,"cantonese, Faye Wong, interessant, C-pop, 2015"
Novos Baianos,América Tropical,"brasil, tropicalia, brazilian, samba, places"
Kate Smith,"Christmas Eve In My Home Town - Digitally Mastered - May, 1992",Unknown
Run–D.M.C.,Jam-Master Jay,imported by drip.feed
鈴木 弘,ウォーク・トール,Unknown
Banda Brava,El Baile Nuevo,Unknown
Helmet,Iron Head,"heavy metal, metal, Grunge, alternative, alternative rock"
Bob Rivers,I Am Santa Claus,"christmas, parody, comedy, metal, a different kinda Christmas"
Scott Walker,The Seventh Seal,"singer-songwriter, baroque pop, scott walker, narrative, cinematic"
Gary McFarland,Because,"jazz, cover, cover version, 1969, beatles cover"
The Cleaners From Venus,Summer in a Small Town,"chamber pop, male vocal, singer songwriter, Singer/Songwriter, intellipop"
Burning Spear,The Invasion,"reggae, roots reggae, dub, roots, peace"
Warrant,The Bitter Pill,"hard rock, Warrant, hair metal, glam rock, rock ballad"
H-Town,Lick U Up,"soul, sexy, urban, american, male vocalists"
Frankie Valli,Our Day Will Come,"70s, Disco, cover song"
Wings,Tomorrow - Remastered 2018,Unknown
"Nancy Sinatra,  Lee Hazlewood",Big Red Balloon,"horns, comedy"
"Django Reinhardt,  Quintette du Hot Club de France",Nagasaki,"jazz, swing, gypsy jazz, guitar jazz, jazz guitar"
Adam Sandler,Lunchlady Land,"comedy, 90s, rock, snl, Saturday Night Live"
Solo,Where Do U Want Me To Put It,"soul, 90s, pop, sexy, dance"
Gregory Isaacs,Extra Classic,"theasoul, thea-reggae, reggae, top100, the nervmeister experience"
Betty Davis,If I'm In Luck I Might Get Picked Up,"funk, soul, Betty Davis, 70s, funky"
Dan Penn,Nobody's Fool,"soul, muscle shoals, country-soul, boogiewoogieflu, southern-soul"
Pavement,Zürich Is Stained,"indie rock, indie pop, indie, slacker rock, jangle pop"
"Johann Sebastian Bach,  András Schiff","Invention No. 8 in F Major, BWV 779","Classical, piano, baroque, german, solo piano"
Françoise Hardy,À quoi ça sert - Remasterisé en 2016,Unknown
Björk,I Miss You,"electronic, alternative, female vocalists, icelandic, bjork"
John Williams,"Main Title/John Williams/Jaws - From The ""Jaws"" Soundtrack",Unknown
Ministry,Psalm 69,"industrial metal, industrial, metal, ministry, industrial rock"
Soul Coughing,True Dreams of Wichita,"90s, alternative, slacker jazz, jazzy, rock"
Jethro Tull,Slipstream,"Progressive rock, classic rock, rock, jethro tull, folk"
Kausion,Dick Tate,Unknown
Animaniacs,I'm Mad,"funny, silly, 90s, fun, cartoon"
Carlos Y Jose,Se Lo Jure A Mi Madre,Unknown
The Supremes,Nathan Jones,"soul, motown, 60s, 70s, oldies"
"MFSB,  The Three Degrees",Love Is the Message (feat. The Three Degrees),discolicious
Newcleus,Jam On Revenge (The Wikki Wikki Song),"electro, old school, 80s, electrofunk, hip hop"
Dokken,Tooth and Nail,"hard rock, heavy metal, Glam Metal, hair metal, rock"
Big Audio Dynamite,The Bottom Line,"new wave, 80s, alternative rock, rock, alternative"
Alice Cooper,This Maniac's in Love with You,"hard rock, heavy metal, classic rock, 80s, rock"
Jonathan Richman,Twilight In Boston,"indie pop, places, an acoustic guitar solo, sexy, singer-songwriter"
Fleetwood Mac,The Green Manalishi (With the Two Prong Crown) - 2013 Remaster,"Psychedelic Rock, blues rock, proto-metal, TREMOLO radio"
Little Richard,Freedom Blues,"60s, blues, oldies, rock n roll, freedom blues"
Burning Spear,Black Wa-Da-Da (Invasion),"reggae, dub, roots, reggae roots, roots reggae"
Le Orme,Ad Gloriam,"Progressive rock, 60s, le orme, Psychedelic Rock, italian"
Simon & Garfunkel,Mrs. Robinson - Single Mix,mixtaperoom
Man Parrish,Boogie Down Bronx,"electro, electric boogie, cadenza thump, Lucky Charms, ghetto breaks"
Liza Minnelli,Mein Herr,"cabaret, female vocalists, musicals, jazz, Soundtrack"
Boyz II Men,Vibin',"rnb, soul, r&b, Love, motown"
Roxy Music,Both Ends Burning,"rock, 70s, classic rock, glam rock, pop"
Los Terricolas,Nostalgia,"Baladas, love songs, mexican, nostalgia, bolero"
"Beck,  Bogert,  Appice",Superstition,Unknown
Los Cantantes,El Venao,heard on Pandora
Eberhard Weber,Touch,"jazz, bass, jazz bass, ECM, gimme sum juice"
Timothy B. Schmit,So Much in Love,"pop, 80s, in the morning-weekend, Soundtrack, easy listening"
Barbara Mandrell,It Must Have Been The Mistletoe (Our First Christmas),Christmas Music
Vicente Fernández,Como Amigos,Unknown
Al Green,It Ain't No Fun to Me,"soul, 70s, rnb, al green, title is a full sentence"
Kausion,Cellies,Unknown
Gene Chandler,I Fooled You This Time,"soul, 60s, male vocalists, tantotempotaste, love hurts"
Stevie Wonder,Blame It On The Sun,"soul, Stevie Wonder, 70s, funk, motown"
Vern Gosdin,This Ain't My First Rodeo,"country, classic country, favorite songs, Like, 1990"
Yes,The Clap - 2003 Remaster,Unknown
Los Lobos,Will the Wolf Survive?,"rock, country, americana, latin, tex mex"
Los Felinos,El Buey De La Barranca,coolness
The Manhattan Transfer,Java Jive,"swing, jazz, vocal jazz, The sensational M Swing Collection, soul"
"Spice 1,  2Pac",Jealous Got Me Strapped (feat. 2Pac),kaudogg
Boyz II Men,50 Candles,"rnb, Boyz II Men, 50 candles, soul, loved tracks"
Elton John,I Need You To Turn To,"rock, classic rock, 70s, elton john, pop"
Sepultura,Stronger Than Hate,"thrash metal, death metal, metal, thrash, adrenaline"
The Rolling Stones,Hey Negrita - Remastered,Unknown
Skid Row,Get the Fuck Out,"hard rock, heavy metal, rock, Skid Row, metal"
The Time,Jungle Love - 45 Version,Unknown
Cocteau Twins,Evangeline,"dream pop, ethereal, Cocteau Twins, shoegaze, female vocalists"
Rebirth Brass Band,Take It To The Street,"soundtrackgdchill, jazz, funk, acid jazz, New Orleans"
Janis Joplin,Buried Alive In the Blues,"classic rock, blues rock, rock, blues, hippie"
Solo,Heaven,"soul, 90s, smooth, rnb, male vocalists"
"S. Kiyotaka & Omega Tribe,  Kiyotaka Sugiyama",Ai No Shinkiro,Unknown
INXS,Listen Like Thieves,"rock, 80s, new wave, INXS, pop"
Blue Öyster Cult,Sinful Love,"hard rock, classic rock, rock, myk blue oyster cult, heavy metal"
Village People,Can't Stop The Music,"Disco, 80s, pop, Soundtrack, gay"
Gloria Ann Taylor,Deep Inside You,Unknown
Tito Rojas,Señora,"salsa, senora"
鈴木 弘,キャット,Unknown
"Jose Alberto ""El Canario""",Hoy Quiero Confesar,salsa romantica
"Gaetano Donizetti,  Luciano Pavarotti,  Dame Joan Sutherland,  English Chamber Orchestra,  Richard Bonynge","L'elisir d'amore / Act 2: ""Una furtiva lagrima...Eccola!""",Unknown
Mary J. Blige,Don't Go,"rnb, soul, mary j blige, urban, download"
"""Weird Al"" Yankovic",I Lost On Jeopardy,"comedy, parody, 80s, heard on Pandora, pop"
Enya,Hope Has a Place,"new age, celtic, enya, ambient, irish"
Cast,The Time Warp (Music - 1 - Background Track U Mix),Unknown
SWV,Right Here,"rnb, new jack swing, 90s, SWV, r&b"
Otis Redding,These Arms Of Mine,"soul, oldies, 60s, blues, rhythm and blues"
Los Tigres Del Norte,Ahora Me Voy,Unknown
Great Big Sea,I'se The B'y,"folk, celtic, rock, Canadian, folk rock"
Leatherface,Springtime,"liberating, Alltime worth listening to, punk, post-punk, melodic"
Emmylou Harris,For No One - 2003 Remaster,Unknown
Aretha Franklin,You're a Sweet Sweet Man,"soul, Aretha Franklin, 60s, female vocalists, RB"
"""World Class Wreckin Cru"",  ""Michel Le""",Turn Off The Lights - Rap,Unknown
Enya,Tea-House Moon - Instrumental,Unknown
Stevie Ray Vaughan,"Slide Thing - Live at Steamboat 1874, Austin, TX - April 1980",Unknown
Led Zeppelin,Misty Mountain Hop - (Live at MSG 1973) [Remaster],Unknown
The Cleaners From Venus,No Go (For Louis Macneice),Unknown
"Crosby,  Stills,  Nash & Young",Chicago - Live,Unknown
Elvis Presley,Any Day Now,"60s, pop, rock, cover, oldies"
Kurt Carr & The Kurt Carr Singers,For Every Mountain - Live,Unknown
Meat Loaf,I'd Do Anything For Love (But I Won't Do That) - Longer Still But Not As Long As The Album Version,"favorites, epic, legends, This Is Over, Songs of Me"
Céline Dion,L'Amour Existe Encore,"french, pop, female vocalists, Canadian, soul"
Bobby Timmons,Moanin',"jazz, jazz piano, Hard Bop, piano, bebop"
"Jose Alberto ""El Canario""",Bailemos Otra Vez,"salsa romantica, salsa, gilberto santa rosa"
Peter Tosh,Burial,"reggae, roots reggae, peter tosh, Protest, roots"
Frank Sinatra,A Day In The Life Of A Fool,"jazz, Smooth Jazz, frank sinatra, melody, manhattan"
311,Applied Science,"alternative rock, drum solo, rock, upbeat, alternative"
Paul Simon,Night Game,"rock, folk, singer-songwriter, 70s, paul simon"
Pete Seeger,Hard Times in the Mill,"folk, american folk, banjo, funny, 50s"
Led Zeppelin,Heartbreaker - (Live at MSG 1973) [Remaster],Unknown
Los Bukis,Mañana,Unknown
Patti Smith,Kimberly,"rock, female vocalists, punk, 70s, patti smith"
Pat Metheny,Unity Village,"jazz, Pat Metheny, guitar, instrumental, jazz guitar"
Stevie Ray Vaughan,You'll Be Mine,"blues, blues rock, guitar, sufu5a, blues guitar"
Creedence Clearwater Revival,Up Around The Bend - Live In Amsterdam 9-10-71,Unknown
The Stooges,Your Pretty Face Is Going to Hell - Alternate 'Violent' Iggy Mix,"heavy metal, punk, punk rock, Garage Rock, garage"
U2,Bad - Live,"classic rock, rock, favourite, irish, male vocalists"
Baby Huey & The Baby Sitters,California Dreamin',Unknown
Dwight Yoakam,Try Not to Look so Pretty,"country, 1994, new traditionalist, country-rock, 90s"
Kausion,Grand Theft Auto (Intro),"Gangsta Rap, old school, west coast, stream, GTA San Andreas Liberty-Reallife"
"Ralph Vaughan Williams,  Hervey Alan,  ""Choir of Kings College,  Cambridge"",  London Symphony Orchestra,  Sir David Willcocks",Fantasia On Christmas Carols,"christmas, ralph vaughan williams, cheesy christmas"
Mark Chesnutt,I Just Wanted You To Know,"country, mark chestnutt, 90s country, 90s, good song"
Carpenters,I Heard The Bells On Christmas Day,"christmas, xmas, Christmas Songs, Christmas Music, traditional christmas"
The Jackson 5,Sugar Daddy - Single Version,vugube62
Simón Díaz,El Alcaraván,Unknown
The Rolling Stones,Coming Down Again - Remastered,Unknown
セキトオ・シゲオ,処女航海,Unknown
Leonard Cohen,"Seems So Long Ago, Nancy","folk, melancholy, singer-songwriter, suicide, singer-songwritergdchill"
"Nancy Wilson,  Ann Wilson",Blue Christmas,"xmas, christmas, holiday, Nancy Wilson, Christmas tag"
"Frank Sinatra,  Don Costa",Mrs. Robinson,"swing, jazz, cover, easy listening, 60s"
Simón Díaz,El Becerrito,El Becerrito
Rene & Angela,"I'll Be Good - 12"" Mix",Unknown
Kausion,If It's Alright,"hip hop, rap, forgotten"
Bunny Wailer,Blackheart Man,"reggae, roots reggae, jazzysfunkmotownandmore, roots, strings organs rubber wind"
Elliott Smith,No Name #3,"acoustic, singer-songwriter, indie, folk, elliott smith"
Cowboy Junkies,Anniversary Song,"rock, alternative, college rock, Alt-country, alt rock"
Vicente Fernández,No Me Quieras Tanto,Unknown
Gipsy Kings,"Medley: Bamboleo, Volare, Djobi Djoba, Pida Me La, Baila Me",gipsy
Ozzy Osbourne,Don't Blame Me,"heavy metal, hard rock, rock, metal, Ozzy Osbourne"
Super Cat,Dem No Worry We,"Awesome, Favorite, soramimi"
Magnus Johansson,Vakna nu Anneli - 2002 Remaster,"swedish, singer-songwriter"
Bachman-Turner Overdrive,Down Down,"classic rock, rock, 70s, Classic  Rock, 70ies"
Cher,Where Do You Go,"pop, 60s, 1965, Disco, rock"
Frank Sinatra,Bein' Green,"downtempo, Mellow, soft, -2, songs with colors in their titles"
Metallica,Where The Wild Things Are,"metal, heavy metal, hard rock, thrash metal, metallica"
Joséphine Baker,La conga Blicoti,"french, pop, jazz fusion, fip, 20th Century"
"The Temptations,  Rick James",Standing On The Top,"80s, motown, soul, funk, oldies"
George Harrison,Plug Me In - Remastered 2014,Unknown
Metallica,Slither,"heavy metal, metal, hard rock, thrash metal, metallica"
Ramsey Lewis Trio,What Are You Doing New Year's Eve?,xmas
Ramsey Lewis Trio,Merry Christmas Baby,"christmas, xmas, christmas easy listening"
Derek & The Dominos,Thorn Tree In The Garden,"blues rock, rock, classic rock, 70s, eric clapton"
"Django Reinhardt,  Stéphane Grappelli,  Quintette du Hot Club de France,  Michel Warlop",Swinging with Django,"jazz, swing, gypsy jazz, fip, django sphere"
The Stooges,T.V. Eye - 2005 Remaster,Unknown
Indigo Girls,Get Out the Map,"folk, female vocalists, driving music, rock, Love"
Tennessee Ernie Ford,The Army Of The Free,Unknown
JUVENILE,Juvenile On Fire,"hip hop, rap, Hip-Hop, Dirty South, Gangsta Rap"
Dire Straits,Twisting by the Pool,"rock, classic rock, 80s, dire straits, rock n roll"
Bob Rivers & Twisted Radio,Didn't I Get This Last Year?,christmas
"Traditional,  Robert Shaw",Blow the Man Down,Unknown
"Carmen Delia Dipini,  Johnny Rodriguez Y Su Trio",Delirio,"cuba, popular, bolero, Delirio, carmen delia Dipini"
"Patsy Cline,  The Jordanaires",I Love You So Much It Hurts,"country, classic country, patsy cline, 60s, female vocalists"
"Patsy Cline,  The Jordanaires",Have You Ever Been Lonely (Have You Ever Been Blue),"country, Traditional Country, 60s, female vocalists, Love"
Billie Holiday,My Old Flame,"jazz, jazz singer-songwriter, vocal, vocal jazz, jazz vocalists"
"Patsy Cline,  The Jordanaires",South Of The Border (Down Mexico Way),"country, female vocalists, jazz, 60s, vocal jazz"
Gipsy Kings,Habla Me,"Flamenco, spanish, latin, guitar, world"
MC5,Miss X,"70s, proto-punk, classic rock, Garage Rock, mc5"
Frank Sinatra,On The Sunny Side Of The Street - Remastered,Unknown
Iron Maiden,The Clansman - 2015 Remaster,Unknown
Sly & The Family Stone,Runnin' Away - Single Version,"soul, 70s, soul jazz, spotify tag, mi ammazzo"
Bill Evans Trio,"Gloria's Step - Take 2 / Live At The Village Vanguard, NYC; 6/25/1961",Unknown
"Leonard Bernstein,  Johnny Green,  West Side Story Orchestra",West Side Story: Act I: Dance at the Gym: Blues - Promenade - Mambo - Pas de deux - Jump,Unknown
"Michael Nesmith,  The First National Band",Joanne,"michael nesmith, classic rock, chillout, chill, Love"
"Django Reinhardt,  Coleman Hawkins",Crazy Rhythm,"jazz, Big Band, swing, 30s, gypsy jazz"
Mukesh,Kahin Door Jab Din Dhal Jaye,Dardbhare
"John Williams,  Itzhak Perlman,  Pittsburgh Symphony Orchestra","Main Theme (From ""Schindler's List"")","John Williams, great soundtrack, great instrumentals, my essential cuts"
The Sandpipers,Come Saturday Morning,"70s, pop, 60s, easy listening, soft rock"
Loreena McKennitt,Skellig,"celtic, new age, folk, female vocalists, ethereal"
Marty Robbins,Prairie Fire,"oldies, western, Marty Robbins"
Elton John,Love Song,"classic rock, rock, 70s, elton john, pop"
Paul McCartney,Oo You - Remastered 2011,Unknown
The Prodigy,Mindfields,"electronic, big beat, techno, industrial, electronica"
