track_id,track_name,artist_name,new_popularity_2025,album,popularity_2024,duration_ms,explicit,release_date,af_danceability,af_energy,af_key,af_loudness,af_mode,af_speechiness,af_acousticness,af_instrumentalness,af_liveness,af_valence,af_tempo,genres
3Vj8RQkFwOmDvUrwu6MtQZ,"Yo Love - From ""Queen & Slim: The Soundtrack""",Vince Staples,55,"Yo Love (From ""Queen & Slim: The Soundtrack"")",62,143830,True,2019-11-11,0.703,0.573,0,-9.032,1,0.0724,0.565,3.13e-06,0.0987,0.491,147.038,Unknown
5jEtmndo1eO9yoKVSHvMpz,Hospedaje,Sebas,23,Hospedaje,26,208500,False,2019-11-08,0.747,0.847,11,-3.836,0,0.113,0.0617,3.78e-05,0.307,0.557,180.074,"pop, latino"
1YP7UWFugY2xRX3PdieTAs,Himno de Fe y Alegría,Jairo y Su Barra Roja,26,Homenaje Musical al Fútbol: Selección Colombia,22,344733,False,2015-06-23,0.859,0.913,11,-5.698,1,0.0423,0.0396,0.016,0.271,0.851,109.759,Unknown
1jt2raacDSDXbyN9o7NWcl,Qué Bien Te Ves,Kexxy Pardo,11,Qué Bien Te Ves,12,200816,False,2019-11-07,0.769,0.85,1,-3.752,1,0.117,0.242,0.00165,0.156,0.765,98.003,Unknown
2TDgoPhthPcoy1mYcQxS8P,Lambaláda,Bert and Friends,0,Supr,0,220041,False,2019-11-10,0.719,0.65,7,-4.332,0,0.0325,0.393,0.0218,0.243,0.367,116.999,Unknown
4HP3HxWYMf8Q8Cqk2WQvyn,Berem Flašky,Pastor,27,Trapsport,30,195173,False,2019-11-21,0.697,0.557,0,-9.821,0,0.195,0.123,0.0,0.208,0.49,158.077,Unknown
0CehS6FAi1t1NAHvD0ianB,Reach - The Prototypes Remix,Tantrum Desire,40,20 Years of Technique - Remix LP,43,268800,False,2019-11-04,0.526,0.933,8,-1.471,0,0.175,0.197,0.000185,0.115,0.249,87.564,Unknown
4OoFdJS33Bhoykw6FUHO2s,Budou Zlí,Porty,31,Budou Zlí,32,186449,False,2019-11-10,0.634,0.578,11,-8.325,1,0.092,0.293,0.0,0.132,0.511,125.768,Unknown
36nRIDiR0pUBdAu6GfsFH1,Æ Hjem og Sove,Jyderne,28,Æ Hjem og Sove,28,147070,False,2019-11-08,0.794,0.872,3,-5.801,0,0.184,0.0309,0.0,0.192,0.82,127.984,Unknown
6slxPaEM1yNZsZ7clD6tIW,Nostalgia,Kacper HTA,0,Nostalgia,0,232329,True,2021-04-06,0.505,0.528,2,-7.722,1,0.446,0.64,0.0,0.361,0.66,175.242,Unknown
52Pm4ITLkqGp5Q9WgTVsdp,Nie mów mi,KęKę,17,Nie mów mi,19,184746,True,2021-04-08,0.71,0.803,7,-5.034,1,0.337,0.0481,0.0,0.0537,0.682,74.989,Unknown
0QUgSlWpeW7VCkLmrc58RU,Saline Solution,Wilbur Soot,50,Your City Gave Me Asthma,54,198112,True,2020-06-25,0.573,0.21,9,-18.13,0,0.0605,0.91,0.0537,0.102,0.19,107.479,Unknown
1RiThvT6YsZaSVfditP8iD,Never Do a Tango with an Eskimo,Alma Cogan,31,The Magic Of Alma Cogan,27,132506,False,1997-05-19,0.76,0.451,8,-10.308,1,0.187,0.791,0.0,0.294,0.962,127.078,"christmas, tango, pop, 50s, xmas"
27vnvulrLTBV3hIUTPtPrY,עקרון הגבלת השלטון,Yuval Mendelson,12,יובל המנוול 2: אזרחות טובה,14,297253,False,2020-07-10,0.287,0.716,10,-3.46,1,0.0443,0.708,0.0,0.227,0.711,75.329,Unknown
5G8uzglBg7w7Pw4JiIAoxL,Bookbag 2.0,BigKayBeezy,0,Intentions,0,171525,True,2020-08-22,0.911,0.536,8,-6.836,1,0.492,0.271,0.0,0.09,0.829,135.117,"hip hop, rap"
10gPxTuQ6ckAl5pk8YuT6D,あのね。,ユナ (CV: 河瀬茉希),18,あのね。,22,251173,False,2020-10-15,0.696,0.86,8,-5.222,1,0.0335,0.194,0.000469,0.177,0.862,101.981,Unknown
4A0YuzcYuEEP8A3oEZTddL,TRRST,IC3PEAK,0,До Свидания,0,184000,False,2020-04-24,0.597,0.529,0,-9.207,1,0.0865,0.396,4.59e-05,0.372,0.146,134.825,"witch house, electronic, hip hop, russian, wave"
4GJSDRjVFbV3MHNW8Ntgbj,Ku Tak Rela,Anonymous,10,Ku Tak Rela,10,148100,False,2020-07-10,0.514,0.245,9,-15.047,0,0.0286,0.753,8.77e-05,0.483,0.295,92.956,Unknown
3OXqVxLAkQ45dClkdk6ZO1,Evviva l`arte,Avi,27,Evviva l`arte,30,159157,True,2021-04-09,0.53,0.744,2,-7.722,1,0.446,0.0565,0.0,0.158,0.388,93.624,Unknown
