artists,name,genres
The Manhattans,If My Heart Could Speak / One Life to Live,"soul, 80s, 1980, columbia"
Wayne Shorter,Ana Maria,"jazz, saxophone, jazz ballads, Fusion, sax"
Jefferson Airplane,"Uncle Sam Blues - Live at The Woodstock Music & Art Fair, August 17, 1969",Unknown
Marvin Gaye,Tear It On Down,"soul, motown, pop, 1960s, i know you have a little life in you yet"
Nico,Frozen Warnings,"female vocalists, folk, Avant-Garde, alternative, experimental"
Ray Barretto,"Mercy, Mercy Baby","boogaloo, jazz, salsa, new york, jazz fusion"
Keith Whitley,I Get the Picture,Ballad
Les Misérables-Original London Cast,Prologue: Valjean Arrested / Valjean Forgiven,Unknown
Little Richard,Goodnight Irene,"50s, rockabilly, rock n roll, cover, oldies"
Nina Simone,The Laziest Gal In Town,"jazz, soul, TheJazzCafeLovedTracks C, vocal, nina simone"
Tammy Wynette,Gentle On My Mind,"country, 60s, cover, fip, john hartford cover"
Eric Lumiere,7 Years,Unknown
Ernesto Bassignano,Capitani coraggiosi,Unknown
Gene Harris & The Three Sounds,Sittin' Duck,"jazz, blue note, 1968, garden279"
Albert King,Won't Be Hangin' Around,"blues, guitar, allboutguitar, BRC Blues Band, BRC Blues Band Karlsruhe"
"Benjamin Britten,  Choir Of Downside School,  Purley,  Wandsworth School Boys Choir,  London Symphony Orchestra","A Midsummer Night's Dream / Act 2: A Midsummer Night's Dream, Act 2: ""On The Ground, Sleep Sound""",Unknown
The West Coast Pop Art Experimental Band,"Help, I'm a Rock","Psychedelic Rock, rock, 60s, Experimental Rock, cover"
Soft Machine,Hope For Happiness,"Progressive rock, experimental, Psychedelic Rock, psychedelic, Avant-Garde"
Charlie Palmieri,Panama's Boogaloo,fip
Ernesto Bassignano,D’Essai,Unknown
Ernesto Bassignano,Ombre rosse,Unknown
"Rufus,  Chaka Khan",Do You Love What You Feel - Live Version,Unknown
Ernesto Bassignano,Ultimo tango,Unknown
Tito Rodriguez,Buenas Noches Che Che,"latin, latin jazz, salsa, mambo, Palladium Nights Live"
Dave Grusin,A Great Effect,"Soundtrack, Dave Grusin"
Peter Gabriel,This Is the Picture (Excellent Birds) - 2012 Remaster,Unknown
Ernesto Bassignano,Per chi suona la campana,Unknown
Masaki Matsubara,S.O.S. (Society of Soul),jazz fusion
Ernesto Bassignano,Il sole sorgerà ancora,Unknown
Ernesto Bassignano,C’eravamo tanto amati,Unknown
Cheap Trick,The House Is Rockin' (With Domestic Problems),"classic rock, rock, 70s, power pop, metal"
"Billie Holiday,  Teddy Wilson",Until the Real Thing Comes Along (with Teddy Wilson & His Orchestra) - Take 1,Unknown
Mary Hopkin,There's No Business Like Show Business - Remastered 2010 / Bonus Track,Unknown
The Jackson 5,Standing In The Shadows Of Love,"60s, pop, soul, catchy, cover"
Country Joe & The Fish,Porpoise Mouth,"Psychedelic Rock, classic rock, 60s, psychedelic, rock"
Nat King Cole Trio,Lost April,Unknown
Cactus,No Need to Worry,"blues rock, blues, classic rock, 70s, rock"
Herbie Hancock,The Egg - Remastered 1999 / Rudy Van Gelder Edition,Unknown
Glen Campbell,Have Yourself A Merry Little Christmas,"christmas, country christmas, headey, lashgo98"
Creedence Clearwater Revival,The Night Time Is The Right Time - Live,"classic rock, rock, blues, oldies, live"
Don Cherry,Malkauns,"jazz, free jazz, trumpet, don cherry, drone"
"Sarah Vaughan,  Clifford Brown",I'm Glad There Is You,"jazz, vocal jazz, female vocalists, Love, Sarah Vaughan"
Nat King Cole Trio,A Portrait Of Jennie,Unknown
La Lupe,Si Vuelves Tú,cuban
The Ethiopians,Come On Now,"rocksteady, ska, reggae, skinhead reggae, horns"
DEVO,Freedom of Choice - Remastered,Unknown
John Barry,Return To The Present - Somewhere In Time/Soundtrack Version,Unknown
John Barry,The Man Of My Dreams - Somewhere In Time/Soundtrack Version,Unknown
Molly Hatchet,Double Talker,"Southern Rock, classic rock, groovy, Molly Hatchet"
Roberto Roena Y Su Apollo Sound,Con Los Pobres Estoy,Unknown
Bette Midler,Friends,"easy listening, pop, cover, Bette Midler, 70s"
Ramsey Lewis,Sexy Sadie,"instrumental, jazz, cover, pop, easy listening"
Taj Mahal,I Ain't Gonna Let Nobody Steal My Jellyroll,"blues, taj mahal, 60s, american, mother american night"
Johnny Cash,In the Jailhouse,"country, red shoes ecstasy, 60s, folk, 70s"
"Geraldo Azevedo,  Jose Carlos Capinam",Berekerê - Voice,Unknown
"Johann Sebastian Bach,  Jean-Pierre Rampal","Musical Offering, Op. 6, BWV 1079: Sonata sopra il soggetto reale. IV. Allegro",Unknown
"Johann Sebastian Bach,  Yo-Yo Ma,  Ton Koopman,  Amsterdam Baroque Orchestra","Meine Seele erhebet den Herren, BWV 648",Unknown
"Patsy Cline,  The Jordanaires",I Can't Help It (If I'm Still In Love With You),"country, classic country, 60s, Traditional Country, i cant help it"
B.B. King,Everyday I Have The Blues,"blues, guitar, bb king, blues rock, jazz"
Lucienne Delyle,Valser dans l' ombre,Unknown
The Dickies,Give It Back,"punk, punk rock, seen live, rock, 70s"
Donnie & Joe Emerson,Give Me The Chance,"fip, 100"
Triumph,Young Enough to Cry,"hard rock, classic rock, rock, 70s, Cool music"
Muddy Waters,You Gonna Need My Help,"blues, Chicago Blues, 60s, Classic Blues, muddy waters"
They Might Be Giants,Everything Right Is Wrong Again,"rock, alternative, alternative rock, fun, title is a full sentence"
Elvis Presley,Ain't That Loving You Baby,"Rock and Roll, oldies, 50s, rock n roll, rockabilly"
Buffalo Springfield,Four Days Gone,"classic rock, folk rock, 60s, folk, buffalo springfield"
"Gerry Mulligan,  Paul Desmond Quartet",Body And Soul,"jazz, saxophone, arranger, instrumental, jazz fusion"
Herb Alpert,1980,"instrumental, jazz, Smooth Jazz, Driving, Herb Alpert"
The Raincoats,In Love,"post-punk, female vocalists, new wave, punk, riot grrrl"
Barbara Lynn,You're Losing Me,"soul, northern soul, mod, 1968, Atlantic"
Crime & the City Solution,Six Bells Chime,"post-punk, dark, himmel uber berlin, rock, punk"
The Ventures,Green Onions,"instrumental, Surf, oldies, 60s, surf rock"
Marvin Gaye,Loving You Is Sweeter Than Ever,"soul, 60s, Love, motown, cover"
Patti Page,Green Green Grass of Home,"oldies, 1968, gut, doris, C and W"
Billy Hawks,O' Baby (I Believe I'm Losing You),blues
The Impressions,I'm Loving Nothing,"soul, slow jams, love songs, northern soul, Chicago Soul"
The Moody Blues,Visions Of Paradise,"60s, psychedelic, classic rock, the Moody Blues, sitar"
Mahalia Jackson,Didn't It Rain,"gospel, christian, rain, mahalia jackson, classic"
The Cramps,The Mad Daddy - 1989 Digital Remaster,Unknown
稲垣次郎とソウル・メディア,フォー・アップ,Unknown
They Might Be Giants,Number Three,"number songs, rock, pop, alternative, acoustic"
They Might Be Giants,Put Your Hand Inside the Puppet Head,"rock, indie, pop, alternative, college rock"
"Talking Heads,  Jerry Harrison",City of Dreams - 2005 Remaster,Unknown
"Gabriel Fauré,  Sir David Willcocks,  New Philharmonia Orchestra","Fauré: Pavane, Op. 50 (Instrumental Version)",Unknown
Cheap Trick,ELO Kiddies - Single Version,Unknown
Blue Öyster Cult,R. U. Ready 2 Rock,"hard rock, classic rock, rock, 70s, 80s"
Quiet Riot,Breathless,"hard rock, heavy metal, 80s, metal, Glam Metal"
Mecano,Los Amantes,"pop, spanish, 80s, latin, latin pop"
UFO,Shoot Shoot - 2007 Remaster,Unknown
Buffalo Springfield,The Hour of Not Quite Rain,"classic rock, 60s, psychedelic, Psychedelic Rock, rock"
"Blood,  Sweat & Tears",More and More,Unknown
"Johann Strauss II,  Mariss Jansons,  Wiener Philharmoniker","An der schönen blauen Donau, Walzer, Op. 314",Unknown
"Crosby,  Stills & Nash",Change Partners,Unknown
George Jones,I'm Not Ready Yet,"country, classic country, 80s, Ballad, 1980"
Taj Mahal,Celebrated Walkin' Blues,"blues, guitar, 60s, downtempo, male vocalist"
Louis Armstrong,Chim Chim Cher-ee,"jazz, covers, magic numbers"
Kraftwerk,Boing Boom Tschak - 2009 Remaster,Unknown
"Talking Heads,  Jerry Harrison",People Like Us - 2005 Remaster,Unknown
Sabu,El Cumbanchero,"gypsy jazz, 50's, Quantic, lazing on a sunny afternoon, they say im a man of the world"
"Leoš Janáček,  Bavarian Radio Symphony Orchestra,  Rafael Kubelik",Sinfonietta: 1. Allegretto - Allegro - Maestoso,Unknown
Yusuf / Cat Stevens,Moonshadow - Live at the Troubadour,Unknown
The Mothers Of Invention,Concentration Moon,"Progressive rock, sing, TP, A9, moon festival"
The Dave Brubeck Quartet,Osaka Blues,"jazz, chill, 60s, instrumental, easy listening"
The Dave Brubeck Quartet,The City Is Crying,"jazz, instrumental, piano, instrumental jazz, chillout"
The Seeds,"Faded Picture, A","Acid Rock, surferosa65s-psychedelic, 60 er Psych-Tripp, 1960s: blues rock, 1960s: garage rock"
"Stan Getz,  João Gilberto",Grandfather's Waltz - Live At Carnegie Hall/1964,Unknown
The Valentinos,It's All Over Now,"fip, Old School soul, family act, boogiewoogieflu, stones originals"
Thelonious Monk,Ask Me Now (Take 1),"jazz, cool jazz, jazz piano, gt"
War,Deliver The Word,"soul, 70s, funk, rock, jazz fusion"
Roxy Music,Just Another High,"glam rock, rock, 70s, 1970s, 1975"
Bill Withers,Make Love to Your Mind,"soul, 70s, Jam, Bill Withers, funk"
"Sarah Vaughan,  Clifford Brown",You're Not The Kind,"jazz, Sarah Vaughan, great ladies of jazz, jazz vocal, Jazz Vocal Tag"
External Menace,Someday,"punk, real punk, best punk, punk80s, va chier"
Sam Cooke,The Twist,cover
Mahalia Jackson,If I Could Hear My Mother Pray Again,"gospel, mahalia jackson, Contemporary Gospel Tag"
The Beach Boys,Wake The World - Remastered 2001,Unknown
Barbra Streisand,If A Girl Isn't Pretty,"easy listening, funny girl"
The Beach Boys,Be Here In The Mornin' - Remastered 2001,Unknown
"Johnny Cash,  The Statler Brothers","This Ole House - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",Unknown
The Beach Boys,Passing By - Remastered 2001,Unknown
Diana Ross,Have Fun (Again),"Disco, soul, female vocalists, pop, dance"
Bill Withers,Don't You Want to Stay?,"soul, Gilles Peterson, Austin Loved Tracks, smooth n mellow soul browa"
Diana Ross & The Supremes,How Long Has That Evening Train Been Gone,"soul, urban, love song, vocalization, romantic tension"
Tammy Wynette,My Arms Stay Open Late,"country, country taggradio, female, 60s, female vocalists"
George Strait,I'm Never Gonna Let You Go,"country, World Music, tkn"
"The Rippingtons,  Russ Freeman,  David Benoit,  David Koz,  Gregg Karukas,  Jimmy Johnson,  Tony Morales,  Steve Reid",Dreams,"Smooth Jazz, instrumental, relaxing, justwannalisten, relax"
Nana Mouskouri,La Paloma,"female vocalists, Greek, Soundtrack, pop, Love"
Johnny Cash,"Greystone Chapel - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",Unknown
Louis Armstrong,Yellow Dog Blues,"jazz, chillout, dixieland, cortazar"
Frank Zappa,Debra Kadabra,"rock, Progressive rock, classic rock, alternative rock, experimental"
The Supremes,Where Did Our Love Go - Single Version / Mono,Unknown
The Ronettes,When I Saw You,"oldies, 60s, pop, wall of sound, Girl Groups"
Shuli Natan,ירושלים של זהב,Unknown
Johnny Rivers,If I Were A Carpenter,Unknown
The Seeds,It's A Hard Life,"60s, Garage Rock, rock, psychedelic, 60s garage"
The Hondells,Little Honda,"60s, oldies, Rock and Roll, 1964, pop"
Johnny Mathis; Arranged & Conducted by Ray Ellis,Jingle Bells,Unknown
Robin Williams,Khadafi - Live,Unknown
George Strait,It Ain't Cool To Be Crazy About You,"country, classic country, george strait favorite, 80s, love songs"
Bodeans,She's a Runaway,"alternative rock, hopuke42, pivudo45, Rock and Roll, rock"
Sammy Davis Jr.,Can't We Be Friends,"jazz, pop, 60s, beautiful, cover"
"Luigi Boccherini,  Yo-Yo Ma,  Ton Koopman,  Amsterdam Baroque Orchestra","Cello Concerto in D Major, G. 478: IV. Rondo comodo assai",Unknown
The Raincoats,Adventures Close to Home,"post-punk, lizvelrene postpunk, similar to: mission of burma, indie, Garage Rock"
The Beach Boys,Little Honda (Mono),rock
Charles Wright & The Watts 103rd Street Rhythm Band,"A Dance, a Kiss and a Song",Unknown
"""Sergio Mendes & Brasil 66""",Lapinha,Unknown
Elvis Presley,Witchcraft,"60s, oldies, pop, elvis, american"
Os Mutantes,Ave Gengis Khan,"tropicalia, experimental, psychedelic, brasil, 60s"
Budgie,Whisky River - 2013 Remaster,hard rock
Piero Piccioni,Amore mio aiutami - Version 2,Unknown
The S.O.S Band,Nothing But The Best,"funk, 80s, soul, Disco, electronic"
The Swingle Singers,Largo [Harpsichord Concerto No. 5 in F minor BWV 1056],Unknown
Bruce Mitchell,Joy To The World,"christmas, instrumental Christmas, instrumental, new age, new age Christmas"
Gene Clark,For A Spanish Guitar,"folk rock, acoustic, guitar, singer-songwriter, rock"
Procol Harum,A Christmas Camel,"Progressive rock, classic rock, rock, 60s, Psychedelic Rock"
Frank Sinatra,That's All,"jazz, easy listening, vocal jazz"
Black Sabbath,No Stranger to Love - 2004 Remaster,Unknown
Elvis Presley,Kissin' Cousins,"oldies, pop, 60s, Rock 'n' Roll, classic rock"
Muddy Waters,My Captain,"blues, acoustic, 60s, delta blues, Chicago Blues"
Budgie,The Author - 2013 Remaster,Unknown
Stonewall Jackson,Don't Be Angry - 1964 Version,Unknown
Vicente Fernández,Mesa Para Uno,Unknown
John Barry,Mountains And Sunsets,"james bond, Soundtrack, John Barry, instrumental, composer"
Scott Walker,Mathilde,"jacques brel, singer-songwriter, scott walker, names, cover"
Ann-Margret,Slowly,"sexy, oldies, 60s, slowly, Shady"
Wes Montgomery,Full House - Live,Unknown
"""Howlin Wolf""",Who's Been Talking?,Unknown
"""Booker T. & the M.G.s""",Behave Yourself - Single Version; 45 Version,Unknown
Bobby Darin,Nature Boy,"top rated tracks, test, jazz, pop, easy listening"
The Bonzo Dog Band,The Equestrian Statue - 2007 Remaster,Unknown
Daniel Johnston,Casper The Friendly Ghost,"Lo-Fi, halloween, folk, alternative, singer-songwriter"
Gene Autry,Sleigh Bells,"christmas, Christmas Songs, Yule, Weihnachten, Christmas Music"
Gene Autry,Nine Little Reindeer,"christmas, Christmas Songs, Weihnachten"
Vince Guaraldi Trio,A Flower Is A Lovesome Thing,"jazz, jazz fusion, in the box of old letters under the desk, jazz peppermint"
Crimson Discord,Eve of Destruction,Unknown
Bert Kaempfert,Love Comes But Once,"easy listening, Easy Listening Orchestra, romantic, swing, instrumental"
Buddy Holly,Little Baby,"oldies, rockabilly, rock n roll, 50s, 50's"
"Peter,  Paul and Mary",Going to the Zoo,Unknown
Sissy Spacek,There He Goes,"Coal Miners Daughter, Soundtrack, country"
Los Baron De Apodaca,Cariño Santo - Version 1980,Unknown
Antônio Carlos Jobim,Aguas De Marco,"Bossa Nova, brazilian, jazz, Bossanova, brasil"
Fairport Convention,Percy's Song,"folk, folk rock, british folk, fairport convention, Bob Dylan cover"
Creedence Clearwater Revival,Down On The Corner - Live,"classic rock,  oldies"
Bobby Vinton,There! I've Said It Again,"oldies, 60s, bobby vinton, 1964, billboard number ones"
Joe Glazer,Workingman Unite,Unknown
Sirkazhi Govindarajan,Ullathil Nalla Ullam,Unknown
John Prine,The Accident (Things Could Be Worse),"rock, folk, country, singer-songwriter, contemporary folk"
Billy Joel,"The Ballad of Billy The Kid - Live at Madison Square Garden, New York, NY - June 1980",Unknown
"Alvin & The Chipmunks,  David Seville",The Twelve Days Of Christmas,Unknown
Traffic,Paper Sun - Single Version,Unknown
"""Sergio Mendes & Brasil 66""",Watch What Happens,Unknown
Nina Simone,Don't You Pay Them No Mind,"jazz, soul, 60s, Foxy Lady, touches your soul"
"James Dymond,  Linney",What Have I Got To Lose,Unknown
Jerry Goldsmith,Carol Anne's Theme (End Title),"Soundtrack, theme, film score, 1980s, 1982"
Daryl Hall & John Oates,Guessing Games,"pop rock, rock, Blue-Eyed Soul, new wave, pop"
"John Coltrane,  Johnny Hartman",You Are Too Beautiful,"jazz, cool jazz, fip, vocal jazz, saxophone"
"Willie Colón,  Héctor Lavoe",Jazzy,"salsa, instrumental, latin jazz, latina, Willie Colon"
Nina Simone,Whatever I Am (You Made Me),"blues, jazz, female vocalists, vocal jazz, fip"
"Judy Garland,  Lucille Bremer,  Meet Me in St. Louise Ensemble","Meet Me In St. Louis, Louis","female vocalists in radio TV and film, 40s, growing up, Movies, st louis"
"Tommy Flanagan,  John Coltrane,  Kenny Burrell",Eclypso,"1052 loved, jazz, jazz piano, bebop, piano"
Fernando Villalona,Celos,Unknown
Mahavishnu Orchestra,"Eternity's Breath, Pt. 2","jazz fusion, jazz, Progressive rock, instrumental, Fusion"
Billy Joel,"Streetlife Serenader - Live at St. Paul Civic Center, St. Paul, MN - July 1980",Unknown
T.S.O.L.,The Triangle,"punk rock, punk, deathrock, rock, similar to: wipers"
Bob Seger,Betty Lou's Gettin' Out Tonight - Live/Remastered,Unknown
The Drifters,I Remember Christmas - 45 Version,Unknown
Nina Simone,I Hold No Grudge,"jazz, female vocalists, jazz vocal, soul, 60s"
Vicente Fernández,Perdon,"mariachi, ranchero, chente"
Frankie Valli & The Four Seasons,Breaking up Is Hard to Do,"pop, oldies, doo wop, Frankie Valli, doo-wop"
The Supremes,Ask Any Girl,"soul, female vocalists, 60s, motown, rock"
"Bill Martin,  Phil Coulter",I Gotta Get the World off My Back,Unknown
Vicente Fernández,Amor De La Calle,"Passionate, mariachi, major key tonality, sequences, wide vocal timbre range"
Tommy James & The Shondells,Sugar on Sunday,"Morose Deep dilate Crimson, classic rock, 60s, pop, rock"
The Kinks,Victoria - Stereo Mix,Unknown
"Desmond Dekker,  The Aces",Mother's Young Gal,Unknown
The Beatles,Sgt. Pepper's Lonely Hearts Club Band - Take 1 / Instrumental,Unknown
Roy Fox,This Is Romance,Unknown
Workout Music ,Bad Guy (Remix),Unknown
Julie London,If I'm Lucky,"jazz, pop, vocal jazz, female vocalist, 2001"
The Knack,Your Number Or Your Name,"classic rock, power pop, 70s, new wave, rock"
The Knack,She's So Selfish,"classic rock, power pop, new wave, rock, 70s"
Wings,Sally G - Remastered 2014,Unknown
Alice Cooper,Blue Turk,"hard rock, classic rock, rock, 70s, glam rock"
Townes Van Zandt,My Proud Mountains,"folk, singer-songwriter, mountain, country, seen live"
Liberace,Jesu Bambino,"christmas, Liberace"
Vince Guaraldi,Freeway,"jazz, jazz piano"
Marty Robbins,The Red Hills of Utah,country
"Armin van Buuren,  MaRLo,  Mila Josef",This I Vow,Unknown
Tower Of Power,On the Serious Side,funk
Bob Dylan,"Blowin' in the Wind - Live at Boston Music Hall, Boston, MA - November 21, 1975 - Evening",Unknown
Ted Nugent,"Baby, Please Don't Go","hard rock, absolute power"
The Moody Blues,In The Beginning,"Progressive rock, rock, Pla5tiC 3la5tiK, 60s, classic rock"
Cheo Feliciano,Comadrita,Comadrita
Count Basie,Teddy the Toad,"jazz, swing, Big Band, jazz instrumental, chill"
Adolescents,Self Destruct,"punk, hardcore, hardcore punk, punk rock, 80s"
Billy Joel,"I've Loved These Days - Live at the Horizon, Chicago, IL - July 1980",Unknown
The Isley Brothers,"Climbin' Up the Ladder, Pts. 1 & 2",Unknown
"Ramsey Lewis,  Nancy Wilson",The Two of Us (with Nancy Wilson),Unknown
Bill Doggett,Honky Tonk (Part 1),"blues, rhythm and blues, 1956, to dance all night, instrumental"
REO Speedwagon,Any Kind of Love - Live on U.S. Tour - 1976,Unknown
"""Anita ODay""",Angel Eyes,Unknown
"Django Reinhardt,  Quintette du Hot Club de France",Oiseaux des îles,Unknown
Bhupinder Singh,Dil Dhundta Hain,Unknown
Vince Guaraldi,Misirlou,"misirlou, jazz, world"
The Beatles,Being For The Benefit Of Mr. Kite! - Speech From Before Take 1 / Take 4 And Speech At End,Unknown
Sonora Ponceña,Soledad,salsa
Cock Sparrer,Out On An Island,"punk, Oi, punk rock, street punk, British Punk"
The Rolling Stones,"Long, Long While - Mono",Unknown
Al Green,"Glory, Glory","soul, christmas, holiday"
Herb Alpert & The Tijuana Brass,Up Cherry Street,"instrumental, easy listening, Big Band, dixieland, Smooth Jazz"
The Firm,Midnight Moonlight,"hard rock, classic rock, rock, Hip-Hop, blues rock"
Art Farmer,Darn That Dream - Remastered,Unknown
Kansas,A Glimpse of Home,"classic rock, Progressive rock, rock, 70s, hard rock"
Javier Solís,Todo Acabó,Unknown
Grateful Dead,Rosemary - 2013 Remaster,Unknown
The Kinks,I've Got That Feeling,"classic rock, 60s, rock, british invasion, freakbeat"
"Bobby Rydell,  Bye Bye Birdie Ensemble",The Telephone Hour,Unknown
Witchfinder General,Death Penalty,"doom metal, heavy metal, Traditional Doom Metal, NWOBHM, metal"
They Might Be Giants,Purple Toupee,"alternative, alternative rock, quirky, tmbg, rock"
The Knack,Oh Tara,"classic rock, power pop, rock, 70s, pop rock"
Zsa Zsa Padilla,We're All Alone,Unknown
Tito Rodriguez,Cómo,Unknown
Blossom Dearie,If I Were A Bell,"jazz, jazz vocals, fip, hypothetical, try later"
Asha Bhosle,Chanda Mama Door Ke,Unknown
Adolescents,Word Attack,"hardcore punk, punk, hardcore, punk rock, rock"
Girls At Our Best!,Getting Nowhere Fast,"punky new wave sound, post-punk, pop, new wave, Post punk"
Bob Dylan,"The Water Is Wide - Live at Boston Music Hall, Boston, MA - November 21, 1975 - Evening",Unknown
Genesis,Dancing with the Moonlit Knight,"Progressive rock, classic rock, Progressive, genesis, rock"
Vashti Bunyan,Iris's Song - Version Two,Unknown
The Replacements,Takin' a Ride,"punk, alternative, 80s, great opener, Minnesota"
Fontella Bass,Since I Fell For You,"soul, Love, female vocalists, Awesome, cinematic"
"Cy Coleman,  Sweet Charity Orchestra,  Fred Werner,  Sweet Charity Original Broadway Cast",Sweet Charity: Rich Man's Frug,Unknown
Ennio Morricone,Escape on a Horse - Fuga a Cavallo,Unknown
Ella Fitzgerald,My Man's Gone Now,jazz fusion
King Crimson,Cadence And Cascade (Greg Lake guide vocal),Unknown
Frankie Laine,That Lucky Old Sun,"easy listening, oldies, 50s, 1949, Frankie Laine"
Bo Diddley,Diddy Wah Diddy,"blues, rock, MetroHadriani Loves this music, 50s, vugube62"
Bob Dylan,"Oh, Sister - Live at Boston Music Hall, Boston, MA - November 21, 1975 - Evening",Unknown
The Chi-Lites,It's Time For Love,"soul, 70s, rnb, 1975, favorites"
Electric Light Orchestra,Daybreaker,"instrumental, classic rock, rock, Progressive rock, 70s"
Loretta Lynn,Hey Loretta,"country, classic country, female vocalists, loretta lynn, female"
Frank Sinatra,Here's To The Losers,"jazz, 60s, swing, instrumental, Awesome"
"Cal Tjader,  Eddie Palmieri",Poinciana,"jazz, Cal Tjader, latin, modern jazz, chillout"
Johnny Cash,As Long As the Grass Shall Grow,"country, folk, albums I want to hear, 60s, americana"
XTC,Scissor Man - 2001 Digital Remaster,Unknown
Yusuf / Cat Stevens,Pop Star,Unknown
Elvis Presley,Little Egypt,"pop, 60s, catchy, oldies, 60's"
Grateful Dead,Mountains of the Moon - 2013 Remaster,Unknown
Dusty Springfield,Mama Said,"60s, female vocalists, soul, british, jazz"
The Animals,I'm Mad Again,"blues, classic rock, 60s, blues rock, rock"
Ennio Morricone,La resa dei conti (Seconda caccia),"Classical, Soundtracks, spaghetti western, film score, Film Soundtrack"
Ray Bryant,Willow Weep For Me,Unknown
The Ventures,Out Of Limits,"instrumental, Surf, surf rock, 60s, asparagus brine salt"
Frank Sinatra,All or Nothing at All - Live,Unknown
The Mothers Of Invention,You're Probably Wondering Why I'm Here,"Progressive rock, rock, experimental, pop rock, Experimental Rock"
Billie Holiday,I Can't Get Started - Take 1,Unknown
Nancy Wilson,My Babe,"jive, swingelis"
Miles Davis,Two Bass Hit - alternate take,wish list
Miles Davis,Milestones - alternate take,recos2
Bob Dylan,"Just Like a Woman - Live at Boston Music Hall, Boston, MA - November 21, 1975 - Evening","singer-songwriter, pop rock, folk rock, live, rolling thunder revue"
Genesis,The Knife,"Progressive rock, classic rock, rock, genesis, Progressive"
The Animals,Around And Around,"60s, classic rock, rock, mod, rock n roll"
McCoy Tyner,Gypsy Without A Song,"jazz, jazz fusion"
"Alexander Scriabin,  Glenn Gould","2 Pieces, Op. 57: No. 2, Caresse dansée",Unknown
Merle Haggard,Nobody's Darling But Mine,country
Steve Winwood,Still In The Game,"blues rock, 1982, 80s, soft rock, miami vice"
"""The OJays""",My Favorite Person,Unknown
Cannonball Adderley,I Cover The Waterfront,"jazz, saxophone, dont blame me, moon deep at 2am"
Poco,You Better Think Twice,"country rock, classic rock, Poco, rock, harmony and guitar"
Billy Joel,"Los Angelenos - Live at Toad's Place, New Haven, CT - July 1980",Unknown
Montrose,I Don't Want It,"hard rock, classic rock, rock, 70s, arena rock"
Mulatu Astatke,Dewel - Stereo Master,Unknown
Triumph,Blinding Light Show / Moonchild,"hard rock, Progressive rock, AOR, The Good Stuff"
Billie Holiday,Deep Song,"jazz, chillout, female vocalists, woman, billie holiday"
Herbie Hancock,Ready or Not,"funk, jazz, jazz-funk, anytime is housetime, Disco"
Jackie Mittoo,Juice Box,"souljazz, soul, jazz, soul jazz, instrumental"
The Clash,The Man In Me,"punk, covers, rock, british, punk rock"
Billie Holiday,What Is This Thing Called Love,"jazz, cole porter, vocal jazz, Standards, Love"
Pet Shop Boys,Left to My Own Devices - 2001 Remaster,"chamber pop, dance pop"
"André Reyes,  Chico Bouchikhi,  Jahloul Bouchikhi,  Jacques Baliardo,  Maurice Baliardo,  N. Reyes,  Nicolas Reyes,  Paul Reyes,  T. Baliardo,  Tonino Baliardo,  Gipsy Kings",Inspiration,Unknown
Mecano,El Blues del Esclavo (Version Tango),"chulo, mecano, marica, musica para totoral"
Julie London,Lonely Girl - 2002 Remaster,Unknown
Varg Skriker,Eastar,Unknown
Ahmad Jamal,All Of You,"jazz, free jazz, piano, Tenor Sax, jazz fusion"
"Clifford Brown,  Max Roach Quintet",Lands End,"jazz, bop, Max Roach drums, harold land tenor sax, clifford brown trumpet"
Dizzy Gillespie Sextet,Groovin' High,"jazz, bebop, trumpet, jazz fusion, 40s"
Crass,Berketex Bride,"anarcho-punk, punk, anarcho punk, fire, Flexibility Error"
セキトオ・シゲオ,ファニー,Unknown
"Clifford Brown,  Max Roach Quintet",Jacqui,"jazz, bop, jazz fusion, fip, Max Roach drums"
Jerry Vale,O Come All Ye Faithful,Unknown
Sam & Dave,I Got Everything I Need,"soul, 90s, rnb, soul and rnb classics, old soul"
The Byrds,John Riley,"60s, psychedelic, folk-rock, rock, classic rock"
AAA,No Way Back,"j-pop, japanese, JPop, Asian, 10s"
Percy Sledge,Love Me All the Way,My Music Library
Ennio Morricone,The Sundown - Il Tramonto,Unknown
The Slits,Shoplifting,"post-punk, punk, punk rock, female vocalists, 70s"
Ahmad Jamal,Darn That Dream,"jazz, jazz piano, piano, favourite jazz, romantic"
Deep Purple,Bloodsucker,"hard rock, classic rock, 70s, rock, heavy metal"
Thelonious Monk,Black And Tan Fantasy,"jazz, piano, piano jazz, bebop, hip-hop sample"
Blossom Dearie,Figure Eight,"jazz, female vocalists, female vocals, aproragadozo loves this music, Soundtrack"
Tom Waits,Putnam County,"blues, jazz, rock, singer-songwriter, Alternative Folk"
The Psychedelic Furs,She Is Mine,"new wave, 80s, post-punk, alternative, rock"
Little Feat,Walkin All Night,"rock, classic rock, blues rock, live"
Chicago,Now More Than Ever - 2002 Remaster,Unknown
The Platters,White Christmas,"slow, christmas, Christmas Songs, male vocals"
"John Mayall & The Bluesbreakers,  Eric Clapton",Key To Love - Stereo,Unknown
John Coltrane,"Impressions - Live At The Village Vanguard, New York/1961",Unknown
Nancy Sinatra,Not The Lovin' Kind,"60s, pop, female vocalists, oldies, favorites"
