track_id,track_name,artist_name,new_popularity_2025,album,popularity_2024,duration_ms,explicit,release_date,af_danceability,af_energy,af_key,af_loudness,af_mode,af_speechiness,af_acousticness,af_instrumentalness,af_liveness,af_valence,af_tempo,genres
5MoizK5qY6QSmny05YvrSv,Pon De Floor - Radio Edit,Major Lazer,0,Pon De Floor,0,185386,False,2010-04-19,0.865,0.934,4,-9.499,0,0.152,0.0159,0.125,0.179,0.19,127.059,Unknown
6VFMGKuYTlaYgbhvILfbc7,Candy Paint,Post Malone,0,Candy Paint,0,229573,True,2017-10-20,0.669,0.686,4,-5.534,1,0.184,0.627,0.0,0.0734,0.437,180.046,"trap, Hip-Hop, rap, 2017, MySpotigramBot"
1CxLWO9XW1aK4yv7zViVdn,Seeing Blind,Niall Horan,0,Flicker (Deluxe),0,185280,False,2017-10-20,0.715,0.566,9,-7.536,1,0.0411,0.0375,0.0,0.107,0.509,93.998,"pop, country, pop rock, duet, 2010s"
5oujB18eDYZAct6DOrFrQR,Fica - Bonus Track,ANAVITÓRIA,0,ANAVITÓRIA,0,184280,False,2017-10-20,0.643,0.509,10,-6.442,1,0.0286,0.441,0.0,0.0934,0.528,93.993,Unknown
4W598w0KcHVG5Nwqk0qMpj,Three,Future,47,SUPER SLIMEY,47,159400,True,2017-10-20,0.725,0.692,5,-5.742,0,0.257,0.00841,0.0,0.0912,0.298,169.025,"Young Thug, MySpotigramBot"
5b06JZjts6dgyyuY1m7roq,200,Future,46,SUPER SLIMEY,47,146986,True,2017-10-20,0.84,0.65,1,-6.708,1,0.262,0.00924,0.0,0.201,0.527,145.972,Young Thug
2ya9d4B06EQ8Fpj5SSqiTH,Drip on Me,Future,0,SUPER SLIMEY,47,199840,True,2017-10-20,0.834,0.618,8,-7.653,0,0.231,0.00362,2.67e-05,0.126,0.553,135.889,"Young Thug, MySpotigramBot, -1001819731063"
1OwNWr75pNTyhifOTT0uIG,Real Love,Future,47,SUPER SLIMEY,47,242346,True,2017-10-20,0.75,0.579,8,-6.256,1,0.0856,0.0201,6.4e-05,0.219,0.262,145.949,Young Thug
21Ay8mJRYQuOMZp7qyQXl6,50 Special,Lùnapop,59,...Squérez?,64,207520,False,1999-11-30,0.492,0.939,7,-4.667,1,0.0314,0.0031,3.23e-05,0.109,0.893,160.173,"pop, italian, italian pop, male vocalist, male vocalists"
2v260Xl1gBeATDiZwv3vc0,Mercy,Lewis Capaldi,0,Bloom - EP,0,219813,False,2017-10-20,0.626,0.574,6,-7.946,1,0.0388,0.0662,0.0,0.152,0.394,96.117,2017 single
4vRTDZX7M1hvY9JqKrItaL,Hårdere End Dem,Ude Af Kontrol,23,Ude Af Kurs,23,167272,False,2017-10-20,0.755,0.992,3,-1.712,0,0.0877,0.0233,0.0,0.288,0.637,132.016,Unknown
6mM2ANKSqD2hdyDlX6TSfD,Skippy,Dooney West,0,Neon City,0,149230,False,2021-07-16,0.799,0.443,1,-13.765,0,0.233,0.555,0.000148,0.103,0.611,114.992,Unknown
6zi3TVGdQvYg3jhyyXYwsd,Alive,Revelz,0,Alive,0,150000,False,2021-06-18,0.648,0.737,6,-3.607,0,0.0396,0.148,0.0,0.117,0.669,100.005,Unknown
53ujMLBorCm4UgRDxw31fg,Muscle,Olanzo Carver,0,Muscle,0,211034,True,2021-02-05,0.81,0.48,1,-8.94,1,0.449,0.115,0.0,0.0401,0.43,173.939,Unknown
2EvQGS7EAHQmVkzvLOk5Nv,Now I am free (feat. Shantih),Level6,0,Now I am free (feat. Shantih),0,210243,False,2021-07-02,0.611,0.647,4,-7.611,0,0.0455,0.0135,0.0341,0.0905,0.231,123.047,Unknown
13LdUIpxzWSLNjNwEIdRSa,Midnight,Tomigotti,17,Midnight,22,208058,False,2021-07-01,0.533,0.7,0,-8.278,1,0.0258,0.00361,0.00185,0.198,0.22,119.985,Unknown
4iA2WelR22xmSR1OQWoWvR,Moments,NM,0,Moments,0,233333,False,2021-07-09,0.676,0.645,10,-14.083,0,0.0384,0.593,0.755,0.347,0.0711,108.015,Unknown
60LmZcCRjO4Cw0QknNtq9V,End of the Lost Summer,Gabe Lopez,5,End of the Lost Summer,11,221000,True,2020-09-11,0.633,0.78,7,-4.826,1,0.0309,0.00585,1.23e-05,0.485,0.574,130.008,Unknown
0QW9Z3r0xMVFktFaMVJ7jZ,French Fries,Moodygee,6,French Fries,10,144222,False,2021-07-16,0.64,0.872,11,-6.1,0,0.0679,0.00302,0.000665,0.636,0.418,134.963,Unknown
