name_artist,gen_artist
Flynn & Denton,"['trance', 'progressive trance']"
The Blues Magoos,"['garage rock', 'acid rock', 'psychedelic rock', 'proto-punk', 'psychedelic pop']"
The Nutmegs,['doo-wop']
Johnnie Johnston,['Faltante']
Alison May,"['trance', 'progressive trance']"
Envotion,"['synthwave', 'progressive house']"
Johanna Martzy,['Faltante']
Outlawz,"['west coast hip hop', 'gangster rap']"
Nikola Gala,['deep house']
Werner Oehlschlaeger,['Faltante']
Deerhunter,"['shoegaze', 'dream pop', 'noise rock']"
Indecent Obsession,['Faltante']
Jimi Polar,['indie dance']
MoonDreams Music,['gothic country']
Big Time Rush,['Faltante']
Asher D,['big beat']
J27,['Faltante']
NotteNera,['Faltante']
Rev. F.C. Barnes,['gospel']
Marky Mark And The Funky Bunch,['hip house']
Spoken Word,['Faltante']
Cheb Mami,"['raï', 'gnawa', 'moroccan chaabi']"
Durante,['Faltante']
George Davidson,['Faltante']
Lio,['Faltante']
Robert Wyatt,"['art rock', 'progressive rock', 'experimental', 'krautrock']"
Biswarup Ghoshdastidar,['Faltante']
Moston,['moombahton']
Original Broadway Cast,['musicals']
Franz von Suppé,['Faltante']
Fashion Vampires From Louisiana,"['nu disco', 'tribal house']"
Georgie Johnson and His Rhythm Kings,['calypso']
Alberto Albertini,['opera']
Andrew Davis,"['classical', 'choral']"
Ethel Griffies,['Faltante']
Alberto Ruiz Lavadenz,['Faltante']
Nu Groove Theory,['lounge']
Márta Kurtág,"['classical piano', 'classical']"
Namond Lumpkin,['Faltante']
Soul Sister,['new jack swing']
Bucc,['Faltante']
Ana Joao,['Faltante']
Phil Lynott,['Faltante']
Gucci Mane,"['southern hip hop', 'rap', 'trap']"
Maurice West,"['big room', 'edm']"
The Cult,"['hard rock', 'glam metal']"
Worcester Cathedral Choir,"['choral', 'christmas']"
The Messengers,['Faltante']
Goddd,['Faltante']
Blue Mountain,"['alt country', 'americana', 'roots rock', 'country rock', 'southern rock']"
Heff Moraes,['Faltante']
Los Askis,"['cumbia', 'cumbia sonidera', 'salsa']"
Itzhak Perlman,"['classical', 'chamber music']"
Michael Brook,"['qawwali', 'sufi']"
Brian Lewis,['Faltante']
Trisha Yearwood,['country']
David Bisbal,['latin pop']
Celebration Collective,['cha cha cha']
Ambrosian Opera Chorus,"['opera', 'classical']"
The Skatalites,"['ska', 'rocksteady', 'reggae', 'dub', 'roots reggae', 'ska punk']"
Sputniks,['Faltante']
Roma,['reggaeton']
Fletcher Henderson & His Orchestra,"['big band', 'swing music', 'ragtime', 'jazz']"
C. Tangana,['flamenco']
Mascott,['Faltante']
N-Trance,['eurodance']
John Fred and His Playboy Band,['Faltante']
Peter Martijn Wijnia,['trance']
Jason Isbell and the 400 Unit,"['alt country', 'americana']"
Scripture Lullabies,['lullaby']
Die Antwoord,['Faltante']
Barney Bentall & The Legendary Hearts,['Faltante']
King Palmer,['Faltante']
Coquelin,['Faltante']
Phia Berghout,['Faltante']
Ludwig van Beethoven,"['classical', 'classical piano', 'chamber music']"
David Kershenbaum,['Faltante']
Default,['post-grunge']
Al Green,"['soul', 'motown', 'soul blues']"
Triny y La Leyenda de Tuzantla Mich.,['Faltante']
Vaibhav,"['kannada pop', 'sandalwood']"
Positive Thinking Lama,['Faltante']
Grupo Anhelo,['grupera']
Steve Camp,"['ccm', 'christian rock', 'christian', 'christian pop', 'pop worship']"
Μαρίκα Πολίτισσα,['Faltante']
MC Davo,"['mexican hip hop', 'latin hip hop']"
ODB,['chill house']
SIVAN,['Faltante']
Eastman Rochester Pops Orchestra,['Faltante']
The Barr Brothers,['indie folk']
Alfred Prinz,['classical']
Gong,"['hindi hip hop', 'desi hip hop', 'punjabi hip hop']"
Surinder,"['bhangra', 'ghazal']"
Lloyd Cole and the Commotions,"['jangle pop', 'new wave']"
Marca MP,"['corrido', 'corridos tumbados', 'banda', 'sierreño', 'sad sierreño', 'corridos bélicos', 'música mexicana']"
Pepe Aguilar,"['mariachi', 'ranchera', 'banda', 'música mexicana']"
Banda de la Cruz Sinaloa,['Faltante']
Toddler Tunes,"[""children's music"", 'lullaby']"
Saroj Borkar,['Faltante']
M2M,['Faltante']
Mura Masa,['Faltante']
Fernando gogo de ouro,['Faltante']
Montell Jordan,['new jack swing']
Shimen Ruskin,['musicals']
Rutland Boughton,['opera']
Guardianes Del Amor,"['grupera', 'cumbia']"
Jean-Jacques Perrey,['exotica']
The Highwaymen,['country']
V. Sivaram,['Faltante']
Rodney Ellis,"['southern hip hop', 'memphis rap']"
Μαρία Ανδρονίκου,['Faltante']
Stephen Layton,['choral']
Frau Eva,['Faltante']
John Conlee,"['traditional country', 'country']"
S. Newrekar,['Faltante']
Teebs,['idm']
Iman Omari,['Faltante']
Consumed,"['christian', 'ccm', 'worship', 'pop worship', 'christian pop']"
AVCI,"['arabesk', 'turkish pop', 'oyun havasi', 'karadeniz folk']"
SZA,['Faltante']
Shaan,"['bollywood', 'hindi pop', 'desi', 'bangla pop', 'desi pop']"
Eduardo Falú,['folklore argentino']
Luca Bignardi,['Faltante']
Athenas Fury,['Faltante']
Эстрадно-симфонический оркестр Всесоюзного радио и Центрального телевидения,['sovietwave']
Candide Ensemble & Orchestra,['Faltante']
Tom Pierson,['musicals']
Bosphore,['minimal techno']
Murica,"['boom bap', 'brazilian hip hop']"
Rain Sounds ACE,['Faltante']
Haris C,['Faltante']
Ingo Metzmacher,['avant-garde']
Gérard Calvi,['Faltante']
Eleven Hundred Springs,"['texas country', 'red dirt', 'honky tonk', 'alt country']"
Earl Grant,['swing music']
The Orchestra of the Royal Artillery,['dark cabaret']
$NOT,['indietronica']
Grupo Mojado,"['grupera', 'cumbia', 'cumbia sonidera', 'música mexicana']"
Randy Houser,"['country', 'acoustic country']"
Taylor Ray Holbrook,"['country hip hop', 'country']"
Cal Tjader Quartet,"['exotica', 'cool jazz', 'latin jazz']"
Los Brios,['grupera']
Nikoel,['hardcore techno']
BDAA Convention 2010,['Faltante']
Zen,['opera']
Pete Herbert,['nu disco']
DJ Discrete,['Faltante']
Kevin Call aka. DJ Nojz,['Faltante']
Marino Formenti,['avant-garde']
T. V. Rathinam,['tamil pop']
Ruth Michaelis,['opera']
Bill Appleberry,['Faltante']
DJ Jock,['techno']
Bobby Watson,['jazz']
Karel Martiš,['Faltante']
Richard Watson,"['bluegrass', 'country blues']"
James Trujillo,['música mexicana']
Blagoja Grujovski,['Faltante']
Kathleen Battle,"['opera', 'choral', 'classical']"
The Monte Vista,['Faltante']
Alex O’rion,"['progressive house', 'organic house', 'melodic house', 'melodic techno']"
Vinia Mojica,['Faltante']
Kon Kan,['classical']
Retrobyte,['trance']
Václav Sibera,['Faltante']
Love and Rockets,"['new wave', 'post-punk', 'deathrock', 'darkwave']"
Hazel Flagg Ensemble,['Faltante']
Samuel Baron,"['chamber music', 'avant-garde']"
Hilde Zadek,"['requiem', 'opera']"
Department S,"['darkwave', 'cold wave', 'ebm', 'post-punk', 'synthpop', 'industrial']"
Rey Ruiz,"['salsa', 'salsa romantica', 'cha cha cha', 'merengue']"
Bobby Lyle,"['smooth jazz', 'jazz']"
Ed Garland,['Faltante']
K Dutta,"['bhajan', 'devotional']"
Jean-Luc Ponty,"['jazz fusion', 'progressive rock', 'french jazz', 'jazz']"
Twin Slackerz,['Faltante']
Maat,['latin hip hop']
Fabio Luisi,['opera']
Rich Homie Quan,['southern hip hop']
Electro Mann,['Faltante']
David Hemmings,"['psychedelic rock', 'opera']"
Santo A. Farina,['Faltante']
M.Thomakos,['Faltante']
Danielle Darrrieux,['Faltante']
Zero Mostel,['musicals']
Kathleen Carnes,['Faltante']
Divine Sounds,['miami bass']
Less Than Jake,"['ska punk', 'ska', 'skate punk', 'punk', 'pop punk']"
Pop Staples,"['roots rock', 'blues']"
Eddi Reader,['celtic']
St. Louis Symphony,"['orchestra', 'classical']"
Collegium Instrumentale Brugense,['classical']
zebrahead,"['skate punk', 'pop punk', 'punk']"
Govi,"['tamil dance', 'telugu pop', 'tollywood', 'tamil pop', 'kollywood', 'malayalam pop']"
How Hard,['Faltante']
Bahamas),['Faltante']
Matt Squire,['Faltante']
Adam Levine,['Faltante']
Pinkfong,"[""children's music"", 'lullaby']"
Los Campesinos!,['Faltante']
Ορχήστρα Σπύρου Περιστέρη,['Faltante']
Britney Spears,['pop']
Punch,"['metal', 'groove metal', 'heavy metal', 'hard rock', 'rock']"
Webb Pierce,"['honky tonk', 'traditional country', 'rockabilly']"
Elisabeth Westenholz,"['classical piano', 'chamber music', 'classical']"
David Poleri,['opera']
JURASSIC JADE,['thrash metal']
Green Oak Hillbillies,['Faltante']
xacdo,['Faltante']
Dos Garza,['spanish language reggae']
Cologne Radio Chorus,['opera']
Juan Silos Jr. & Rondalla,"['kundiman', 'traditional music', 'folk', 'harana']"
Billy Mays Rico Billy Mays Rico Mambo OrchestraMambo Orchestra,['Faltante']
Coco Jones,['Faltante']
Jazz Majestic Orchestra,['calypso']
Julius Pruwer,['Faltante']
Louse,['Faltante']
John LaPorta,"['hard bop', 'bebop', 'cool jazz', 'jazz']"
Colin Dale,['Faltante']
Gareth Davies,['Faltante']
Ignacy Jan Paderewski,"['classical piano', 'classical']"
Jim Apostolou,['laïko']
Loser Friendly,['Faltante']
Delaney & Bonnie,"['southern rock', 'roots rock']"
Gope Kamlani,['Faltante']
Rusendezagekwe,['Faltante']
Choir Of Young Believers,['Faltante']
Aegis,"['opm', 'pinoy rock', 'p-pop', 'pinoy alternative', 'kundiman']"
Lacuna Coil,"['gothic metal', 'symphonic metal', 'metal', 'symphonic rock', 'melodic metal']"
At The Gates,"['melodic death metal', 'death metal', 'metal', 'melodic metal']"
Ray Bryant,"['hard bop', 'jazz']"
Ace of Cups,['garage rock']
Ninu Mazumder,['Faltante']
Metro Station,['Faltante']
Gertrude Stein,['spoken word']
Huggabroomstik,['folk punk']
Dmitri Shostakovich,"['classical', 'chamber music']"
Donna Summer,"['disco', 'hi-nrg']"
Richard Peel,['Faltante']
UFoS,['Faltante']
Pavel De Jesús,['Faltante']
Moparrudasu,['Faltante']
Αικατερίνη Τάσση,['Faltante']
Augustin Ramirez,['tejano']
Death Angel,"['thrash metal', 'speed metal', 'metal', 'groove metal', 'heavy metal']"
Daniel Verdun,['latin house']
The Harlem Childrens Chorus,['Faltante']
Ismail,"['turkish pop', 'arabesk', 'oyun havasi', 't-pop']"
Korpiklaani,"['folk metal', 'pirate metal', 'power metal', 'metal', 'folk', 'medieval metal', 'melodic metal']"
Meshell Ndegeocello,['neo soul']
Youri Popov,['Faltante']
Anthony Colon,"['salsa romantica', 'salsa']"
Trevor Jones,['soundtrack']
Alfredo Giacomotti,['opera']
Dailey & Vincent,"['bluegrass', 'christian country', 'southern gospel', 'gospel', 'newgrass']"
Reaxion Guerrila,['Faltante']
Chinese Yang Qin Relaxation Man,"['japanese classical', 'traditional music']"
Dominic Frontiere & His Orchestra,['exotica']
Mickey and the Gang,['christmas']
Sam Nacht,['Faltante']
The Prague Brass Soloists,['Faltante']
Midge,['synthpop']
Dana Dane,['Faltante']
Mrs. Archie MacDonald,['Faltante']
Soup Solstice,['Faltante']
Elmar Eduard,['Faltante']
Gentle Giant,['lo-fi beats']
Covent Garden,"['opera', 'classical', 'orchestra']"
Hari ABD,['Faltante']
ZHU,['edm']
Chakra,['Faltante']
Greg Sletteland,['Faltante']
Beth Orton,['singer-songwriter']
VIA SAMOCVETY,['Faltante']
The Kings,"['drum and bass', 'jungle', 'bassline', 'liquid funk']"
Sander-7,['Faltante']
Moto Blanco,['Faltante']
Cosmic Phosphate,['nu disco']
Judy Garland,['christmas']
Dimitris Filipopoulos,['Faltante']
Takis Nikolaou,['Faltante']
Rod Stewart,['soft rock']
Ella Eyre,['Faltante']
Xristos Kontopoulos,['Faltante']
KANA-BOON,"['anime', 'j-rock', 'j-pop']"
Chris Linton,['Faltante']
Jhay Cortez,"['reggaeton', 'trap latino', 'urbano latino']"
Sissy Nobby,['bounce']
Adam Calhoun,['country hip hop']
Wolvero,"['bass house', 'bassline', 'g-house']"
X-Noize,"['psytrance', 'progressive trance', 'trance']"
The Dandy Warhols,['Faltante']
Kim Gray,['Faltante']
DJ ZENIX,['Faltante']
BARRATT/MIETZKE,['Faltante']
Zero One,['Faltante']
The Buffalo Bills,['Faltante']
St. Lukes Chamber Ensemble,['chamber music']
Ivo Pogorelich,"['classical piano', 'classical']"
Richard Murphy,['Faltante']
Rosario Dawson,['musicals']
Astrid S,['norwegian pop']
Phineas Newborn Jr.,"['hard bop', 'bebop', 'jazz', 'cool jazz']"
Angie,['Faltante']
Kent Jones,['Faltante']
Ritt Momney,['bedroom pop']
A$AP Mob,['Faltante']
Slade,"['dangdut', 'sholawat']"
Neal Avron,['Faltante']
Lenny Hayton & His Orchestra,['Faltante']
Alexander Broussard,['Faltante']
Adriana Proenza,['Faltante']
Sied Van Riel,"['trance', 'progressive trance', 'melodic techno']"
Eddie Heywood,['big band']
Ruth Kobart,['Faltante']
Dylan Thomas,['Faltante']
Kenny Nolan,['Faltante']
Good Times Ahead,['Faltante']
The Last Shadow Puppets,['baroque pop']
Leftöver Crack,"['ska punk', 'punk', 'ska', 'folk punk', 'hardcore punk', 'skate punk']"
Wehbba,"['techno', 'minimal techno', 'acid techno', 'tech house']"
The Walker Brothers,['baroque pop']
Ryan Tedder,['Faltante']
Gioachino Rossini,"['classical', 'opera']"
Barry Rose,['opera']
Belisarius,['Faltante']
Spice 1,"['west coast hip hop', 'g-funk', 'gangster rap']"
Daft Punk,"['french house', 'electronic', 'electro']"
Craig Cardiff,['indie folk']
Karl Münchinger,['classical']
Tom Tyler,['progressive house']
Sean Kingston,['Faltante']
Richard S. Willis,['Faltante']
Luis Bacalov,['Faltante']
Judy Lynn,['Faltante']
Ebi,['rhumba']
Two Steps from Hell,['orchestra']
The Challengers,"['surf rock', 'exotica']"
Sequentia,"['medieval', 'gregorian chant', 'choral']"
Dan-Beam,"['t-pop', 'thai pop']"
504 Boyz,['southern hip hop']
Lew Stone,['big band']
Müslüm Gürses,['arabesk']
Edwin Birdsong,"['post-disco', 'philly soul']"
Acapulco Tropical,"['música tropical', 'cumbia', 'grupera', 'cumbia sonidera']"
Norma Lopez Osornio,['Faltante']
Rodney Dangerfield,['comedy']
Josh Gad,['musicals']
Alexander Hilsberg,['Faltante']
Manikmala,['Faltante']
BlackJack,"['dansband', 'epadunk']"
Lydia Liza,['christmas']
Lloyd Glenn,"['boogie-woogie', 'blues']"
King Geedorah,"['alternative hip hop', 'jazz rap', 'experimental hip hop']"
Ram Marathe,['marathi pop']
Josiah Lemanski,['christmas']
Hard-Tex,"['hardcore', 'speedcore', 'frenchcore', 'melodic hardcore', 'gabber']"
James TW,['Faltante']
The Coral,['britpop']
Capn Jazz,"['midwest emo', 'math rock', 'emo', 'post-hardcore', 'emocore', 'screamo']"
M.O.T.O.,"['reggae', 'roots reggae']"
Sergei Rachmaninoff,"['classical', 'classical piano']"
Bruce Rowland,['Faltante']
Yanni,['Faltante']
FanChants: Navijači Radnički 1923,['Faltante']
Cee!!!!!!!!,"['uk drill', 'drill', 'grime']"
The The,['Faltante']
Rohosen,['Faltante']
Charles Tedeschi,['Faltante']
Verzache,['Faltante']
Joaquin Romaguera,['musicals']
Soraya,['Faltante']
of Montreal,"['psychedelic pop', 'baroque pop', 'art pop']"
Hermitude,['Faltante']
Nelson Riddle,"['exotica', 'easy listening', 'big band']"
Kenny Chesney,['country']
Motionchild,['trance']
Maíri Línta,['laïko']
Aperture Science Psychoacoustic Laboratories,['soundtrack']
Phil & John,"['classical', 'classical piano']"
Pat Boone,['adult standards']
Arrow Benjamin,['Faltante']
Orchestra Lirica di Torino della Rai,['Faltante']
Evgeny Mravinsky,"['classical', 'orchestra']"
Louise Bush,['Faltante']
000 Maniacs,['jangle pop']
Paloma San Basilio,['Faltante']
Pratima Banerjee,['bangla pop']
Yoel Lerner,"[""children's music""]"
Those Guys,"['disco house', 'chicago house']"
Jaya,"['tamil pop', 'kollywood', 'tamil dance']"
Martin Villiger,['christian alternative rock']
Tommy Bolin,['blues rock']
Rodolfo Aicardi,"['música tropical', 'cumbia', 'cumbia sonidera']"
DJ Smilk,"['tech house', 'latin house']"
Tonkünstler-Orchester,"['orchestra', 'japanese classical']"
2CELLOS,['Faltante']
Charles Probert,['Faltante']
Kottonmouth Kings,"['horrorcore', 'rap rock', 'rap metal']"
Bill Reilly,['Faltante']
Butthole Surfers,['noise rock']
DJ Wich,['Faltante']
John Bacchus Dykes,['Faltante']
Elsa Hill,['trance']
Helen Watts,"['opera', 'classical', 'choral']"
Fela Kuti & Nigeria 70,['Faltante']
Maria Muldaur,['blues']
Grupo Fundo De Quintal,"['samba', 'pagode']"
Scooter,"['happy hardcore', 'eurodance', 'hands up']"
John S. Farina,['doo-wop']
Feid,"['reggaeton', 'urbano latino']"
English Chamber Orchestra,"['classical', 'opera', 'chamber music']"
Open Mike Eagle,"['experimental hip hop', 'alternative hip hop', 'underground hip hop']"
No Mercy,['eurodance']
Main Source,"['east coast hip hop', 'boom bap']"
Roy Haynes,"['hard bop', 'bebop', 'jazz']"
Kula Shaker,"['britpop', 'madchester']"
Wowflower,['lo-fi beats']
Jo Ann Campbell,"['rockabilly', 'traditional country']"
The Dukes of September,['Faltante']
Yvan Finzi,['Faltante']
Steve Lyon,['Faltante']
Gyptian,"['dancehall', 'reggae', 'soca', 'lovers rock', 'ragga']"
Sharon Isbin,['Faltante']
Gabrielle,['uk garage']
Umakant,['Faltante']
Kobaryo,"['speedcore', 'breakcore', 'hardcore techno', 'gabber', 'j-dance', 'hardcore', 'happy hardcore']"
Amon Düül II,"['krautrock', 'progressive rock', 'space rock', 'psychedelic rock', 'art rock', 'acid rock', 'avant-garde']"
Augustin Lehfuss,['vocal jazz']
Jacquees,['r&b']
Željko Bebek,['Faltante']
Duher,['Faltante']
Donato Y Estefano,"['latin pop', 'colombian pop']"
Playme,['Faltante']
OVERHEADKiNG,['j-rock']
Barry McGuire,['folk rock']
Brazeros Musical De Durango,"['duranguense', 'cumbia norteña', 'cumbia', 'música mexicana']"
Χαρίλαος Κρητικός,['Faltante']
Louis Gruenberg,['Faltante']
slowthai,['grime']
The Fisk Jubilee Singers,['country']
Victorious Cast,['Faltante']
C-BONY,['christian hip hop']
Olle Adolphson,['swedish ballads']
RichaadEB,['Faltante']
Steve Bear Sas,['Faltante']
Steve Laury,['smooth jazz']
Iriarte,['champeta']
Klarino- Nikos Karakostas,['Faltante']
Dooley Wilson,['Faltante']
DJ Drama,['southern hip hop']
Lindsey Buckingham,['Faltante']
Fleurie,['Faltante']
Mitch Miller & The Sing-Along Gang,['Faltante']
Edward Maya,['Faltante']
Fatboy Slim,['big beat']
Michael Riesman,"['minimalism', 'avant-garde']"
Gary Moore,"['blues', 'blues rock']"
Georg Kulenkampff,['Faltante']
Sofia Festival Orchestra,"['opera', 'classical']"
Russ,['classical']
Ascharyamoyee Dasi,['Faltante']
Tommy Makem,"['celtic', 'celtic rock', 'sea shanties']"
Terry Ellis,['quiet storm']
Liam OFlynn,['celtic']
Blu,['Faltante']
Gerald Clark and His Night Owl,['calypso']
Guru,['Faltante']
Vladimir Golschmann,"['classical piano', 'classical']"
Laurie Anderson,"['art pop', 'avant-garde', 'art rock', 'spoken word']"
Carlos Santana,['Faltante']
Praw Kanitkul,['Faltante']
Prague Philharmonic Chorus,['Faltante']
Lisa Kirk,['musicals']
Stefani Montiel,['tejano']
Great Wight,"['synthwave', 'chillwave']"
Ben Wright,['Faltante']
Prem,['east coast hip hop']
Sleep,['Faltante']
Timothy Hutchins,['classical']
Sublime,"['reggae rock', 'ska punk', 'ska']"
Lennie Tristano,"['cool jazz', 'bebop', 'jazz', 'free jazz', 'hard bop']"
Rene Froger,['nederpop']
Zap Pow,"['reggae', 'roots reggae', 'rocksteady']"
Esther Sparkes,"['melodic bass', 'future bass']"
Los Pedernales,"['cumbia norteña', 'cumbia', 'música mexicana', 'tejano']"
Gangsta T,['Faltante']
Fractions,"['ebm', 'acid techno', 'hard techno', 'techno', 'industrial']"
Azzemx,['Faltante']
Anthony Ramos,['Faltante']
Count Lasher,"['calypso', 'rocksteady', 'ska']"
Big K.R.I.T.,['southern hip hop']
Hardey and Welch Music,['Faltante']
Sunder Singh,['Faltante']
Alexander Maier,['melodic techno']
Lisa Beckley,"['requiem', 'choral']"
Maranatha! Instrumental,['Faltante']
Al Ferox,['Faltante']
Kyler England,['trance']
Robert Lenn,['Faltante']
Sweet Trip,"['shoegaze', 'dream pop', 'idm']"
Chamras Saewataporn,"['phleng phuea chiwit', 'luk thung']"
MAX,['Faltante']
The Head and the Heart,"['indie folk', 'folk pop', 'folk']"
Juan Bautista,"['bachata', 'merengue']"
Mimmo Errico,"['latin house', 'tribal house', 'tech house']"
Alfred Piccaver,['Faltante']
Cordae,['Faltante']
Max YB,['Faltante']
Banda R-15,"['banda', 'cumbia norteña', 'cumbia', 'grupera']"
Mary Chapin Carpenter,['Faltante']
Faith Evans,['r&b']
Young Stoner Life,['Faltante']
Cyndi Grecco,['Faltante']
Freddy Martin & His Orchestra,"['big band', 'boogie-woogie', 'ragtime']"
Soulive,"['jazz funk', 'acid jazz', 'soul jazz', 'jazz fusion']"
Richard Kiley,['Faltante']
Esteban Lopez,['tribal house']
Bloodhound Gang,['Faltante']
Στ.Παγιουμτζής,['laïko']
Studio-X,['Faltante']
Tim Hecker,"['drone', 'ambient', 'dark ambient', 'idm', 'experimental', 'minimalism']"
Emerson Drive,"['country', 'acoustic country']"
Polo Urias Y Su Maquina Norteña,"['norteño-sax', 'norteño', 'cumbia norteña', 'música mexicana']"
Neon Indian,"['chillwave', 'indietronica']"
Timbuk 3,['Faltante']
Francois Kevorkian,['jungle']
Dustin Lynch,"['country', 'acoustic country']"
why mona,['Faltante']
Bill Smith,['sea shanties']
Charlotte Diamond,"[""children's music""]"
Remo Lota,['Faltante']
Triqz,"['trance', 'melodic techno']"
Mabel Mercer,['vocal jazz']
Carl Allen,['jazz']
Stanislav Muž,['Faltante']
Conrad Yama,['Faltante']
Canzoni di Natale,['christmas']
Anthony Amorim,['Faltante']
Lee Roy Reams,['musicals']
Naftali Herz Imber,['Faltante']
Jessie James Decker,['Faltante']
Doc & Merle Watson,"['bluegrass', 'newgrass', 'country blues']"
Comedian Bob Marley,['comedy']
William Redfield,['Faltante']
be your own PET,['Faltante']
Luis Fonsi,['latin']
Scissor Sisters,['Faltante']
Fred Baker,"['trance', 'progressive trance']"
Michelino e il suo complesso,['cha cha cha']
Lorenzo Soulès,['Faltante']
Sly,['classical']
Keith Mansfield,['exotica']
Status Quo,"['glam rock', 'blues rock']"
Münchener Freiheit,"['neue deutsche welle', 'schlager', 'schlagerparty', 'german pop']"
Larry Gatlin & The Gatlin Brothers,"['christian country', 'traditional country']"
Dj Timo,['laïko']
Zino Francescatti,['classical']
Little Johnny Griffin,"['swing music', 'big band']"
Δημήτρης Λαβίδας,['Faltante']
Celibate Rifles,"['garage rock', 'surf rock']"
Mellowhead,"['shibuya-kei', 'j-rock', 'japanese indie']"
John McCarthy,"['gregorian chant', 'opera']"
Maggie Rogers,['Faltante']
José Segarra con Julio Murillo,['Faltante']
Matt Hill & Friends,['Faltante']
Dexx,['gospel']
Jutta Hipp,"['jazz', 'cool jazz', 'hard bop']"
BloodPop®,['Faltante']
Mental As Anything,['Faltante']
Male soloist,['Faltante']
Musica Bohemica,['Faltante']
White Gold,['Faltante']
Paul Desmond,"['cool jazz', 'jazz', 'bossa nova', 'brazilian jazz']"
Vera Hall Ward,['Faltante']
Sophie Zelmani,"['singer-songwriter', 'swedish ballads']"
Carroll County Revellers,['Faltante']
Pecos,['Faltante']
Busch Chamber Players,['Faltante']
DSharp,['Faltante']
TheFatRat,['Faltante']
Rusted Root,['Faltante']
Emarosa,"['post-hardcore', 'screamo']"
Medisin,['Faltante']
Dilip Kumar,['folk']
Satanic Ritual Abuse,['Faltante']
Creatress,['Faltante']
Down A.K.A Kilo,['Faltante']
Coleman Hawkins,"['jazz', 'bebop', 'cool jazz', 'hard bop']"
3rd Moon,"['trance', 'progressive trance']"
Kazuhiro Koizumi,['Faltante']
Bob James,"['northern soul', 'motown']"
DEV,['Faltante']
Leipzig MDR Symphony Orchestra,"['neoclassical', 'minimalism']"
Royal Philharmonic Concert Orchestra,['Faltante']
Charles Cerné,['Faltante']
Daniel Ferro,['Faltante']
Stenna,['trance']
Craig Engel,['Faltante']
Cari Golden,['Faltante']
Kalyani Mazumder,['Faltante']
Lyanno,"['reggaeton', 'trap latino', 'urbano latino']"
Stone Temple Pilots,"['grunge', 'alternative rock', 'post-grunge', 'rock']"
Orchestra del Maggio Musicale Fiorentino,"['opera', 'classical']"
Rudolf Dittrich,['opera']
Mr. Lil One,"['mexican hip hop', 'latin hip hop', 'gangster rap', 'g-funk']"
Nancy Martinez,"['freestyle', 'hi-nrg', 'chicago house']"
Kantina 27,['Faltante']
Trippie Redd,['melodic rap']
Zig-Zag,['Faltante']
David Matthews,['jazz fusion']
Norah Jones,['Faltante']
Citizen Cope,['Faltante']
David Brooks,['Faltante']
The Derek Trucks Band,"['modern blues', 'blues rock', 'blues', 'southern rock', 'roots rock']"
Washed Out,"['chillwave', 'indietronica', 'dream pop']"
The Tokens,['doo-wop']
Ripley Cotton Choppers,['Faltante']
Dvice,"['trap latino', 'trap', 'urbano latino']"
Aythami,['Faltante']
Dimitris Vlaxopoylos,['Faltante']
Caron Wheeler,['new jack swing']
Benjamin Grosvenor,"['classical piano', 'classical']"
Daniel Reichard,['musicals']
James Brown,"['soul', 'motown', 'funk']"
Garland Green,['northern soul']
Nymano,"['lo-fi beats', 'lo-fi', 'jazz beats']"
Dr. Robert C. Fleming,['Faltante']
Ralph Burns Orchestra,['bebop']
Hank Williams,"['honky tonk', 'traditional country', 'country', 'christian country']"
Freddy Martin,"['big band', 'boogie-woogie', 'ragtime']"
The Swinging Blue Jeans,['Faltante']
Francisco Tárrega,['tango']
Britny Fox,"['glam metal', 'glam rock', 'hard rock']"
Jimmy Cobb,['jazz']
Leonid Grin,['Faltante']
DJ Mingo,['breakbeat']
Boom Jinx,"['trance', 'progressive trance', 'progressive house']"
Descemer Bueno,['latin']
Jeremy Camp,"['christian', 'ccm', 'worship', 'christian rock', 'christian alternative rock', 'pop worship', 'christian pop']"
Rosario,['reggaeton']
Morningsiders,['folk pop']
Diessel,['Faltante']
Lee Abrams,['Faltante']
Side A,['Faltante']
Valerie Simpson,['motown']
Sam Jones,"['hard bop', 'jazz']"
New & Jiew,"['thai pop', 't-pop']"
Jan Maria Ouředník,['neoclassical']
Hopsin,['Faltante']
Junkyard,['Faltante']
Jan Ouředník,['neoclassical']
Adan Chalino Sanchez,"['corrido', 'norteño', 'banda', 'música mexicana']"
The Sandpipers,['Faltante']
Shigeru Nagata,['anime']
Roger Williams,['orchestra']
The Field Mice,"['jangle pop', 'dream pop', 'indie pop', 'shoegaze']"
František Xaver Thuri,['Faltante']
Michael Schulte,['Faltante']
Ari Lennox,"['alternative r&b', 'neo soul']"
DJ Class & The Disco Fries,['Faltante']
A-Mei Chang,"['mandopop', 'taiwanese pop', 'c-pop']"
N.A.T.E. Jones,"['retro soul', 'soul', 'funk']"
Zuri Akoko,['Faltante']
Orchestra Sinfonica dellEIAR di Torino,['opera']
Stubby,['Faltante']
Lamb,['country']
The Temper Trap,['Faltante']
Nicholas Ward,['Faltante']
Michael Schenker Group,"['hard rock', 'heavy metal']"
Go Spida,['Faltante']
Kostas Karras,['Faltante']
Gunayas,['Faltante']
Singin In The Rain - Original Cast,['Faltante']
Mark Schatz,"['bluegrass', 'newgrass']"
The First National Band,['country rock']
Jamuroo,['Faltante']
Jason Cesar,['Faltante']
