name_artist,gen_artist
The Chuck Mangione Quartet,['smooth jazz']
Pretty Maids,"['album rock', 'arena rock', 'hard rock', 'glam metal', 'heavy metal', 'power metal', 'speed metal']"
Μαρίκα Νίνου και χορωδία,[]
Al Jarreau,"['smooth jazz', 'vocal jazz', 'jazz']"
Matthias Meyer,"['organic house', 'melodic house']"
Johnny Hernandez,['tejano']
Esmee Bor Stotijn,"['trance', 'progressive trance']"
Helmut Muller-Bruhl,[]
Vic Briedis,"['big band', 'swing music']"
Ralph Chambers,[]
Marijan Mumelaš,[]
Sonny Boy Williamson II,"['blues', 'classic blues', 'country blues', 'blues rock']"
Bob Andy,"['rocksteady', 'reggae', 'lovers rock', 'roots reggae', 'dub']"
Fabio Biondi,['classical']
Groza,['black metal']
Yo La Tengo,"['dream pop', 'slowcore']"
Olga Kondratieva,['classical']
Doobie,"['classic rock', 'soft rock', 'southern rock']"
Queensrÿche,"['progressive metal', 'glam metal', 'heavy metal', 'metal', 'progressive rock', 'hard rock']"
Gordon Jenkins & His Orchestra,['christmas']
Gene Vincent,"['rockabilly', 'rock and roll', 'doo-wop']"
Marc DePulse,"['indie dance', 'melodic techno', 'melodic house', 'minimal techno']"
Sebadoh,"['indie rock', 'alternative rock']"
Max Miller,[]
Flower Travellin Band,"['psychedelic rock', 'progressive rock', 'acid rock', 'space rock', 'krautrock']"
Banda 22 de Noviembre,[]
Sir Thomas Beecham,"['classical', 'orchestra', 'opera']"
George Howard Clutsam,[]
K-Ci & JoJo,['r&b']
Indrabadan Bhatt,[]
Dr. Dre,"['g-funk', 'gangster rap', 'west coast hip hop', 'hip hop', 'rap']"
The Gaylettes,"['rocksteady', 'ska', 'reggae']"
Charles Trenet,"['chanson', 'french jazz', 'variété française']"
Erika Shevon,[]
Willie Banks,['gospel']
Nature Was Here,[]
Tropical Panamá,"['grupera', 'cumbia', 'cumbia norteña', 'música tropical']"
Britten Sinfonia,"['classical', 'chamber music', 'choral']"
Pierrette Mad,['chanson']
Sech,"['reggaeton', 'urbano latino']"
Germán Montero,"['banda', 'norteño', 'grupera']"
Nu Shooz,['freestyle']
Harnessnoise,[]
Lutz Kirchhof,['medieval']
Eraldo Coda,['opera']
Ernest Gold,[]
National Symphony Orchestra New York,[]
John Lodge,['blues']
Santi Miro,[]
Alexander Baillie,['chamber music']
Lucie Danieli,[]
Sounds Orchestral,[]
Wilfredo Figueroa,"['salsa', 'son cubano']"
Helen Merrill,"['vocal jazz', 'jazz']"
Guy Mitchell,[]
Paul Lynde,['musicals']
Thanasis Kavourakis,[]
Tritemyo,"['tribal house', 'tech house']"
Bonnphum Festival,['Faltante']
Raimundo Lanas,['traditional music']
Marisa Monte,"['mpb', 'nova mpb']"
Mr. Mar$,"['portuguese hip hop', 'kuduro', 'kizomba', 'afro house']"
Jayant,"['kannada pop', 'sandalwood']"
Old Blind Dogs,"['celtic', 'celtic rock', 'folk']"
Αντώνης Σακελλαρίου,[]
Dionne Farris,['neo soul']
Vince M,['country']
Banda Sinaloense Los Recoditos,"['banda', 'norteño', 'corrido', 'música mexicana']"
Anya,[]
Pedro M. Quijano,[]
Trapeze,"['funk rock', 'hard rock']"
Russ Garcia and His Orchestra,"['exotica', 'space music']"
Sara Lones,['trance']
Allah-Las,"['surf rock', 'psychedelic rock']"
Robert Fernando,[]
Crunchy Black,"['memphis rap', 'southern hip hop', 'crunk', 'horrorcore']"
La Familia André,"['merengue', 'salsa', 'salsa romantica', 'música tropical']"
Valencia,[]
Undine Von Medvey,['schlager']
Barbara Doherty,[]
Chase,[]
Purnakumari Dasi,[]
Arie B.,[]
Orchestra Of The 18th Century,"['orchestra', 'classical']"
Festival Nacional De la Mejorana,[]
Dixie Dregs,"['jazz fusion', 'southern rock', 'progressive rock']"
Glenn Jones,['quiet storm']
Sebastian Yatra,"['colombian pop', 'reggaeton', 'latin']"
Georges Auric,[]
Kurt Carr & The Kurt Carr Singers,"['gospel', 'worship']"
Supernova,"['brazilian trap', 'trap', 'trap funk', 'brazilian hip hop']"
Dunugoz,[]
Blasterjaxx,"['big room', 'edm', 'electro house']"
Eno,['indietronica']
Electric Jungle,[]
Suite,[]
Arrogant Worms,['comedy']
Sober System,['progressive house']
Fraser Owen,[]
The Native Bahamian Rhythms,['calypso']
Robert Hanell,['ragtime']
Michael Wycoff,['post-disco']
Buttnaked Tim Dawg,[]
M. Alexe,[]
Kate & Anna McGarrigle,[]
Boys Like Girls,"['pop punk', 'emo', 'emo pop']"
Opus III,['stutter house']
Cynthia Harrell,[]
Holger Flinsch,"['dub techno', 'minimal techno']"
Udi Hrant,[]
Dan Siegel,"['smooth jazz', 'jazz fusion', 'jazz']"
Lindsey Stamey,[]
Reshma,"['ghazal', 'sufi', 'qawwali', 'devotional']"
Suga Free,"['opm', 'pinoy alternative', 'pinoy rock', 'harana', 'pinoy indie', 'p-pop']"
Booker Ervin,"['hard bop', 'bebop', 'jazz']"
The Church,"['jangle pop', 'new wave', 'post-punk', 'dream pop']"
Vintage Culture,"['brazilian bass', 'electronic', 'electro']"
Zydecajun,[]
Max Hédiguer,[]
Hayden James,[]
Fei Yu-ching,"['mandopop', 'c-pop', 'taiwanese pop']"
Bijaya Das,[]
The Drinking Gourds,[]
Farida,"['ghazal', 'sufi', 'qawwali']"
Dolores Keane,['celtic']
George Bassman,[]
Orchestra du Groupe Folklorique,['traditional music']
Anthem Lights,['christian']
RCA Italiana Opera Orchestra,"['opera', 'classical']"
Onionz,['hyphy']
Richard Groove Holmes,"['soul jazz', 'jazz funk', 'acid jazz', 'hard bop', 'jazz']"
Willie K,"['salsa', 'salsa romantica', 'merengue', 'son cubano']"
Sadus,"['thrash metal', 'speed metal', 'death metal', 'groove metal']"
Joaquín Rodrigo,['classical']
Sean Jay Dee,[]
Gemini,['hyphy']
Lois Lee,['rockabilly']
PixelMix,['Faltante']
Oasis of Relaxation and Meditation,[]
The Lyn Murray Singers,[]
The University of Southern Mississippi Wind Ensemble,[]
PARTYBABY,[]
Anahí,['latin pop']
Leonel Power,['medieval']
Cafe BGM,"['jazz', 'bossa nova']"
Natasha Burnett,"['uk garage', 'bassline']"
Wassu,[]
CyHi The Prynce,[]
Robert Smith,[]
Suginami Childrens Choir,['anime']
Larry Greene,[]
Oscar Roberto Casares,[]
Tony Haze,"['mambo', 'merengue']"
Zeeba,[]
Esmeray,"['arabesk', 'anatolian rock']"
High Contrast,"['drum and bass', 'liquid funk', 'jungle']"
Salil Mitra,['bangla pop']
Dope,['gospel']
Moka Only,"['jazz rap', 'underground hip hop']"
Brad Garrett,[]
LSG,[]
La Sonora Santanera,"['bolero', 'cumbia', 'música tropical']"
Sheridan Grout,"['trance', 'progressive trance']"
Leon Lai,"['cantopop', 'mandopop', 'c-pop']"
Van Morrison,[]
Fernando Alvim,['fado']
Ninu Majumdar,[]
Kurt Kasznar,[]
The Garage Allstars,['uk garage']
Justin Quiles,['reggaeton']
Kristina Sky,"['trance', 'progressive trance']"
George Malcolm,"['classical', 'chamber music']"
2000,"['funk melody', 'funk carioca', 'miami bass', 'funk', 'axé', 'brazilian funk']"
Devid Dega,"['techno', 'acid techno']"
Norman L. Bailey,[]
Just Mayhem,"['jungle', 'drum and bass']"
Carlos Argentino,"['son cubano', 'bolero', 'música tropical']"
Guille Iglesias,[]
Glassjaw,"['post-hardcore', 'screamo', 'emocore']"
Billy Currington,"['country', 'acoustic country']"
Doug Crider,[]
Cole Swindell,"['country', 'acoustic country']"
The Red Army Choir,[]
Daniel Melero,"['argentine rock', 'latin rock', 'rock en español']"
Chris Hodge,['glam rock']
Wang Chung,"['new wave', 'synthpop']"
Nick Corline,[]
Mark Flanders,['vocal jazz']
Miriam Pirazzini,['opera']
Wezz Devall,['trance']
Prafulla Chowdhury,[]
Ellie,[]
Johnny Costa,"['surf rock', 'exotica']"
Kinito Mendez,['merengue']
Edward Wright,[]
Nick Drake,"['folk', 'singer-songwriter']"
Daki 2000,['lounge']
Sesame Streets David,"[""children's music""]"
Aldo Ciccolini,"['classical piano', 'classical']"
The Music Machine,"['proto-punk', 'garage rock', 'acid rock', 'psychedelic rock']"
Hale,"['dangdut', 'sholawat']"
Pablo Casals,"['classical', 'chamber music']"
Alejandro Cardona,"['música tropical', 'cha cha cha', 'mambo', 'orchestra']"
Lawrence Brown,['opera']
Normie Rowe,[]
Ernesto Lecuona,[]
Teo Moss,['electro house']
Alvaro Torres,[]
Beatriz Adriana,"['mariachi', 'ranchera', 'música mexicana']"
The Montgomery Gospel Trio,[]
Yusuf / Cat Stevens,"['folk rock', 'folk', 'singer-songwriter']"
The Browns,[]
Lilia Silvi,[]
Jack Gilford,['musicals']
Rufus & Chaka Khan,['funk']
Little People,"['trip hop', 'downtempo']"
Sensifeel,['progressive trance']
Jharna,"['bhajan', 'devotional']"
Marc Blitzstein,[]
Thee Cool Cats,['g-house']
Mistortion,['frenchcore']
Ruben Haze,[]
Van Halen,"['glam metal', 'classic rock', 'rock', 'hard rock']"
Guido Picco,['opera']
Pierre Fournier,"['classical', 'chamber music']"
Cerys Matthews,[]
Lionel Hampton,"['swing music', 'big band', 'jazz']"
Cooliecut,[]
Tenzin vs Mr Wilson,['melbourne bounce']
Darrell Banks,"['northern soul', 'motown', 'soul']"
Mike Hutchinson,[]
Klarino Har. Margels,[]
The Exploited,"['punk', 'hardcore punk']"
Sam Price Trio,['blues']
Sixx:A.M.,[]
Active Sight,"['trance', 'progressive trance']"
Deep Blue Something,[]
3M,[]
Mat Zo,"['trance', 'progressive house', 'progressive trance', 'electro house']"
Kim Waters,"['smooth jazz', 'jazz', 'cool jazz']"
Morgan Page,"['edm', 'progressive house']"
SAVY..TLG,['Faltante']
Nehemiah Persoff,[]
West Side Story Original Broadway Cast,['musicals']
Sax Man Mike Clark,[]
Johnny Winter,"['blues', 'blues rock', 'classic blues', 'modern blues']"
Refugee Camp All-Stars,['neo soul']
Daryl Stuermer,"['jazz fusion', 'smooth jazz']"
Baltimora,['italo disco']
The Rockets,[]
Chamillionaire,['southern hip hop']
Los Amantes De Lola,"['rock en español', 'mexican rock', 'latin alternative', 'latin rock']"
Karen Danzig,"['hands up', 'happy hardcore']"
Brendon Urie,[]
Seán Keane,['celtic']
Section 25,"['post-punk', 'cold wave', 'new wave', 'darkwave', 'madchester', 'ebm']"
Willie The Lion Smith,"['ragtime', 'jazz', 'boogie-woogie']"
Afrika Bambaataa,"['miami bass', 'funk melody', 'east coast hip hop']"
Kim Jay,['hyperpop']
Hector & Tito,['reggaeton']
Keane,[]
Harry Simeone Chorale,['christmas']
Lalita Phadke,['marathi pop']
Debby Boone,[]
Casseopaya,['gabber']
Derrick Harriott,"['rocksteady', 'lovers rock', 'reggae', 'ska', 'dub', 'roots reggae']"
Bassi,"['amapiano', 'gqom']"
Palle Danielsson,['jazz']
T La Rock,"['visual kei', 'j-rock']"
Anton Gisler,[]
The Sonics,"['proto-punk', 'garage rock']"
Boy Peacemaker,"['thai pop', 'thai rock', 't-pop', 'luk thung']"
Else Schürhoff,['opera']
Dario Baldan Bembo,['italo dance']
The Belle Isle Rats,[]
Necton,"['psytrance', 'progressive trance']"
Joseph Simmons,['christmas']
Smilez and Southstar,[]
James Joseph,[]
Mark Bass,['tropical house']
Dada,"['dangdut', 'sholawat']"
Jurassic 5,['hip hop']
Plankton,[]
Mick Jones,['album rock']
Cachorro,"['norteño', 'corrido', 'cumbia norteña', 'tejano']"
Ebe Ticozzi,['opera']
Vladimir Spikakov,[]
Eric Johnson,[]
Mista,[]
Chorus of the Royal Opera House,"['opera', 'classical']"
Bella,[]
Patrick Plaice,['trance']
Members Of The Duke Ellington Band,[]
Hanunóo man and woman,[]
Leonardo La Mark,[]
Hans Hopf,['opera']
Tony V,"['salsa', 'salsa romantica']"
Walter Aziz,[]
Groove Junkies,"['funky house', 'deep house', 'disco house']"
Helge Rosvaenge,"['opera', 'requiem']"
Sonny Moore,[]
Bobby Butler,['tejano']
Joanna Jones,['musicals']
Snakehips,[]
Idris Muhammad,"['jazz funk', 'soul jazz']"
Christian Bachmann,['melodic techno']
Artem Pivovarov,[]
Monogato,"['trance', 'progressive trance']"
Distorted Revelation,"['gabber', 'hardcore', 'hardcore techno', 'frenchcore']"
Compagni di Cappio,[]
Vasilis Karras,"['laïko', 'entehno']"
Sit Nami,[]
Lionel Richie,['motown']
Fu Manchu,"['stoner rock', 'sludge metal', 'doom metal']"
DYING SPASM,[]
Los Saylors,"['grupera', 'norteño']"
Neil Young,"['classic rock', 'folk rock', 'singer-songwriter', 'roots rock']"
Johann Strauss II,['classical']
Orquestra Nelson Ferreira,[]
invention_,[]
Carlo Buti,[]
Caterina Valente,"['schlager', 'bossa nova']"
The Radha Krsna Temple (London),"['bhajan', 'devotional']"
Araya,['bachata']
Antillas & Dankann,['trance']
Los Yes Yes,"['cumbia sonidera', 'cumbia']"
Trick Pony,[]
Kajo Damind,[]
D. P. Bhargav,[]
Ralph Riggs,[]
Ila Devi,[]
Binum,"['hardstyle', 'gabber']"
Slowburner,[]
Scratch Acid,"['noise rock', 'post-hardcore', 'post-punk']"
Bissen,[]
Yasuaki Shimizu,"['j-dance', 'ambient']"
John Lewis,"['cool jazz', 'jazz', 'bebop']"
Betty Garde,[]
Don Cossack Choir Serge Jaroff,"['krautrock', 'requiem']"
S-J,"['trova', 'singer-songwriter', 'nueva trova']"
Rhapsody,"['power metal', 'symphonic metal', 'melodic metal', 'speed metal', 'metal', 'folk metal']"
Dimitris Xolevas,[]
Masonquo player from Gura Valley,[]
Gunna,[]
Eydie Gormé,['bolero']
Thorleifs,"['dansband', 'dansktop']"
B.G.,['neoperreo']
Los Kjarkas,"['huayno', 'latin folk']"
Modern Talking,"['italo disco', 'europop', 'eurodance']"
Peyote cult shaman,[]
Pivi et ses Balladins,[]
Rolvario,"['melbourne bounce', 'bass house']"
Franco Ferrara,[]
Richard Grey,"['funky house', 'disco house', 'nu disco']"
League of Legends,[]
Fundisha,[]
Jose Alberto El Canario,"['salsa', 'salsa romantica', 'son cubano', 'timba']"
Mihai M,['manele']
Zoí Gavalá,[]
Griffinilla,[]
Sonora Ponceña,"['salsa', 'latin jazz', 'salsa romantica', 'son cubano', 'timba']"
Los Acuario,['grupera']
Leah,[]
Carmen McRae,"['vocal jazz', 'jazz']"
Grupo Inspiracion,"['pentecostal', 'christian', 'worship']"
Axwell /\\ Ingrosso,[]
Ladi,[]
Reda Caire,['chanson']
Len Cariou,['musicals']
Infadels,"['new rave', 'electronic rock', 'alternative dance']"
Zero Mostel & Ronald Holgate,['Faltante']
Bobby Goldsboro,[]
Las Grecas,"['flamenco', 'flamenco pop']"
Lionel Hampton and his Sextet,[]
Andrew Rannells,['musicals']
Sabitri Naha,[]
Lil Mama,[]
Toy Dolls,"['punk', 'ska punk']"
The Juicy Fruits,[]
Big Pokey,"['southern hip hop', 'crunk']"
Yescene,[]
Phil Ochs,"['folk', 'folk rock']"
Luigi Palagano,"['progressive trance', 'progressive house', 'trance']"
Edith Adams,[]
Martin Denny,"['exotica', 'lounge', 'easy listening']"
Dropgun,"['future house', 'big room']"
Machito Orchestra,"['latin jazz', 'mambo', 'cha cha cha', 'son cubano', 'bebop']"
Original Broadway Cast Of Evita,['musicals']
Baby Dodds,['ragtime']
ALO,['indietronica']
Vagon Chicano,"['norteño', 'grupera', 'duranguense', 'banda', 'tejano', 'norteño-sax', 'cumbia norteña']"
Dominant Space,"['psytrance', 'trance', 'progressive trance']"
Organized Konfusion,"['east coast hip hop', 'jazz rap', 'boom bap']"
Martín Valverde,"['christian', 'worship']"
Ensemble der Staatsoper Berlin,[]
Nastyboy Klick,"['latin hip hop', 'mexican hip hop']"
Sol Hoopii,['exotica']
Brenda White,[]
The Mowglis,[]
True Image,['post-disco']
LaVern Baker,"['swing music', 'boogie-woogie', 'doo-wop', 'rockabilly']"
Ole Ole,['country']
Orquesta Martín De La Rosa,[]
Ken Rok,[]
The Arcs,[]
Hole,['indietronica']
Ljuba Welitsch,['opera']
Randy Goodrum,"['album rock', 'soft rock']"
Henri Garat,['chanson']
Fall Out Boy,"['emo', 'pop punk', 'emo pop']"
Luscious Jackson,[]
Tropical Del Bravo,"['cumbia norteña', 'cumbia', 'grupera', 'cumbia sonidera', 'música tropical']"
Ι.Ράπτης,[]
Betty Hutton,[]
Joe Ligon,['gospel']
StaySolidRocky,[]
Manolis Kondilis,[]
Baj,[]
The Simpsons,[]
Los Caballeros Del Tango,"['bolero', 'tango']"
Humberto Morales,[]
Laura Story,"['christian', 'worship', 'ccm']"
DJ Magic Mike,"['miami bass', 'bass music', 'funk melody']"
Scoundrels,[]
S.Giovannini,[]
Slideback,[]
Peter Erskine,"['jazz', 'jazz fusion']"
Chorus - Pocahontas,[]
Diana Ross,"['motown', 'disco']"
Mario Winans,['r&b']
Bette Davis,[]
Orchestra at Temple Square,['choral']
P.P. Arnold,"['bass house', 'tech house']"
The Honey Drippers,['breakbeat']
The Lucas Brothers,['comedy']
William Byrd,"['choral', 'classical', 'gregorian chant']"
Malliaras,['traditional music']
Forbidden,"['drift phonk', 'phonk']"
Fausto Cleva Conductor,[]
Thurston Harris,['doo-wop']
New Politics,['modern rock']
Nipsey Russell,[]
Maya Angelou,"['calypso', 'spoken word', 'exotica']"
Ersel Hickey,"['rockabilly', 'psychobilly']"
Sergio Dalma,[]
Incredible Bongo Band,['breakbeat']
Andy Pain,['jungle']
Jeff Buckley,[]
Narmerly,[]
The Millennium,"['symphonic rock', 'progressive rock', 'classic rock']"
Salvatore DellIsola,[]
Korol i Shut,[]
Flughand,"['lo-fi beats', 'lo-fi', 'jazz beats']"
Kamala Bai,[]
Willie Rosario and His Orchestra,"['latin jazz', 'cha cha cha', 'salsa', 'mambo', 'bolero']"
Casey Bill Weldon,"['country blues', 'blues', 'classic blues', 'ragtime', 'celtic rock']"
Hank Marvin,[]
Lei Annalisa Povia,[]
Los Tigres Del Norte,"['norteño', 'corrido', 'ranchera', 'banda', 'grupera', 'música mexicana', 'cumbia norteña', 'tejano']"
Jimmie Allen,['country']
Johnny Hartman,"['jazz', 'vocal jazz']"
Lo-Fi Sugar,['trance']
Alvin Stoller,['vocal jazz']
Alex van ReeVe,['trance']
Γεώργιος Κασσάρας,[]
No Vacation,"['bedroom pop', 'dream pop']"
Pilot,[]
Alas,[]
William Youmans,['musicals']
Nikos Mosxonas,[]
Malfunkshun,"['grunge', 'post-grunge']"
Joseph Sosa,['minimal techno']
Dorothy,['gothic country']
Baccara,['disco']
Ichisan,['nu disco']
Hana Mullerova,[]
R.Williams,[]
Czech Philharmonic Orchestra,"['classical', 'orchestra']"
TMO,[]
Mike Bloomfield,"['blues', 'classic blues', 'blues rock']"
Gramophone Club,[]
Terry Morel,['vocal jazz']
grandson,[]
Jimmy Johnsons Band,['Faltante']
Ken Warner,[]
Manafest,"['christian rock', 'christian hip hop', 'christian alternative rock', 'rap rock']"
St. Petersburg State Symphony Orchestra,"['classical', 'orchestra']"
Ramon Ayala Y Sus Bravos Del Norte,"['norteño', 'tejano', 'cumbia norteña', 'música mexicana', 'corrido', 'grupera', 'banda', 'bolero', 'ranchera']"
Angela Winbush,"['quiet storm', 'new jack swing']"
Caspar Babypants,"[""children's music""]"
Julia Migenes,['musicals']
Steam Train Sounds,[]
San Soda,[]
N. Suryaprakash,"['telugu pop', 'tollywood']"
Captain Jack,"['eurodance', 'europop']"
APO Hiking Society,"['opm', 'harana', 'pinoy rock', 'kundiman', 'p-pop']"
Οδυσέας Μοσχονάς,['Faltante']
Roberto Menescal,"['bossa nova', 'brazilian jazz']"
Michael Joncas,[]
Melvin Williams,['gospel']
Libana,[]
LEN,['opera']
Jack Kerouac,['spoken word']
Apollo 100,[]
Hanne,[]
Michel LaRue,[]
Keiichi Sokabe,"['japanese indie', 'shibuya-kei']"
Shaun Gregory,"['trance', 'progressive trance']"
Maureen Forrester,[]
Mass Text,['choral']
Voula Gika,"['laïko', 'entehno']"
Tim Andresen,['deep house']
Roy Rogers,[]
Irv Da PHENOM,[]
Salmonella Dub,"['nz reggae', 'dub']"
Pascal M,['electro swing']
David Barrett,[]
Funk Machine,[]
Geoff & Maria Muldaur,[]
Narciso Yepes,['classical']
Drumsound & Bassline Smith,"['drum and bass', 'jungle', 'liquid funk', 'dubstep', 'drumstep', 'bassline']"
Everything But The Girl,[]
East York School (Ala.),[]
Tita Merello,['tango']
Chanté Moore,"['quiet storm', 'smooth r&b']"
Windham Hill Artists,[]
Roli Frei,[]
Helge Jacobsens Kvartet,[]
DJ Yoshi,[]
Michael Franti & Spearhead,[]
Ashleigh Anita,[]
Fang,"['hindi hip hop', 'desi hip hop', 'punjabi hip hop']"
Isaac Asimov,['spoken word']
Sebastian Davidson,[]
Kandi Girl,[]
The Four Jacks,"['doo-wop', 'boogie-woogie']"
Andain,"['trance', 'progressive trance']"
Cast Of The Motion Picture Rent,['musicals']
CORPSE,['dark trap']
Melisa Morgan,"['quiet storm', 'post-disco']"
Mercy,"['christian', 'ccm', 'worship', 'christian rock', 'pop worship', 'christian alternative rock', 'christian pop']"
Lonely,['rage rap']
Sophie Dee,[]
40 Thevz,[]
Ed Tullett,['indie folk']
Richard Goode,"['classical piano', 'classical', 'chamber music']"
Anita Wexler,[]
Darwin Deez,[]
Noel Rosa,"['samba', 'mpb', 'seresta']"
Maggie Jones,[]
Hui Ohana,['exotica']
Mc Ruffian,"['gabber', 'hardcore', 'happy hardcore', 'hardcore techno', 'hardstyle', 'frenchcore']"
Bicho Ramirez,"['mexican hip hop', 'latin hip hop']"
The Records,"['power pop', 'jangle pop', 'new wave']"
Splinta,['grime']
Fritz Lehmann,[]
Krishnarao Gore,[]
Christian Bale,[]
Linemoon,[]
Jan Drtina,[]
Charlie Midnight,[]
Shame,[]
Fats Waller,"['swing music', 'ragtime', 'big band', 'jazz']"
Beulah,['power pop']
Siegfried Sassoon,['spoken word']
Mag.Lo,['polka']
Lamb of God,"['groove metal', 'metal', 'heavy metal', 'nu metal', 'death metal', 'metalcore']"
Don Q,[]
Monoverse,"['trance', 'progressive trance']"
Warren Tipie,[]
Blues Traveler,[]
M|O|O|N,"['reggae', 'roots reggae']"
Booker T. Jones,[]
Natasha Mosley,[]
Frankie Lymon,['doo-wop']
Niels Foss Skala Ork.,[]
Disney Studio Chorus,[]
INCA,[]
Rich Gang,[]
Lanny May,"['melodic techno', 'minimal techno']"
Moonsouls,"['trance', 'progressive trance']"
Kamala Jharia,"['bhajan', 'ghazal']"
Gayle Adams,"['post-disco', 'disco', 'boogie']"
Mohamed Ragab,"['trance', 'progressive trance']"
Oflow,[]
Ioannis Panagiotopoulos,[]
Nicolas Colicos,['musicals']
Jack Lawrence,[]
Maro Ajemian,"['avant-garde', 'minimalism', 'experimental']"
Ocean Colour Scene,"['britpop', 'madchester']"
Rata Blanca,"['rock en español', 'argentine rock', 'latin rock', 'rock urbano', 'mexican rock']"
Sabelo,[]
RKCB,[]
New Orleans Jazz Band,"['big band', 'ragtime', 'electro swing', 'swing music']"
Fred Bird Rythmicans,[]
Rubby Perez,"['merengue', 'bachata']"
7 Seconds,"['hardcore punk', 'punk', 'melodic hardcore', 'skate punk', 'hardcore']"
DJ4Joy,['breakbeat']
Timmy,"['melbourne bounce', 'big room']"
La Chicana,['grupera']
Katana,"['chinese rock', 'gufeng', 'mandopop']"
Cerf,"['trance', 'progressive trance']"
Gwen Foster,[]
Louis Killen,"['sea shanties', 'folk']"
Mike Shiver,"['trance', 'progressive trance']"
boerd,[]
Gita Ghatak,[]
Luther Ingram,[]
Sotiria Bellou,"['laïko', 'entehno']"
St. Louis Jesuits,[]
SQL,['indietronica']
Ленинградский концертный оркестр,[]
Diplomats of Solid Sound,"['retro soul', 'soul']"
The Ticks,[]
Maurice Baliardo,[]
Rick Foster,[]
Pannalal Bhattacharya,"['devotional', 'bhajan']"
Jonathan Kramer,[]
Yvonne Dean,[]
Max Webster,[]
Mirjam,[]
Lifekiss&Hoover,[]
Blown Mad,"['psychobilly', 'rockabilly']"
Mel Brandt,[]
A.C. Chill,['lo-fi']
Les Elgart,"['big band', 'swing music']"
Gemstar,['country hip hop']
Piero Poldi,['opera']
Tones And I,[]
Erik Then-Bergh,[]
Sonny & Cher,[]
Peter Laul,['chamber music']
Charlie Robison,"['texas country', 'red dirt', 'alt country']"
Jorge Alfano,[]
Canhoto,"['sertanejo tradicional', 'sertanejo']"
Haridas Kar,[]
Lele Pons,[]
Zero B,['k-pop']
Raphael Saadiq,"['neo soul', 'soul', 'retro soul']"
James Davis,[]
SHINee,['k-pop']
Gesaffelstein,[]
Leslie Bricusse,[]
Nikos Karakostas,['traditional music']
Still Woozy,['bedroom pop']
Denny Scott,[]
Fausto Fanizza,['progressive house']
LFO,['indietronica']
Dranem,['chanson']
Joe Levy and Guests,[]
Dick Hyman,"['ragtime', 'exotica']"
Olga,"['merengue', 'salsa']"
Taj Mahal,"['blues', 'classic blues', 'country blues', 'jazz blues', 'blues rock', 'modern blues']"
Caos,['indietronica']
Talent,[]
Emile Pandolfi,[]
LES ESCROCS,['french jazz']
Michael Bailot,[]
Norion,['psytrance']
Soni Pabla,"['bhangra', 'punjabi pop']"
Davenport,"['worship', 'christian']"
Dawn Penn,"['reggae', 'rocksteady', 'lovers rock', 'roots reggae']"
Hilight Tribe,"['psytrance', 'trance']"
Five To Ten,"['indonesian pop', 'indonesian indie']"
Stan Richardson,"['japanese classical', 'traditional music']"
Werly Fairburn,"['rockabilly', 'psychobilly']"
The .357s,[]
TV On The Radio,"['indie rock', 'indie']"
The Lancashire Hotpots,['comedy']
Vulfpeck,['funk rock']
Thom Waild,['minimal techno']
Elizabeth Wallfisch,"['chamber music', 'classical']"
Marion Studholme,['opera']
Natalia Jiménez,['mariachi']
Shirley Murdock,['quiet storm']
Kris Kross Amsterdam,[]
Sleater-Kinney,[]
Mantu Rani,[]
Mariachi Jalisco De Pepe Villa,['mariachi']
Erick the Architect,[]
Cryptic Slaughter,"['thrash metal', 'speed metal', 'hardcore punk', 'grindcore']"
Enya Angel,['melbourne bounce']
Roger Bean,[]
Bryce Vine,[]
Tron,[]
J.S. Pierpont,[]
Rain Sounds,[]
Skid Roper,"['psychobilly', 'rockabilly']"
Komadyan,[]
JES,[]
Jimmy Barnes,[]
Joséphine Baker,['french jazz']
Sex Pistols,"['punk', 'proto-punk']"
Old & In The Way,"['bluegrass', 'newgrass', 'americana']"
Václav Venhoda,[]
Los Piojos,['argentine rock']
Passiva,['trance']
Soul II Soul,['new jack swing']
Mocedades,['trova']
Three male drummers,[]
Miguel,"['mariachi', 'bolero', 'latin pop']"
Just,[]
Scott LaFaro,"['jazz', 'cool jazz']"
Hafız Ahmet Efendi,[]
Allan McLoud,"['progressive house', 'progressive trance', 'trance']"
Μπάντα ελληνικού πυροβολικού,[]
Carolin No,[]
Princess Nokia,[]
Rituel de Péan Gatineau,['Faltante']
El Movimiento Alterado,"['corrido', 'corridos bélicos', 'banda']"
Ronny Jordan,"['acid jazz', 'smooth jazz', 'jazz funk', 'nu jazz', 'jazz', 'jazz fusion']"
Dharmvir dhurandhar,[]
Rudyard Kipling,['spoken word']
Bob Rivers,"['christmas', 'comedy']"
David Garvey,['classical']
U.S.D.A.,"['retro soul', 'soul', 'funk']"
Lulu,[]
Harold Hastings,[]
Freemulitas Groove,[]
Roberto Conforto,[]
Johan Dresser,"['tech house', 'minimal techno']"
Skull Duggery,['southern hip hop']
Ganar,"['happy hardcore', 'hardcore techno', 'hardcore']"
El Rescate,[]
Palomo,"['norteño', 'grupera', 'banda', 'tejano']"
Technodar,['minimal techno']
Anestopoylos,[]
Irving Aaronson and His Commanders,['ragtime']
Jiří Válek,['classical']
The Hollywood Four Blazes,[]
Gary LeVox,"['christian country', 'christian']"
