artists,name,genres
The Dead Milkmen,Right Wing Pigeons,"fast, political, fun, Rock and Roll, rock n roll"
Scandal,Only the Young,"classic rock, 80s, metal, dance, glam rock"
The Kinks,Plastic Man - Mono Mix,Unknown
Minutemen,Themselves,"punk, post-punk, indie rock, minutemen, 80s"
The Who,Eminence Front - Live,Unknown
Journey,Natural Thing,"classic rock, hard rock, journey, rock, 70s"
Egg Hunt,We All Fall Down,"alternative, hardcore, spoken word, post-hardcore, amazing"
Armando Trovajoli,L'amore Dice Ciao (Main Titles),Unknown
The Who,Daddy Rolling Stone - Alternate Stereo Version,Unknown
"The Partysquad,  Paul Elstak",Oh My - Paul Elstak Hardcore 2018 RFX,Unknown
99 Souls,The Girl Is Mine feat. Destiny's Child & Brandy,"Brandy, Monica"
"Irwin Kostal,  Pamelyn Ferdin",There Must Be Something More,Unknown
Prince,Housequake - 2020 Remaster,Unknown
Dave Valentin,Santa Claus Is Coming To Town,"jazz, christmas, Smooth Jazz, relax, holiday"
Leon Redbone,Blue Christmas,"christmas, fip, Blue Christmas, gdg christmas"
Ramon Ayala Y Sus Bravos Del Norte,Andan Diciendo,Unknown
Javier Solís,Ese Bolero Es Mío,Unknown
"Ludwig van Beethoven,  Berliner Philharmoniker,  Herbert von Karajan","Symphony No. 9 in D Minor, Op. 125 - ""Choral"": 3. Adagio molto e cantabile",Unknown
Steve Wariner,What I Didn't Do - Single Version,Unknown
The J. Geils Band,Detroit Breakdown,"rock, pop, harmonica, keyboard, live"
"John Francis Wade,  Luciano Pavarotti,  London Voices,  National Philharmonic Orchestra,  Kurt Herbert Adler",Adeste Fideles,"christmas, choral christmas, world christmas, church christmas, christmas-zz"
John Barry,The Journey Back In Time - Somewhere In Time/Soundtrack Version,Unknown
"Carl Zittrer,  Paul Zaza",Meeting Of The Minds,Unknown
"James Rado,  Gerome Ragni,  Original Broadway Cast",Hair,Unknown
"Talking Heads,  Jerry Harrison",Hey Now - 2005 Remaster,Unknown
"Andrew Rayel,  HALIENE",Take All Of Me (Mixed),Unknown
Randy Newman,Kingfish - Remastered,Unknown
"Hank Williams,  Jr.",To Love Somebody,Unknown
The Whispers,Love's Calling,"slow jams tag, durock music"
"Prince,  The Revolution",Around the World in a Day,"pop, 80s, Baron Von Redberry, soul, funk"
Hank Williams,Calling You - Single Version,"country, american, classic country"
"Will Sparks,  Luciana",My Spine Is Tingling (Mixed),Unknown
Soft Cell,Memorabilia - Non Stop Ecstatic Dancing Version,Unknown
"Eric Clapton,  Jon Astley,  Andy Macpherson",Bell Bottom Blues,"blues, classic rock, blues rock, rock, eric clapton"
The Firm,You've Lost That Lovin' Feeling,"hard rock, cover, classic rock, rock, 80s"
"KhoMha,  David Gravell",Alpha Centauri (Mixed),Unknown
"Wolfgang Amadeus Mozart,  Sir Neville Marriner,  Academy of St. Martin in the Fields,  Imogen Cooper,  Anne Queffélec","Concerto For Two Pianos, K. 365, 3rd Movement",Unknown
Queen,Las Palabras De Amor,"rock, classic rock, Queen, glam rock, british"
The Isley Brothers,"Hope You Feel Better Love, Pts. 1 & 2","soul, funk, 70s, hope you feel better love, 1975"
Frank Zappa,Shut Up 'N Play Yer Guitar,"guitar, rock, instrumental, zappa, instrumental rock"
Genesis,Duke's End,"Progressive rock, classic rock, rock, 80s, instrumental"
The Housemartins,Get up off Our Knees,"rock, 80s, extraordinary indie, indie, pop"
"Gábor Szabó,  Jim Stewart,  Hal Gordon,  Jimmy Keltner,  Louis Kabok","Theme From ""Valley of the Dolls""",Unknown
Billy Vaughn,Time Was,Unknown
The Beatles,Something - Take 39 / Instrumental / Strings Only,instrumental
Bert Jansch,Smokey River - 2015 Remaster,Unknown
Hareton Salvanini,Despedida,Unknown
The Rolling Stones,Child Of The Moon - Mono,Unknown
"Johann Strauss I,  Gustavo Dudamel,  Wiener Philharmoniker","Radetzky-Marsch, Op. 228","classic, Klassik, strauss, Johann Strauss I, marche"
"Rodg,  Matt Fax",Eukarya (Mixed),Unknown
Peter Gabriel,Solsbury Hill - Live,"pop rock, folk pop, drum heroes, songs about mountains"
Marty Robbins,I'm Gonna Be a Cowboy,"country, 60s, For My Daddy, tkn, America Before 2009"
"MaRLo,  HALIENE",Whisper (Mixed),Unknown
"Armin van Buuren,  Rising Star,  Alexandra Badoi",Cosmos (Mixed),Unknown
Minutemen,You Need the Glory,"experimental, tribal, 80s, punk, post-punk"
Robin Williams,Reagan - Live,Unknown
"Bobby ""Boris"" Pickett,  The Crypt-Kickers",Monster's Holiday,"christmas, Weihnachten, Creepy christmas, pop, 60s"
Ministry,All Day Remix,"industrial, ebm, electronic, rock, 80s"
"Fatum,  Genix,  Jaytech,  Judah",All In (Mixed),Unknown
Agent Orange,Fire in the Rain,"rain, 80s, California, hot, surf punk"
Poison,Blame It On You - 2006 Remastered,"1986, 104 bpm"
New Edition,Where It All Started,"80s, soul, rnb, new jack swing, Jam and Lewis"
The Mothers Of Invention,Flower Punk,"Progressive rock, hippies, 60s, psychedelic, art rock"
Mecano,"""Eungenio"" Salvador Dali","mecano, Tranquila, spanish, oldies, design"
Vince Guaraldi Trio,Like A Mighty Rose,jazz peppermint
Miles Davis,Masqualero,"jazz, Post-Bop, trumpet, miles davis, bebop"
Talking Heads,The Democratic Circus - 2005 Remaster,Unknown
"Daryl Hall & John Oates,  Robert Wright",Your Imagination - Disco Remix,Unknown
Shadowfax,Another Country,"new age, ambient, heard on Pandora, Shadowfax, jtm contemporary instrumental"
Queensrÿche,Chemical Youth (We Are Rebellion) - Remastered,Unknown
Chicago,Stay the Night - 2009 Remaster,Unknown
Vince Guaraldi Trio,Looking For A Boy,"Fusion, jazz peppermint"
Duran Duran,My Own Way - 2001 Remaster,Unknown
Avao,Cosmic Order (Mixed),Unknown
The Cars,I'm Not the One - 2017 Remaster,Unknown
Patti Page,Am I That Easy to Forget?,Unknown
Rod Hart,C.B. Savage,"country, 70s, trucking, 1976"
Red Grammer,I Think You're Wonderful,Unknown
Ennio Morricone,La Resa dei Conti (Rosita),Unknown
The Kinks,House In the Country - Mono Mix,Unknown
"Armin van Buuren,  Luke Bond,  Karra",Revolution (Mixed),Unknown
"Ilan Bluestone,  EL Waves",We Are The Universe (Mixed),Unknown
Al Stewart,Roads to Moscow,"singer songwriter, folk rock, rock, 70s, british"
"Brian Eno,  David Byrne",Mea Culpa,"electronic, experimental, world, cool, fire"
Johnny Cash,"I Don't Know Where I'm Bound - Live at San Quentin State Prison, San Quentin, CA - February 1969",Unknown
Waylon Jennings,"Lonesome, On'ry And Mean - Live in Texas - September 1974",Unknown
Dean Martin,C'est Magnifique,dino
Moving Pictures,What About Me,"80s, pop, sad, australian, easy listening"
Buzzcocks,Whatever Happened To...? - 2001 Remastered Version,Unknown
Tennessee Ernie Ford,The Valiant Conscript,Unknown
The Norman Luboff Choir,"The Holly and the Ivy / A la Nanita Nana / Joseph Dearest, Joseph Mine / Whence Comes This Rush of Wings",Unknown
"Richard Wagner,  Berliner Philharmoniker,  Herbert von Karajan","Das Rheingold, WWV 86A: Vorspiel",Unknown
Aretha Franklin,Hooked on Your Love,"sweet soul music, soul, funk, classic soul, SWEET SOULLLL MUSIC"
Queen,Son & Daughter,"hard rock, classic rock, rock, 70s, Progressive rock"
"Ferry Corsten,  Dim3nsion",Safe With Me (Mixed),Unknown
"B.B. King,  Bobby ""Blue"" Bland",Driftin' Blues - Live At Western Recorders Studio1/1974,Unknown
"Chuito El De Bayamon,  Johnny El Bravo",Hay Que Tener Fe,Unknown
Philip Aaberg,High Plains,"piano, philip aaberg, new age, Meditation, nice"
Waylon Jennings,Freedom to Stay,"country, outlaw country, rock, Rock and Roll, classic country"
The Paul Butterfield Blues Band,I Got a Mind to Give up Living,"blues, Paul Butterfield, 60s, r&b, traditional"
Poco,The Last Goodbye,"rock, soft rock, west coast, 70s, Awesome"
Terry Riley,Poppy Nogood and the Phantom Band - Instrumental,"electronic, contemporary classical, minimalism"
Oingo Boingo,"I'm So Bad - 10"" EP",Unknown
Parliament,One Of Those Funky Thangs,"p-funk, funk, 70s, heard on Pandora, Funk Tag"
"Armin van Buuren,  Shapov",The Last Dancer (Mixed),Unknown
Flatt & Scruggs,Cumberland Gap,bluegrass
"Hank Williams,  Jr.",I'm For Love,Unknown
Dean Martin,Besame Mucho,"swing, jazz, oldies, crooner, besame mucho"
Ted Nugent,"Stranglehold - Live at Springfield Civic Center, Springfield, MA - June 1976",Unknown
Gordon Lightfoot,The First Time Ever I Saw Your Face,"folk, singer-songwriter, 70s, Canadian, male vocalists"
John Lee Hooker,Stella Mae,"blues, john lee hooker, american, Guitar Gods, adult contemporary"
Depeche Mode,Two Minute Warning - 2007 Remaster,"industrial, synthpop, ebm"
Bob Dylan,"The Night They Drove Old Dixie Down - Live at LA Forum, Inglewood, CA - February 1974",Unknown
The Marshall Tucker Band,Walkin' the Streets Alone,"Southern Rock, rock, country, 70s, relaxing"
Ronnie Milsap,What Goes on When the Sun Goes Down,"country, classic country, 70s, 80s, beautiful"
John Lee Hooker,Blues Before Sunrise,"blues, john lee hooker, guitar blues, midnight songs, ultimate guitar"
Fela Kuti,Mr. Follow Follow,"afrobeat, african, FM4, Fela Kuti, aint it funky"
"Foghat,  Don Berman",Stone Blue,"classic rock, rock, hard rock, 70s, blues rock"
Daryl Hall & John Oates,Unguarded Minute,"pop, rock, Blue-Eyed Soul, new wave, r&b"
Ella Fitzgerald,Body And Soul,"vocal jazz, jazz, female vocalists, easy listening, ella fitzgerald"
"Bing Crosby,  Buddy Bregman",The Song Is You,Unknown
"GXD,  Elle Vee",Voices (Mixed),Unknown
Queen,Great King Rat - Remastered 2011,"hard rock, Progressive rock, art rock, heavy metal, rock"
Gene Autry,Silent Night,"christmas, xmas, country christmas, classic Christmas, Yule"
Leon Redbone,Christmas Ball Blues,"christmas, xmas, revival, fip, Christmas Songs"
"L.T.D.,  Jeffrey Osborne",April Love,"love songs, quiet storm, funk, rnb, Old School soul"
Michael Hedges,Eleven Small Roaches,"guitar, instrumental, new age, acoustic, guitar virtuoso"
"Louis Prima,  Sam Butera & The Witnesses,  Gia Maione",Shadrack,"swing, fip"
Hélène Baillargeon,La Guignolée,Unknown
Queen,Keep Yourself Alive - Re-Take,Unknown
Strawberry Switchblade,Beautiful End,"new wave, 80s, pop, twee pop, post-punk"
Roberto Roena Y Su Apollo Sound,El Que Se Fue,Unknown
Tennessee Ernie Ford,The Vacant Chair,Unknown
Fleetwood Mac,Underway - 2013 Remaster,Unknown
Linda Ronstadt,What'll I Do?,"country, pop, female vocalists, lonely, linda ronstadt"
"Virtual Self,  Raito",Ghost Voices (Mixed) - Raito Remix,Unknown
Jackson Browne,Stay,"rock, classic rock, 70s, singer-songwriter, soft rock"
REO Speedwagon,Ridin' the Storm Out - Original Kevin Cronin Vocal,Unknown
Huey Lewis & The News,Hope You Love Me Like You Say You Do,"80s, rock, pop rock, soft rock, 1982"
Lobotomy Inc,Lobotomyx - Boon-T Megamix,Unknown
The Everly Brothers,Lucille - Remastered Version,Unknown
Tyrone Davis,Be Honest With Me,blues
Yes,Going for the One - 2008 Remaster,Unknown
Above & Beyond,Anjunafamily (Mixed),asot
Iron Maiden,Revelations - Live at Long Beach Arena; 1998 Remaster,Unknown
Steve Earle,Little Rock 'N' Roller,"rockabilly, country rock, country, americana, singer-songwriter"
The Cure,The Perfect Girl,"new wave, alternative, 80s, rock, post-punk"
The Hollies,Just One Look,"60s, oldies, classic rock, british, rock"
"Willie Nelson,  Johnny Paycheck","Take This Job and Shove It - Live at Harrah's Casino, Lake Tahoe, NV - April 1978",Unknown
Styx,Born For Adventure,"rock, classic rock, hard rock, 70s, guitar"
Eddie Kamae And The Sons Of Hawai`i,Mauna Kea,Unknown
Queen,My Fairy King - Remastered 2011,"Progressive rock, hard rock, art rock, glam rock"
Waylon Jennings,Me and Bobby McGee,"country, cover, covers, outlaw country, I Like It"
Chet Atkins,The First Noel,country christmas
S.O.A.,Public Defender,Unknown
Susan Cadogan,Fever,"reggae, covers, trojan, dub, rocksteady"
Aldo Nova,Hot Love,"hard rock, 80s, classic rock, rock, pop"
Gene Autry,Joy To The World,"christmas, Yule, Weihnachten"
Connie Francis,Do You Love Me Like You Kiss Me,"cheesy but good, is love really in the air"
Peter Gabriel,Shock the Monkey - Live,Peter Gabriel
"""The B-52s""",Housework,Unknown
"Above & Beyond,  Zoë Johnston",There's Only You (Mixed) - Above & Beyond Club Mix,Unknown
Throbbing Gristle,Hamburger Lady - Remastered,Unknown
Emmylou Harris,Cherry Tree Carol,country christmas
Los Rebeldes Del Bravo,Mi Destino Fue Quererte,Unknown
Arlo Guthrie,Deportees,"folk, rock, folk rock, 60s, Love"
Spike Jones,Deck The Halls Medley: Deck The Halls With Holly/Away In A Manger/It Came Upon A Midnight Clear/The First Noel,Unknown
"MaRLo,  Feenixpawl",Lighter Than Air (Mixed),Unknown
Karliene,Oh Willow Waly,Unknown
Genesis,Another Record - 2007 Remaster,Unknown
DEVO,Clockout,"new wave, 80s, punk, post-punk, fun"
Crass,Poison in a Pretty Pill,"anarcho-punk, punk, punk rock, hardcore punk, 80s"
Laraaji,The Dance No. 2,Unknown
Genesis,I Know What I Like (In Your Wardrobe) - Live in Paris,Unknown
Def Leppard,Satellite,"hard rock, heavy metal, rock, NWOBHM, metal"
Bobby Brown,I Really Love You Girl,"new jack swing, male vocalist, slow jams, Hip-Hop, 80s"
姚莉,雪人不見了,Unknown
Hamza El Din,Childhood,"wood and string, oh soft blue glow, arabic, Indian, male vocalists"
Elvis Presley,Tonight's All Right for Love - Bonus Track Version,Unknown
Scott Walker,Black Sheep Boy,"rock, cover, sheep, chamber pop, scott walker"
"Pyotr Ilyich Tchaikovsky,  André Previn,  London Symphony Orchestra","Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 1a, Introduction",Unknown
"Lupita P\x82rez,  Alejandro Algara",Baile en el bosque/Eres t£ el Pr¡ncipe Azul,Unknown
Molly Hatchet,I'll Be Running,"Southern Rock, rock, blues rock, classic rock, 70s"
"Dale Carnegie,  Till Hagen,  Stefan Kaminski","Wie man Freunde gewinnt - Die Kunst, beliebt und einflussreich zu werden, Kapitel 5",Unknown
Waylon Jennings,Belle of the Ball,Unknown
Tammy Wynette,Kids Say The Darndest Things,"country, classic country, female vocalists, Tammy Wynette, kids"
David Gilmour,Deafinitely,"Progressive rock, rock, classic rock, 70s, Pink Floyd"
Ramon Ayala Y Sus Bravos Del Norte,Juanita Y Miguel,Unknown
Wet Willie,Street Corner Serenade,"70s, Southern Rock, 1977, pop, rock"
Bix Beiderbecke,In a Mist,"jazz, swing, 20s, dixieland, weather"
Joan Baez,Little Moses,"60s, folk, singer-songwritergdchill, female vocalists, singer-songwriter"
"Assaf,  Cassandra Grey",All Of You (Mixed),Unknown
The Mothers Of Invention,Are You Hung Up?,out of side yeah
POLYPHON WITH BELLS,LOBE DEN HERREN,Unknown
Ella Fitzgerald,Brighten The Corner Where You Are,jazz
Atlantic Starr,When Love Calls,"soul, atlantic starr, 80s soul, female vocalists, rnb"
"Ludwig van Beethoven,  Berliner Philharmoniker,  Herbert von Karajan","Symphony No.1 in C Major, Op. 21: 1. Adagio molto. Allegro con brio",Unknown
Iron Maiden,Powerslave - Live at Long Beach Arena; 1998 Remaster,Unknown
Graham Bell,The Night King (Mixed),Unknown
Ricardo Montaner,Vamos A Dejarlo,Unknown
Gene Autry,Away In The Manger,Unknown
"Armin van Buuren,  Vini Vici,  Hilight Tribe",Great Spirit (Mixed),Unknown
Journey,Little Girl,"classic rock, hard rock, rock, Soundtrack, 80s"
Agent Orange,Say It Isn't True,"surf punk, Classic Punk, rock, classic, 90s"
Mecano,No Hay Marcha en Nueva York,"spanish, 80s, mecano, pop, female vocalists"
Airplay,Bix,"AOR, melodic rock, soul, west coast, yacht rock"
Dean Martin,Come Running Back,"swing, oldies, dino, oldies peppermint"
Bonnie Raitt,Ain't Nobody Home - 2008 Remaster,MY SCROBBLES
Lynyrd Skynyrd,Cry For The Bad Man - Live At Bill Graham's Winterland/1976,Unknown
Ronnie Milsap,Am I Losing You,"country, heard on Pandora, 80s, easy listening, COUNTRY LOVES"
Queen,Son And Daughter - Remastered 2011,"art rock, hard rock, Progressive rock"
The Kinks,She's Got Everything - Mono Mix,Unknown
Fred Neil,Sweet Cocaine,"folk, cocaine, 1001 albums you have to hear before you die, americana, to be continued"
Dan Fogelberg,Times Like These,"folk, soft rock, pop, 80s, Dan Fogelberg"
"Maze,  Frankie Beverly",Joy And Pain - Live,Unknown
Leon Redbone,Kitty Cats' Christmas,"christmas, holiday"
Genesis,Firth of Fifth - Live in Paris,Unknown
Jefferson Airplane,Let's Get Together,"Psychedelic Rock, 60s, classic rock, rock, psychedelic"
Meat Puppets,Swimming Ground,"alternative rock, alternative, Grunge, indie, rock"
Nick Lowe,One's Too Many (And a Hundred Ain't Enough),Unknown
Gene Autry,O Little Town Of Bethlehem,"christmas, Yule, Weihnachten"
Leon Redbone,White Christmas,"christmas, fip, holiday, home for christmas"
Engelbert Humperdinck,A Time For Us,"pop, 60s, beautiful, crooner, Ballad"
Ricardo Montaner,Yo Que Te Ame,romantic
"Bessie Smith,  Louis Armstrong",St. Louis Blues,"blues, jazz, female vocalists, St Louis Blues, vocal jazz"
David Allan Coe,Daddy Was a God Fearin' Man,Unknown
"Barbara Cook,  Pert Kelton",Piano Lesson,Unknown
The Dubliners,Home Boys Home,"folk, irish, Irish Folk, celtic, traditional"
Grateful Dead,Truckin',"classic rock, rock, 70s, psychedelic, grateful dead"
The Cramps,What's Behind The Mask - Remastered,Unknown
Los Indios Tabajaras,Los Indios Danzan,"instrumental, acoustic guitar, acoustic instrumentation, spanish guitar, prominent percussion"
Genesis,Ballad of Big - 2007 Remaster,Unknown
Julie Andrews,O Little Town of Bethlehem,"christmas, holiday, Weihnachten, british, female vocalists"
Metallica,"Welcome Home (Sanitarium) (Live at the Aragon Ballroom, Chicago, IL - May 25th, 1986)",Unknown
Echo & the Bunnymen,Thorn of Crowns,"post-punk, new wave, Post punk, 80s, alternative"
Jimmy Buffett,Death Of An Unpopular Poet,"rock, homebrewing music, country, singer-songwriter, singersongwriter"
Ennio Morricone,For a Few Dollars More: To el Paso,Unknown
Elvis Presley,In Your Arms,"60s, oldies, classic rock, rock, rock n roll"
"George Frideric Handel,  Mormon Tabernacle Choir,  Jerold Ottley,  Jerold D. Ottley",Joy to the World,Unknown
"Hank Williams,  Jr.",Knoxville Courthouse Blues,Unknown
The Mothers Of Invention,"Harry, You're A Beast","Progressive rock, classic rock, rock, 60s, experimental"
The Cure,Dressing Up - 2006 Remaster,"new wave, psychedelic pop, Neo-Psychedelia, synth funk, Sophisti-Pop"
Minutemen,The Politics of Time,"punk, 80s, post-punk, alternative, minutemen"
Jerry Lee Lewis,End Of The Road - 1964 Version,Unknown
Queen,It's A Beautiful Day - Original Spontaneous Idea / April 1980,Unknown
Johnny Mathis,It's Christmas Time Again,weihnachtsjazz
Def Leppard,Overture,"hard rock, heavy metal, rock, metal, classic rock"
"Frédéric Chopin,  Arthur Rubinstein","2 Waltzes, Op. posth. 69: No. 1 in A-Flat Major ""Valse de l'adieu""",Unknown
"Jerry Garcia Band,  Jerry Garcia",Magnificent Sanctuary Band - Bonus Track,Unknown
Pete Townshend,Empty Glass,"classic rock, rock, 80s, hard rock, Progressive rock"
Solomon Burke,You Can't Love 'Em All,Unknown
Celia Cruz,Para Ti Mi Boogaloo,latin
"Alabama,  K.T. Oslin",Face to Face (with K.T. Oslin),Unknown
Jefferson Starship,Play on Love,"classic rock, 70s, jefferson starship, rock, piano"
Scorpions,Hold Me Tight,"hard rock, classic rock, heavy metal, scorpions, 80s"
Gary Lewis & The Playboys,You're Sixteen,Unknown
"Rufus,  Chaka Khan",Dance Wit Me,"funk, soul, chaka khan, 70s, tantotempotaste"
Social Distortion,It Wasn't A Pretty Picture,"punk rock, alternative rock, hardcore punk, cowpunk, rock"
The Kelly Family,An Angel - Live 2019,Unknown
"Wolfgang Amadeus Mozart,  Sir Neville Marriner,  Academy of St. Martin in the Fields","The Magic Flute, Overture, K620",Unknown
The Olympics,Western Movies,"50s, oldies, rhythm and blues, Rock and Roll, 60s"
The Cure,The Weedy Burton - 2005 Remaster,Unknown
Julie Andrews,See Amid The Winter Snow,"christmas, Seasonal, holiday, Weihnachten, classical christmas"
Waylon Jennings,Let's Turn Back the Years,country
Angry Samoans,Lights Out,"punk, punk rock, under two minutes, hardcore punk, hardcore"
Pete Townshend,Secondhand Love,"rock, classic rock, 80s, IronMan Picks, british"
George Strait,Honky Tonk Saturday Night,"country, Pure Country"
Kano,I´m Ready - Extended,Unknown
The Who,The Good's Gone,"rock, classic rock, mod, 60s, the who"
REO Speedwagon,157 Riverside Avenue - Live on U.S. Tour - 1976,Unknown
Robin Williams,Pop Goes The Weasel,Unknown
Teen Idles,Teen Idles,"punk, hardcore punk, hardcore, punk rock, under two minutes"
Stan Getz,Ligia,"jazz, latin, cool jazz, Smooth Jazz, Stan Getz"
"Frederick Loewe,  Julie Andrews,  Franz Allers",Camelot: The Simple Joys of Maidenhood,Unknown
"George Gershwin,  Barbara Hendricks,  James Vincent Pickens,  Francois Clemmons,  Arthur Thompson,  Florence Quivar,  Samuel Hagan,  Christopher Deane,  The Cleveland Orchestra Chorus,  Cleveland Orchestra,  Lorin Maazel","Porgy and Bess / Act 1: ""Summertime""",Unknown
Bert Jansch,Oh How Your Love Is Strong - 2015 Remaster,Unknown
Talking Heads,Stay Hungry,"new wave, rock, post-punk, alternative, talking heads"
Earl Thomas Conley,Love Don't Care (Whose Heart It Breaks),"country, 80s country, 1985, contemporary country, My Country"
"John Williams,  London Symphony Orchestra",Reunion in the Tent / Searching for the Well,Unknown
Grateful Dead,Blues for Allah: Sand Castles and Glass Camels / Unusual Occurrences in the Desert - 2013 Remaster,Unknown
Benny Golson,Thursday's Theme,"jazz, top stuff"
Pat Benatar,I Want Out,"80s, rock, pat benatar, pop, new wave"
Robin Williams,Spring - Live,Unknown
Dan Fogelberg,Promises Made,"west coast, Dan Fogelberg, M FAVS"
"Talking Heads,  Jerry Harrison",Wild Wild Life - Extended Mix; 2005 Remaster,Unknown
The Box Tops,She Knows How,"rock, mod, pop, 60s, Suedehead"
"""The B-52s""",Summer of Love,Unknown
"Dale Evans,  Roy Rogers,  Dale Evans",Happy Trails,test
Erroll Garner,"April In Paris - Original Edited Concert - Live at Sunset School, Carmel-by-the-Sea, CA, September 1955",Unknown
The Bangles,Hero Takes a Fall - Single Remix,title is declarative
Dean Martin,You've Still Got a Place in My Heart,"oldies, easy listening, dino, swing, feelings"
"""Sergio Mendes & Brasil 66""",Wichita Lineman,Unknown
Chet Baker,This Is Always - Remastered 2004,Unknown
Raffi,New River Train,"childrens, rise up singing"
Jefferson Starship,Fast Buck Freddie,"classic rock, rock, 70s, jefferson starship, Psychedelic Rock"
Lord Invader,Brown Skin Girl,Unknown
The Buffalo Bills,Sincere,"once in a while, ONCE IN A WHILE MAYBE, 1308fh"
Bobby Womack,I'm So Proud,"soul, b-side"
"Merle Haggard,  Willie Nelson",Reasons to Quit,"country, hits"
Chuck Berry,Night Beat,"instrumental, double-ender 4, blues, late evening"
"""Anita ODay""",My Heart Belongs To Daddy,Unknown
Leon Redbone,Let It Snow,"christmas, fip, western swing, holiday, frupbeat"
Henry Mancini,Mr. Lucky,"lounge, easy listening, instrumental, jazz, Henry Mancini"
Bootsy Collins,Can't Stay Away,"funk, p-funk, soul, 70s, bass"
Acoustic Alchemy,Ballad For Kay,"guitar, acoustic, jazz, instrumental, chillout"
Queen,Don't Stop Me Now - Live,Unknown
Bob Seger,Jody Girl,"classic rock, rock, american, detroit, Redneck"
Bee Gees,Let There Be Love,"30 Strand Grass, 60s, Love, Schmalz, Chrissy"
Robin Williams,Shake Hands With Mr Happy,comedy
"La Sonora Matancera,  Carlos Argentino",Perdóname Vida,Unknown
Art Blakey & The Jazz Messengers,Nica's Dream,"jazz, instrumental, Hard Bop, 50s, repoff"
Rick Astley,The Love Has Gone,"pop, 80s, dance-pop, synthpop, british"
REO Speedwagon,Follow My Heart - Live Studio Demo - June/October 1980,Unknown
Strawberry Switchblade,Another Day,"80s, new wave, pop, female vocalists, synth pop"
Robin Williams,Throbbing Python Of Love,Unknown
Yaz,State Farm,"80s, new wave, synth pop, synthpop, pop"
Edwin Birdsong,Rapper Dapper Snapper,"funk, Funk Tag, ol skool funk, Rapper Dapper Snapper, House"
Hot Streak,Body Work,"funk, Disco, 80s, 1983, electro-funk"
Stan Rogers,The Field Behind the Plow,"Canadian, cowboy, folk, singer-songwriter, acoustic"
The Philadelphia Brass Ensemble,The Twelve Days Of Christmas,"christmas, brass christmas, 12 days, rogers christmas, splendid"
"Wolfgang Amadeus Mozart,  Sir Neville Marriner,  Academy of St. Martin in the Fields,  Ambrosian Opera Chorus,  John McCarthy","Die Entführung aus dem Serail (The Abduction from the Seraglio, K. 384);Turkish Finale",Unknown
Townes Van Zandt,Brand New Companion - Live,Unknown
Elvis Costello & The Attractions,Opportunity,"singer-songwriter, pop, rock, british, new wave"
"Johann Strauss I,  Daniel Barenboim,  Wiener Philharmoniker","Radetzky-Marsch, Op. 228","classic, Klassik, strauss, Johann Strauss I, marche"
Robin Williams,Richard Simmons,Unknown
DEVO,Patterns,"new wave, alternative, synth pop, campari, good9"
Molly Hatchet,Gunsmoke,"Southern Rock, 70s, classic rock, Molly Hatchet, blues rock"
New Edition,Hide And Seek,"80s, male vocalist, 1984, old skool rnb"
Bessie Smith,Me and My Gin,"blues, jazz, bessie smith, me and my gin, female vocalists"
"Moises Vivanco,  Yma Sumac,  Billy May",Taki Rari - Remastered,Unknown
Jeffrey Osborne,Crazy 'Bout Cha,"TheJazzCafeLovedTracks E, Crazy bout cha"
Ricky Nelson,Travelin' Man,"oldies, 60s, Rock and Roll, male vocalists, classic rock"
Ben Webster,That's All,"jazz, saxophone, swing, jazz saxaphone, jazz instrumentals"
Loreena McKennitt,The King,"folk, christmas, celtic, female vocalists, Soundtrack"
Kla Project,"Tentang Kita - Live at Jakarta Convention Center, Plenary Hall, Senayan, 2013",Unknown
Elton John,Tonight,"classic rock, rock, 70s, pop, Masterpiece"
Otis Rush,My Love Will Never Die,"blues, Chicago Blues, melancholic, otis rush, electric chicago blues"
La Sonora Santanera,Estoy Pensando en Ti,"night, love sucks, drunk, blue, Good old times"
Ella Fitzgerald,Oh Lady Be Good,"jazz, jazz vocal, female vocalists, ella fitzgerald, Ella"
Merle Haggard,A Working Man Can't Get Nowhere Today,"country, class struggle, workingman"
Akala,"Comedy, Tragedy, History - 2016 Mix",Unknown
Gary P. Nunn,Guadalupe Days,"country, texas"
"Johann Strauss II,  Zubin Mehta,  Wiener Philharmoniker","Studenten Polka, Polka française, Op. 263",Unknown
Adam Ant,Place In The Country,"new wave, 80s, pop, glam, rock"
Keola & Kapono Beamer,Seabreeze,Unknown
DeBarge,You Wear It Well,"rnb, old school, soul, 80s, Miami Vice Musik"
Beyond West,2020: One Hell of a Year,Unknown
"J.B. Lenoir,  Sunnyland Slim",The Devil Is A Busy Man,Unknown
Johnny Lee,Pickin' up Strangers,"classic country, country, slow, old country, my favorite"
"Hank Williams,  Jr.",Won't It Be Nice,Unknown
Idris Muhammad,House of the Rising Sun,"jazz, funk, cover, afro armpit funk, soul"
Diana Ross,That's How You Start Over,"soul, jazz, female vocalists, feel good, old skool"
Robin Williams,Elmer Fudd Sings Bruce Springsteen,Unknown
"Hank Williams,  Jr.",Only Daddy That'll Walk The Line,Unknown
Queen,Save Me - Live In Montreal / November 1981,Unknown
Queen,Fun It,"rock, classic rock, hard rock, 70s, Queen"
