artists,name,genres
Stanley Clarke,Lopsy Lu,"funk, jazz, bass, Fusion, jazz fusion"
Mott The Hoople,Crash Street Kids,"classic rock, rock, chaotic, malevolent, Mott the Hoople"
Camel,Earthrise,"Progressive rock, classic rock, instrumental, psychedelic, camel"
Eric Clapton,B Minor Jam,"blues, rock, live, eric clapton, best songs ever"
Bob Dylan,You Angel You,"folk, classic rock, singer-songwriter, rock, folk rock"
Elton John,Grimsby,"pop, rock, 70s, classic rock, british"
The Meters,What 'cha Say,"funk, soul, 70s, american, New Orleans"
Grupo La Rebelion,Vuelve A Mi,Unknown
The Soul Searchers,Ashley's Roachclip,"funk, instrumental, samples, Funk Tag, kss1984 - loved"
Donovan,Summer Day Reflection Song,"folk, 60s, psychedelic, 30 Strand Grass, british"
Los Invasores De Nuevo León,Todo Se Paga,Unknown
Otis Redding,Chained and Bound,"soul, rhythm and blues, RB, oldies, Southern Soul"
Elvis Presley,Girl Happy,"Rock  Roll, pop, rockabilly, 60s, happy"
"George Frideric Handel,  Leonard Bernstein,  New York Philharmonic","Hallelujah Chorus (From ""Messiah"")",Unknown
Esther Phillips,"I'm A Bad, Bad Girl","50s, rock n roll"
"Gioachino Rossini,  James Levine,  London Symphony Orchestra","The Barber of Seville, Act I Scene 1: Largo al factotum",Unknown
稲垣次郎とソウル・メディア,ワン・フォー・ジロー,Unknown
Hareton Salvanini,You Can't Run Away from Your Destiny,Unknown
Judee Sill,Lady-O - Remastered,Unknown
Faces,Had Me a Real Good Time,"classic rock, rock, 70s, hard rock, blues rock"
The Doobie Brothers,Evil Woman,"rock, 70s, hard rock, classic rock, album rock"
"Peggy Lee,  Sy Oliver & His Orchestra",Mr. Wonderful,"Peggy Lee, fip, 1957, Radio addictive 50s"
Helen Reddy,Free And Easy,"70s, soft rock, title track, Helen Reddy"
The Righteous Brothers,Hung On You,"60s, oldies, phil spector, carole king cover, singer-songwriter"
The Ventures,No Trespassing - Stereo,Unknown
Frank Sinatra,Fools Rush In - Remastered,Unknown
Jackie Wilson,"A Woman, A Lover, A Friend","soul, oldies, male vocalist, 60s, motown"
The Jesus and Mary Chain,The Hardest Walk - From the Some Kind of Wonderful Soundtrack,mistagged
Aron Shorty,Street Warrior,Unknown
Jackson Browne,Sing My Songs to Me,"rock, singer-songwriter, classic rock, 70s, oldies"
Diana Ross,Surrender,"soul, 70s, classic, motown, 1971"
Linda Ronstadt,Hay Unos Ojos - 2016 Remaster,Unknown
Chuck Berry,Anthony Boy,"classic rock, Rock  Roll, rock, 60s, american"
Jackson Browne,The Times You've Come,"classic rock, rock, singer-songwriter, west coast, 70s soft rock"
Freddie King,Worried Life Blues,"blues, blues rock, BRC Blues Band Karlsruhe, 60s, Berlin"
Yes,Starship Trooper: Life Seeker - Single Version,Unknown
Gram Parsons,That's All It Took - Remastered Version,Unknown
"Héctor Lavoe,  Willie Colón,  Yomo Toro",Pa' Los Pueblos,Unknown
Bee Gees,Charade,"pop, 70s, soft rock, adult contemporary, blue eyed soul"
Ray Conniff,Memories Are Made Of This,"easy listening, instrumental, oldies, Easy Listening Orchestra, Orchestra - Strings"
Frank Sinatra,A Fine Romance,"jazz, easy listening, vocal jazz, lounge, Mellow"
R. Carlos Nakai,Canyon Reverie,"native american, world, flute, World Music, Turk"
"Doris Day,  Frank DeVol & His Orchestra",Cheek to Cheek (with Frank DeVol & His Orchestra),Unknown
Ella Fitzgerald,Embraceable You,"jazz, jazz ballads, vocal, jazz vocal, ella fitzgerald"
Chuck Berry,Blues For Hawaiians,"blues, rockabilly, instrumental, rock n roll, classic rock"
"Earth,  Wind & Fire",Moment of Truth,Unknown
Genesis,The Battle of Epping Forest - New Stereo Mix,Unknown
The Rolling Stones,Good Time Women,"classic rock, rock, blues, party, 1970s"
Rod Stewart,True Blue,"rod stewart, rock, classic rock, 70s, soft rock"
Elvis Presley,There Is No God But God,"classic rock, country, male vocalist, db, bestallof"
Frank Sinatra,I've Never Been In Love Before,"pop, swing, oldies, smooth christmas"
"Franz Liszt,  Michele Campanella","Hungarian Rhapsody No.2 in C sharp minor, S.244",classical music
Stefano Torossi,Feeling tense,"fip, gritty jazz"
Alexander Broussard,Let Me Go,Unknown
Aretha Franklin,All the King's Horses,"soul, 70s, female vocalists, RB, Aretha Franklin"
"""Howlin Wolf"",  Eric Clapton,  Steve Winwood,  Bill Wyman,  Charlie Watts,  Hubert Sumlin",Do The Do,Unknown
Elvis Presley,I Will Be Home Again,"60s, oldies, pop, Elvis Presley, rock"
Delaney & Bonnie,Comin' Home,"British Blues, soul rock, amazing, great song, eric clapton"
Blue Öyster Cult,Redeemed,"hard rock, classic rock, Psychedelic Rock, rock, 1972"
The Rolling Stones,Dancing In The Light,"classic rock, rock, british, the rolling stones, 70s"
Marvin Gaye,Main Theme From Trouble Man - 2,Unknown
Richie Havens,Fire And Rain,"folk-rock, folk, acoustic, covers, soul"
The Rolling Stones,Loving Cup - Alternate Take,"classic rock, rock, 70s, british, r&b"
America,Saturn Nights,"folk rock, west coast, heard on Pandora, 70s, soft rock"
Santo & Johnny,Midnight Cowboy,Unknown
Wings,I've Had Enough - Remastered 1993,Unknown
John Lennon,Beef Jerky - Remastered 2010,Unknown
Perry Como,The Hands of Time,Unknown
R.E.M.,What If We Give It Away?,"rock, alternative rock, alternative, 80s, indie rock"
Deodato,Tahitti Hut,Unknown
Joni Mitchell,Lesson in Survival,"folk, vugube62, 70s, singer-songwriter, classic rock"
"""The J.B.s""",Hot Pants Road,Unknown
Joni Mitchell,Let the Wind Carry Me,"folk, vugube62, female vocalists, pop, rock"
Joni Mitchell,See You Sometime,"folk, singer-songwriter, vugube62, Canadian, pop"
Raspberries,Let's Pretend,"power pop, 70s, rock, Morose Deep dilate Crimson, 123 drippy sappy"
Wynton Kelly,On Green Dolphin Street,"jazz, jazz piano, wynton kelly, Hard Bop, paul chambers"
Dinah Washington,Come On Home,"vocal, Traditional Pop, vocal jazz, fip, Standards"
Joni Mitchell,Banquet,"folk, vugube62, folk-rock, joni mitchell, jazz"
Dolly Parton,Touch Your Woman,"country, female vocalists, 70s, USA, classic country"
Kitty Kallen,If I Give My Heart to You - Single Version,"1960, nachspiel, havet"
Joe Walsh,Time Out,"classic rock, rock, 70s, singer-songwriter, Joe Walsh"
Bob Dylan,Big Yellow Taxi,"70s, folk, acoustic, cover, cover songs"
Van Morrison,I Will Be There,"rock, folk-rock, classic rock, jazz, 70s"
Bonnie Raitt,Love Has No Pride - Remastered,Unknown
Joni Mitchell,Electricity,"folk, singer-songwriter, vugube62, female vocalists, female"
"Apollo 100,  Tom Parker",Joy,"instrumental, 70s, orchestral rock, classic rock, pop"
Stephen Stills,Jet Set (Sigh),"classic rock, guitar, stephen stills, CSNY, harmonica"
Humble Pie,The Fixer,"rock, hard rock, classic rock, blues rock, Humble Pie"
The Rolling Stones,Dandelion,"60s, classic rock, rock, psychedelic, british"
ZZ Top,Down Brownie,"rock, blues rock, classic rock, hard rock, Southern Rock"
ZZ Top,Apologies to Pearly,"blues rock, rock, classic rock, Southern Rock, hard rock"
The Who,Pure And Easy - Live,Unknown
Dr. John,Let the Good Times Roll,"blues, New Orleans, funk, piano, rock"
Larry Norman,I Wish We'd All Been Ready,"Larry Norman, 30 Strand Grass, modern vs classical, dirty, explosive"
Julio Iglesias,Sono Io,soledad
"Emerson,  Lake & Palmer",Benny the Bouncer - 2014 Remastered Version,Unknown
Baby Huey & The Baby Sitters,Mighty Mighty,Unknown
"Fania All Stars,  Adalberto Santiago",Descarga Fania - Live,Unknown
"Sonny Rollins,  The Modern Jazz Quartet",Almost Like Being In Love - Instrumental,Unknown
"Frédéric Chopin,  Vladimir Horowitz","Lento, ma non troppo",Unknown
"Lata Mangeshkar,  Hemant Kumar",Yaad Kiya Dil Ne,Unknown
Marian McPartland,Love Is Here To Stay,"jazz, jazz fusion, jazz piano, standard, sleepy"
Stanley Turrentine,Gibraltar,"jazz, saxophone, instrumental, chill jazz, Stanley Turrentine"
Curtis Mayfield,Beautiful Brother of Mine,"soul, funk, curtis mayfield, 70s, tantotempotaste"
Nina Simone,If You Pray Right,"female vocalists, vocal, jazz vocal, soul, 70s"
Carpenters,Bacharach/David Medley: Knowing When To Leave/Make It Easy On Yourself/There's Always Something There To Remind Me/I'll Never Fall In Love Again/Walk On By/Do You Know The Way To San Jose,"burt bacharach, Hal David"
Nina Simone,Forget,"jazz, vocal, soul, female vocalists, fip"
Jim Croce,I Got A Name - Stereo Version,"folk, singer-songwriter, soft rock, major key tonality, bright"
Elton John,Whenever You're Ready (We'll Go Steady Again) - Single Version,Unknown
Bill Withers,"Better off Dead - Live at Carnegie Hall, New York, NY - October 1972",Unknown
Jim Croce,Photographs And Memories,"folk, 70s, singer songwriter, classic rock, croce"
Toots & The Maytals,Fever,"reggae, ska, roots, Toots, chillout"
Billie Holiday,Getting Some Fun Out of Life,"jazz, jazz vocal, female vocalists, blues, billie holiday"
"Lata Mangeshkar,  Mohammed Rafi",Kitna Pyara Wada Hai,Unknown
The Who,Won't Get Fooled Again - Young Vic Live Mix,Unknown
Elvis Presley,(There'll Be) Peace In The Valley,"gospel, Elvis Presley, Happy Harvest Southern Gospel Music Fan Club"
Alice Cooper,Second Coming,"hard rock, classic rock, 70s, glam rock, rock"
Freddie King,Key To The Highway,"blues, freddie king, blues rock, Classic Blues, BRC Blues Band Karlsruhe"
Curtis Mayfield,"Mighty Mighty (Spade and Whitey) - Live @ Bitter End, NYC",Unknown
Jimmy Dean,P.T. 109,"oldies, country, classic country, Jimmy Dean, pop"
Sly & The Family Stone,I Don't Know (Satisfaction),"funk, soul, Classic funk, 70s, oldies"
Grand Funk Railroad,Stop Lookin' Back - Remastered,Unknown
Nektar,"Remember the Future, Pt. 1","Progressive rock, rock, danish"
Mac Davis,One Hell Of A Woman,"70s, country, 1974, pop, classic country"
Ricky Nelson,Tryin' To Get To You - Remastered,Unknown
Frank Sinatra,The Brooklyn Bridge,"jazz, easy listening, vocal, vocal jazz, fip"
Oscar Peterson Trio,Witchcraft,"jazz, piano, rock, instrumental, favorites"
"Bob Marley & The Wailers,  Stephen Marley",Time Will Tell - Kaya 40 Mix,Unknown
Ramones,I Wanted Everything - 2018 Remaster,Unknown
"Franz Schubert,  Arthur Rubinstein","Impromtu, Op. 90, D. 899, No. 3 in G-Flat",Unknown
Alice Cooper,Killer,"hard rock, rock, classic rock, 70s, Garage Rock"
The Mamas & The Papas,Pacific Coast Highway,"60s, California, 70s, folk, USA"
Reuben Wilson,We're In Love,"jazz, soul, Love, easy listening, Fusion"
Paul Stanley,"Hold Me, Touch Me (Think Of Me When We're Apart)","melodic rock, david, scott, moyer, farbel"
Harry Nilsson,Makin' Whoopee!,truncation and elision
Donovan,To Try for the Sun,"folk, singer-songwriter, 60s, acoustic, 30 Strand Grass"
Paul Simon,Leaves That Are Green,"folk, singer-songwriter, acoustic, classic rock, 70s"
Linda Ronstadt,Keep Me From Blowing Away,"country, female vocalists, paul craft, blowing away, classic rock"
"Crosby,  Stills,  Nash & Young",King Midas in Reverse - Live,Unknown
Badfinger,Perfection - Remastered 2010,Unknown
Eugene McDaniels,Jagger the Dagger,"soul, chillout, USA, epic, dark"
Bruce Cockburn,Happy Good Morning Blues,"happy, morning, blue songs"
"Crosby,  Stills,  Nash & Young",Black Queen - Live,Unknown
Jimi Hendrix,Astro Man,"classic rock, Psychedelic Rock, rock, blues, guitar"
Count Basie,Lady Be Good,"jazz, swing, brownie mc ghee"
Marvin Gaye,God Is Love - Detroit Mix,Unknown
The Who,Love Ain't For Keeping - Live,Unknown
Dave McKenna,There Will Never Be Another You,Unknown
"Johnny Cash,  Billy Graham","The Preacher Said, ""Jesus Said"" (with Billy Graham)","country, 70s, gospel"
Fleetwood Mac,Morning Rain,"Fleetwood Mac, christine mcvie, danny kirwan, Future games, penguin"
"Crosby,  Stills,  Nash & Young",Carry On - Live,Unknown
Dolly Parton,My Blue Tears,"country, bluegrass, female vocalist, female vocalists, heard on Pandora"
"Crosby,  Stills,  Nash & Young",Find the Cost of Freedom - Live,Unknown
Ornette Coleman,Focus on Sanity,"jazz, free jazz, saxophone, Avant-Garde, Avant-Garde Jazz"
Grand Funk Railroad,Hooked On Love - Remastered,Unknown
Cactus,Let Me Swim,"blues rock, classic rock, hard rock, 70s, heavy metal"
The Rolling Stones,Stray Cat Blues - Live,Unknown
Bernt Staf,Familjelycka,Unknown
Elvis Presley,When I'm Over You,"70s, country, catchy, oldies, Rock and Roll"
John Williams,"Star Wars, Episode V ""The Empire Strikes Back"": The Imperial March",Unknown
Bob Dylan,Let It Be Me,"country, folk rock, folk, folk-rock, romantic"
Rod Stewart,Country Comfort,"classic rock, 70s, soft rock, cover, sunday"
"Wes Montgomery,  Wynton Kelly Trio",What's New?,"jazz, jazz guitar, jazz quartet, downtempo jazz, dimensional truth music"
"Wes Montgomery,  Wynton Kelly Trio","Misty - Live At The Half Note, 1965",Unknown
"Ismael Rivera,  Rafael Cortijo y Su Combo",El Que No Sufre No Vive,Unknown
The Doors,Love Hides - Live,Unknown
The Who,Behind Blue Eyes - Live,classic rock
"Les Baxter,  101 Strings Orchestra",Boca Chica,"jazz, instrumental, easy listening, gives me chills"
Steppenwolf,Ball Crusher,"classic rock, rock, 70s, hard rock, 70s hard rock"
The Moody Blues,Don't You Feel Small,"70s, classic rock, Progressive rock, Symphonic Rock, strings organs rubber wind"
Johnny Cash,This Town,fip
The Doors,Break on Through #2 - Live,Unknown
Ritchie Valens,That's My Little Suzie,"50s, oldies, Rock 'n' Roll, Rock and Roll, rock n roll"
Gentle Giant,Black Cat,"Progressive rock, classic rock, art rock, gentle giant, Progressive"
The Doors,Build Me a Woman - Live,Unknown
Led Zeppelin,Friends - Track - No Vocal,"classic rock, hard rock, blues rock"
The Moody Blues,Minstrel's Song,"classic rock, 70s, rock, Progressive rock, strings organs rubber wind"
Derek & The Dominos,Layla - 40th Anniversary Version / 2010 Remastered,"classic rock, rock, blues rock"
Paul McCartney,Maybe I’m Amazed - Live At Glasgow / 1979 / Remastered 2011,Unknown
The Animals,Fire on the Sun,"rock, punk, alternative rock, hard rock, Stoner Rock"
Marvin Gaye,Running From Love - Version 2 / With Strings,Unknown
The Staple Singers,Joy To The World,christmas
Connie Francis,White Christmas,"christmas, holiday, happy, slow, sovielheimlichkeit"
The Mamas & The Papas,I Can't Wait - With Studio Chatter,Unknown
Leonard Cohen,Fingerprints,"folk, 70s, alternative, folk rock, folkrock"
Hawkwind,Brainstorm - 1996 Remaster,Unknown
Wes Montgomery,Here's That Rainy Day,"jazz, chillout, instrumental, downtempo, piano"
"Grover Washington,  Jr.",Ain't No Sunshine,"jazz, soul, Smooth Jazz, jazz fusion, grover washington jr"
Elton John,Val-Hala,"60s, Pop-Rock, pop, UK, male vocalists"
Mulatu Astatke,Mascaram Setaba,"jazz, Low, jazz fusion, fip, World Music"
Aretha Franklin,Border Song (Holy Moses),"soul, cover, 70s, RB, elton john"
Marvin Gaye,Save The Children - Detroit Mix,Unknown
James Brown & The Famous Flames,Licking Stick - Licking Stick,Unknown
Glen Campbell,God Only Knows,"country, cover, beach boys cover, 70s, singer-songwriter"
Los Terricolas,Busque un Nuevo Amor,Unknown
Los Camisas Negras,El Tigre,Unknown
The Chieftains,Brian Boru's March,Unknown
"Johnny Winter,  Edgar Winter","I Can't Stand It - Live at The Woodstock Music & Art Fair, August 18, 1969",Unknown
Buddy Holly,Have You Ever Been Lonely (Have You Ever Been Blue),Unknown
Johnny Cash,"Folsom Prison Blues - Live at San Quentin State Prison, San Quentin, CA - February 1969",Unknown
The Rolling Stones,I'm Not Signifying,"rock, blues, classic rock, 70s, british"
Buddy Holly,Slippin' And Slidin' - Single Version,Unknown
Coven,White Witch of Rosehall,"rock, Psychedelic Rock, folk rock, blues rock, satanic"
Tori Amos,Leather,"female vocalists, piano, alternative, singer-songwriter, tori amos"
Tori Amos,Girl,"female vocalists, alternative, piano, singer-songwriter, tori amos"
The Stooges,Not Right - 2019 Remaster,punk periphery
Rudy Mills,A Long Story,"reggae, rocksteady, roots reggae, 1970, pama"
Sly & The Family Stone,"Everyday People - Live at The Woodstock Music & Art Fair, August 17, 1969",Unknown
Leslie West,Blood of the Sun,"Progressive rock, heard on Pandora, favorites, blues, Modern Blues"
Leslie West,Dreams of Milk & Honey,"blues rock, classic rock, rock, hard rock, heard on Pandora"
Ralph Burns,Tiller Girls,Unknown
Bobby Valentin,Bad Breath,"latin, fip, 1967, boogaloo, Fania Records"
Santana,Future Primitive,"rock, classic rock, Latin Rock, santana, Jazz Rock"
El Palomo Y El Gorrion,Mujer Paseada,Unknown
Otis Redding,I've Been Loving You Too Long - 2008 Remaster,Unknown
The Viscounts,Harlem Nocturne - Single Version,Unknown
Helen Reddy,What Would They Say,Bobby Sherman
David Bowie & The Spiders From Mars,"White Light/White Heat - Sounds of the 70s - John Peel, Recorded 16.5.72, 2000 Remaster",Unknown
Joni Mitchell,The Fiddle and the Drum,"folk, singer-songwriter, a cappella, joni mitchell, Canadian"
James Brown,The Chicken - Instrumental,Unknown
Joe Sample,In All My Wildest Dreams,"Smooth Jazz, jazz, Joe Sample, DJPMan-loved-tracks, Fusion"
The Who,Music Must Change,"rock, classic rock, 70s, pop, british"
Ace Frehley,What's On Your Mind?,"classic rock, hard rock, heavy metal, glam rock, Morose Deep dilate Crimson"
Roxy Music,Would You Believe?,"rock, 70s, glam rock, life on mars, british"
"Gábor Szabó,  Jim Stewart,  Hal Gordon,  Jimmy Keltner,  Louis Kabok",Bacchanal,Unknown
The Box Tops,Choo Choo Train,"60s, rock, 1960s, classic rock, 1968"
Scott Walker,Next,"jacques brel, made of awesome and win, cover, scott walker, 60s"
Lee Ritenour,Captain Fingers,"jazz, jazz fusion, Fusion, Smooth Jazz, Jazz Rock"
Eric Clapton,Greyhound Bus,"chillout, chill, world, 3, World Music"
Russ Morgan and His Orchestra,What Do You Know About Love,Unknown
Simon & Garfunkel,The Big Bright Green Pleasure Machine - Alternate Version,Unknown
Melba Moore,You Stepped Into My Life,"Disco, funk, soul, DarkestRose-loved tracks, 70s"
"Johann Strauss II,  Mariss Jansons,  Wiener Philharmoniker","Kaiser-Walzer, Op. 437",Unknown
David Ruffin,Walk Away From Love - Single Version / Stereo,Unknown
Fairuz,Shatty Ya Denia,Unknown
The Psychedelic Furs,Goodbye,"post-punk, new wave, 80s, rock, alternative"
Jethro Tull,Thick as a Brick - Live at Madison Square Garden,live
Jefferson Airplane,Eat Starch Mom,"classic rock, Psychedelic Rock, strings organs rubber wind, 70s, female vocalists"
Joni Mitchell,"You Turn Me On, I'm a Radio - Live at Universal Amphitheatre, Los Angeles, CA, 8/14-17, 1974",Unknown
Herbie Hancock,Speak Like A Child - Remastered 2004,Unknown
Jimmy McGriff,Blue Juice,"jazz, funk, hammond organ soul jazz, instrumental jazz, blues"
Great White,Gonna Getcha,"hard rock, Glam Metal, 80s hair metal, metal, classic rock"
Tito Rodriguez,Llora Timbero,Unknown
Tim Buckley,Morning Glory,"folk, singer-songwriter, Tim Buckley, 60s, acoustic"
"猪俣猛,  Ichiro Masuda",ザ ダイアログ ウィズ ヴィヴラホーン,Unknown
Curtis Fuller Quintet,Five Spot After Dark,"jazz, Haruki Murakami, after dark, trombone, Curtis fuller"
"Sergei Prokofiev,  Eugene Ormandy,  Philadelphia Orchestra","Peter and the Wolf, Op. 67 (Remastered): The Duck, Dialogue with the Bird, Attack of the Cat",Unknown
Muddy Waters,Howling Wolf - Live,Unknown
Lou Reed,Ride Into the Sun,"rock, new york, Lou Reed, The Velvet Underground, singer-songwriter"
Herb Alpert & The Tijuana Brass,I'm Getting Sentimental Over You,"instrumental, jazz, 60s, easy listening, trumpet"
Herb Alpert & The Tijuana Brass,"Walk, Don't Run","instrumental, pop, 60s, cover, jazz"
"Marvin Gaye,  Tammi Terrell","Little Ole Boy, Little Ole Girl",soulfood
Bobby Timmons,So Tired,"jazz, piano, Hard Bop, fip"
John Mayall & The Bluesbreakers,The Stumble,"blues, guitar, blues rock, allboutguitar, allboutGuitarcom"
The Sundays,I Feel,"dream pop, alternative, female vocalists, indie, vocal"
Julie London,I've Got A Crush On You,"jazz, female vocalists, Love, vocal jazz, Retro"
Stevie Wonder,My Girl,"soul, cover, Stevie Wonder, motown, 60s"
Frankie Valli,Native New Yorker,Unknown
Cisco Houston,Skip to My Lou,Unknown
"Peter,  Paul and Mary",Gilgarra Mountain,Unknown
"John Lennon,  Yoko Ono",Happy Xmas (War Is Over) - Ultimate Mix,classic tracks
The Miracles,(You Can) Depend On Me - Single Version,Unknown
Tennessee Ernie Ford,The Why And The Wherefore,Unknown
"Racer X,  Paul Gilbert",Y.R.O.,"heavy metal, instrumental, speed metal, Shred, Megadeth"
Betty Harris,Trouble with My Lover,"soul, female vocalists, 60s, New Orleans, rock"
The Rolling Stones,All Sold Out,"rock, classic rock, 60s, the rolling stones, british"
"Marvin Gaye,  Tammi Terrell",Oh How I'd Miss You,Unknown
"John Mayall & The Bluesbreakers,  Eric Clapton",Ramblin' On My Mind - Stereo,blues
The Mothers Of Invention,Motherly Love,"Progressive rock, Psychedelic Rock, satire, rock, experimental"
Van Morrison,Hungry for Your Love - Remastered,Unknown
Descendents,Ace,"punk rock, punk, alternative, my theme song for 2008, songs I loved in high school"
Perry Como,"Love Theme from ""La Strada"" (Traveling Down a Lonely Road)",Unknown
Elvis Presley,Funny How Time Slips Away,"rock, oldies, elvis, Elvis Presley, 70s"
Neil Diamond,I Think It's Gonna Rain Today,"rock, 70s, covers, pop, singer-songwriter"
Janis Joplin,"That's Rock 'n Roll - Live at CNE Stadium, Toronto, Canada - June 1970",Unknown
Luis Bacalov,Django - Instrumental Version,Unknown
The Mothers Of Invention,How Could I Be Such A Fool,"Progressive rock, rock, experimental, Experimental Rock, satire"
Jefferson Airplane,Let Me In,"Psychedelic Rock, 60s, psychedelic, classic rock, rock"
Bert Kaempfert,Wimoweh,"Star Trek, AFRICOSMIC, saint tropez, cv, easy listening"
Astrud Gilberto,"Oba, Oba","brazil, Bossa Nova, samba, jazz, female vocalists"
The Kinks,Rosy Won't You Please Come Home - Mono Mix,Unknown
Hermanos Carrion,Qué Inhumano (If I Didn't Have a Dime),Unknown
Nancy Sinatra,Run For Your Life,"cover, 60s, beatles cover, pop, covers"
"Cal Tjader,  Eddie Palmieri",Los Jibaros,"jazz, jazz fusion, vibes, jazz vibraphone, modern jazz"
The Rolling Stones,Get Off Of My Cloud - Mono,Unknown
The Mothers Of Invention,Wowie Zowie,"Progressive rock, experimental, satire, rock, 60s"
Stevie Wonder,Ain't That Love,"soul, Stevie Wonder, motown, rock, 60s"
"John Lee Hooker,  Canned Heat",The Feelin' Is Gone,Unknown
Janis Joplin,"Get It While You Can - Live at McMahon Stadium, Calgary, Canada - July 1970",Unknown
Eric Johnson,Zap,"guitar virtuoso, instrumental, guitar, rock, Eric Johnson"
Sting,I Burn For You - Live In Arnhem,Unknown
"Stan Getz,  Laurindo Almeida",Winter Moon (feat. Laurindo Almeida),Bossa Nova
Roy Harper,Forever,"singer-songwriter, contemporary folk, alternative, folk, Love"
Santo & Johnny,Do You Want To Know A Secret,"instrumental, cover, Mad Men"
Lowell George,I Can't Stand the Rain,"lowell george, blues, blues rock, little feet, mg cover collection"
Elvis Presley,Marguerita,"oldies, 60s, 60's, classic rock, pop"
"Ludwig van Beethoven,  Gundula Janowitz,  Hilde Rössel Majdan,  Waldemar Kmentt,  Walter Berry,  Wiener Singverein,  Berliner Philharmoniker,  Herbert von Karajan","Symphony No. 9 in D Minor, Op. 125 ""Choral"": 4b. Allegro molto assai - ""O Freunde, nicht diese Töne!""",Unknown
Javier Solís,Se Me Olvidó Tu Nombre,Unknown
Tenorio Jr.,Nebulosa,"jazz, latin, fip, jazzy, chirpy"
Mongo Santamaria,Sitting on the Dock of the Bay,"cuban, latin jazz, jazz, latin, fonky jazz"
Chuck Berry,Go Bobby Soxer,"Rock and Roll, chuck berry, cool is the rule, chuckberry, rockabilly"
The Platters,House Of The Rising Sun,"C, cover, Great Covers"
"The Dubliners,  Luke Kelly",Swallow's Tail,"instrumental, folk, irish, celtic, ireland"
Baby Huey & The Baby Sitters,Mama Get Yourself Together,Unknown
"Antonín Dvořák,  Jacqueline du Pré,  Daniel Barenboim,  Chicago Symphony Orchestra","Dvořák: Cello Concerto in B Minor, Op. 104, B. 191: II. Adagio ma non troppo",Unknown
Art Tatum,St. Louis Blues,"jazz, piano, jazz piano, instrumental, blues"
"Billie Holiday,  Teddy Wilson",Pennies from Heaven (with Teddy Wilson & His Orchestra) - Take 1,Unknown
Jethro Tull,Ian Anderson Interview,"Progressive rock, rock, Progressive, classic rock, prog"
Bert Kaempfert,Goodnight Sweet Dreams,"instrumental, easy listening, swing, male, musical"
Bert Kaempfert,Treat For Trumpet,"instrumental, easy listening, Easy Listening Instrumental"
XTC,Life Begins At The Hop - Remastered 2001,Unknown
Bert Jansch,Courting Blues - 2015 Remaster,Unknown
Ella Fitzgerald,I Wants To Stay Here,"jazz, jazz vocal, vocal jazz, Ella, calm"
The Rolling Stones,The Singer Not The Song - Mono Version,rock
The Who,Daddy Rolling Stone - Stereo Version,Unknown
Tammy Wynette,He's Just an Old Love Turned Memory,country taggradio
Smokey Robinson & The Miracles,In Case You Need Love,"motown, r&b"
"""The Lovin Spoonful""",Younger Girl,Unknown
"Ismael Rivera,  Cortijo Y Su Combo",Borinquén,Unknown
John Fahey,Poor Boy,"guitar, blues, folk, dog, john fahey"
Trio Los Condes,Odiame,odiame
Trio Los Condes,En El Álbum De Mi Vida,Unknown
Janis Joplin,"Cry Baby - Live at CNE Stadium, Toronto, Canada - June 1970",Unknown
Del Shannon,Needles and Pins,"oldies, pop, rock, cover, 60s"
Al Martino,Till,till
The Who,A Legal Matter - Stereo Version,Unknown
The Who,Much Too Much - Stereo Version,Unknown
Led Zeppelin,Fool in the Rain - Rough Mix,Unknown
Willie Nelson,Me and Bobby McGee,"country, cover, folk, world, covers"
The Stylistics,Let's Put It All Together,"soul, 70s, philly soul, stylistics, the stylistics"
Willie Nelson,Night Life,"country, Willie Nelson, blues, jazz, world"
Pete Fountain,Walking Through New Orleans,Unknown
The Who,I Don't Even Know Myself - Live,Unknown
Marvin Gaye,You're The Man - Alternate Ver. 2,Unknown
Pentangle,Cruel Sister,"folk, 70s, british, british folk, english folk"
The Who,The Ox - Stereo Version,Unknown
Bob Marley & The Wailers,Johnny Was - Alternate Mix,Unknown
Wings,Letting Go - Live / Remastered,Unknown
Dark Angel,Death is Certain (Life is Not),"thrash metal, thrash, brutal thrash metal, Thrash Never Dies, metal"
The Who,It's Not True - Stereo Version,Unknown
The Who,I'm A Man - Stereo Version,Unknown
Jethro Tull,You Curl Your Toes in Fun / Childhood Heroes / Stabs Instrumental - Steven Wilson Stereo Remix,Progressive rock
Blue Öyster Cult,Lonely Teardrops,"hard rock, classic rock, album rock, heavy metal, rock"
Neil Sedaka,Little Devil,"60s, oldies, Neil Sedaka, pop, Little Devil"
Muddy Waters,Long Distance,"blues, 60s, male vocalist, delta blues, Chicago Blues"
The Ink Spots,You Always Hurt the One You Love,"jazz, vocal jazz, coffee and cigarettes, easy listening, american"
Keel,The Right To Rock,"rock, hair metal, metal, 80s, hard rock"
"""Booker T. & the M.G.s""",White Christmas,Unknown
Ray Conniff,Deep Purple,instrumental
Pat Benatar,Rated 'X',"classic rock, rock, female vocalists, guitar, rock n roll"
Randy Newman,God's Song (That's Why I Love Mankind) - Remastered,Unknown
Santana,La Fuente del Ritmo,"rock, latin, Latin Rock, santana, classic rock"
Elvis Presley,I've Got Confidence,"gospel, 70s, rock, Rock  Roll, oldies"
Elvis Presley,He Is My Everything,"gospel, 70s, religious, 70's, Rock  Roll"
