artists,name,genres
"Richard Rodgers,  Mario Lanza,  Ray Sinatra","If I Loved You (from ""Carousel"")",Unknown
J Balvin,Tranquila,"black metal, latin, club, Brutal Death Metal, mierda"
Feriex,A Year With My Love,Unknown
Robert Francis,I Fall in Love Too Easily,Unknown
Markos Vamvakaris,Ταξίμ ζεϊμπέκικο,Unknown
"Myka 9,  Factor Chandelier,  Erule",Indigenous Areas,Unknown
Van Shipley,Likhe Jo Khat Tujhe - Instrumental,Unknown
Brownie McGhee,Confused,stonesoup
Phil Regan,A Sweet Irish Sweetheart Of Mine,"newbest, bestone"
Billy May,Please Be Kind,Unknown
"Raul Siberdi,  Maor Levi",Infatuation - Edit,Unknown
Stan Kenton,Lamento Gitano,Unknown
"Niccolò Paganini,  Eugene Ormandy,  Philadelphia Orchestra","III. Rondo: Allegro spirituoso from Concerto No. 1 for Violin and Orchestra, Op. 6",Unknown
"Johannes Heesters,  Orchestra","Liebling, was wird nun aus uns beiden","songs about courtship, Johannes Geesters - Liebling, was wird nun aus uns heiden"
"Claude Debussy,  Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris,  Roger Desormiere,  Orchestre Symphonique De Paris","Pelléas et Mélisande (2006 Digital Remaster), Act II, Scene Two: Interlude",Unknown
"Richard Rodgers,  Lehman Engel,  Barbara Cook,  Childrens Chorus,  Theodore Bikel",The King and I (1951): Shall We Dance? - Voice,Unknown
"Lehman Engel,  Paul Robeson Jr.,  Lawrence Brown",Chassidic Chant,Unknown
Natalino Otto,Op Op trotta cavallino,Unknown
Mohammed Rafi,Hamen Bhi De Do Sahara,Unknown
"Claude Debussy,  Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris,  Roger Desormiere,  Orchestre Symphonique De Paris","Pelléas et Mélisande (2006 Digital Remaster), Act III, Scene One: Je les noue, je les noue aux branches du saule (Pelléas/Mélisande/Golaud)",Unknown
Sonny Boy Williamson I,War Time Blues,Unknown
Lead Belly,(Good Night) Irene,Unknown
Earl Hines & His Orchestra,Second Balcony Jump,Unknown
ANTONIS NTALGKAS,Oi neoi xasiklides,Unknown
Aschberger Saitenmusi,Schee stad,Unknown
"Arthur Sullivan,  Peter Pratt,  ""The DOyly Carte Opera Chorus"",  New Symphony Orchestra,  Isidore Godfrey",Princess Ida or Castle Adamant / Act 1: 5. If you give me your attention,Unknown
Sonny Boy Williamson I,Frigidaire Blues,Unknown
"Francisco Canaro,  Francisco Amor",En la Noche Azul - Remasterizado,Unknown
Lucho Oliva,Con Locura,Unknown
Michael Cassette,Crockett's Theme - Original Mix,Unknown
Charlie Chaplin,The Department Store,Unknown
"Giuseppe Verdi,  Mattia Battistini,  Unknown Orchestra",Un ballo in maschera: Eri tu che macchiavi,Unknown
Pankaj Mullick,Yeh Kaun Aaj Aaya Savere Savere,Unknown
"Giuseppe Verdi,  Marcelo Álvarez,  Carlo Rizzi,  Welsh National Opera Orchestra",Rigoletto: La donna è mobile - Voice,Unknown
Melody the Music Box,Pink Elephants on Parade,Unknown
Dutch Swing College Band,"Way Down Yonder in New Orleans - Live At the Kurhaus, Scheveningen, Holland, September 1955",Unknown
Carmen Miranda,Recenseamento,Unknown
Manuel Pomian,Eso Es Lo Que Querías,Unknown
"Wolfgang Amadeus Mozart,  Arthur Rubinstein,  Alfred Wallenstein","Piano Concerto No. 17 in G Major, K. 453: III. Allegretto",Unknown
Grave Digger,Get Away - 2016 - Remaster,Unknown
Martin Roth,Deep Style - Original Mix,Unknown
Safiye Ayla,Olmaz İlaç Sinei Satpareme,Unknown
"Claude Debussy,  Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris,  Roger Desormiere,  Orchestre Symphonique De Paris","Pelléas et Mélisande (2006 Digital Remaster), Act II, Scene Two: Tiens, où est l'anneau que je t'avais donné? (Golaud/Mélisande)",Unknown
Gretchen Wyler,Satin and Silk,Unknown
Julia Lee & Her Boyfriends,You Ain't Got It No More,Unknown
Giacomo Rondinella,Serenata all'amore,Unknown
Mina,T'ho visto piangere,Unknown
G. I. Gurdjieff,"49b) No. 51, First Series",Unknown
G. I. Gurdjieff,"82c) No. 78, First Series",Unknown
"Ottokar Nováček,  Jascha Heifetz,  Bell Telephone Hour Orchestra,  Donald Voorhees","8 Concert Caprices, Op. 5: No. 4, Perpetuum mobile (Live)",Unknown
Claudio Villa,Addio sogni di gloria,fip
"Johann Sebastian Bach,  Claudio Arrau","Goldberg Variations, BWV 988: Variation II",Unknown
"Frédéric Chopin,  Vladimir Horowitz","Piano Sonata No. 2, Op. 35: II. Scherzo - Più lento",Unknown
"Myka 9,  Factor Chandelier",Next Transpo,Unknown
"Myka 9,  Factor Chandelier",Mind Heights,Unknown
"Domenico Scarlatti,  Vladimir Horowitz","Sonata in D Major, K 491 (L 164)",Unknown
Sonny Boy Williamson I,Welfare Store Blues,Unknown
Frankie Laine,Love Is Such a Cheat,Unknown
Earl Hines & His Orchestra,Stormy Monday Blues,Unknown
"Sergei Rachmaninoff,  János Starker",III. Andante,"Classical, piano, chamber, romantic, cello"
Dan J. Morrison,Gaol an T-Seòladair (The Sailor's Sweetheart),Unknown
Woody Herman & His Orchestra,Kean And Peachy - Alternate Take 2,Unknown
"Asha Bhosle,  Usha Mangeshkar",Meri Mitti Mein Mil Gayeei,Unknown
INCA,Daydream - Original Mix,Unknown
"Johann Sebastian Bach,  Claudio Arrau","Goldberg Variations, BWV 988: Variation XI",Unknown
"Richard Wagner,  Josef Greindl,  Philharmonia Orchestra,  Wilhelm Furtwängler","Wagner: Tristan und Isolde, WWV 90, Act 3 Scene 1: ""Der Trank! Der Trank! Der furchtbare Trank!"" (Tristan)",Unknown
"Johannes Brahms,  Jascha Heifetz,  Arturo Toscanini,  New York Philharmonic","Concerto for Violin in D Major, Op. 77: III. Allegro giocoso, ma non troppo vivace - Live",Unknown
Lu Watters Yerba Buena Jazz Band,Fidgety Feet,Unknown
Earl Hines & His Orchestra,I Got It Bad (And That Ain't Good),Unknown
Los Chavales De España,Nochecita Madrileña (Pasodoble),Unknown
Arthur Askey,The Thing-Ummy-Bob - 1942 Recording,Unknown
Brownie McGhee,Loving With a Feeling,Unknown
"Engelbert Humperdinck,  Herbert von Karajan,  Elisabeth Grümmer,  Elisabeth Schwarzkopf,  Philharmonia Orchestra","Humperdinck: Hänsel und Gretel, Act I, Scene 1: ""Suse, liebe Suse, was raschelt im Stroh?"" (Gretel, Hänsel)",Unknown
Level-Up,Lunar: Eternal Blue [Genesis Mix],Unknown
Carmen Miranda,Sonho De Papel,Unknown
Mississippi John Hurt,Blessed Be the Name,"blues, Classic Blues, folk, delta blues, country"
"Johann Sebastian Bach,  Claudio Arrau","Goldberg Variations, BWV 988: Variation III - Canon at the Unison",Unknown
"Giuseppe Verdi,  Maria Callas,  Renato Capecchi,  Nicola Rossi-Lemeni,  Orchestra Del Teatro Alla Scala,  Milano,  Tullio Serafin,  Orchestra Del Teatro Alla Scala Di Milan","La Forza del Destino (1997 - Remaster), Act II: Chi mi cerca?",Unknown
J Balvin,Reggaeton,"reggae, Reggaeton, 2018 single"
"Igor Stravinsky,  Columbia Symphony Orchestra","Le sacre du printemps: Part 2 ""The Sacrifice"", Sacrificial Dance",Unknown
"Bastiaan Everink,  Marine Band Of The Royal Netherlands Navy,  Major Peter Kleine Schaars",Requiem for a Soldier (Theme Form Band of Brothers),Unknown
"Οrquesta Maestro Torroba,  Lola Flores","Ay España!, España Mía (Pasodoble) [From The Film: ""Morena Clara""]",Unknown
"Claude Debussy,  Walter Gieseking","Debussy: 12 Études, CD 143, L. 136: No. 1, Pour les cinq doigts",Unknown
Annie Grace Horn Dodson,Field Calls,Unknown
Jelly Roll Morton & His Red Hot Peppers,Cannon Ball Blues (Take 2),"jazz, blues"
"Georgette Heyer,  Irina Salkow",Kapitel 339 - Der Page und die Herzogin,Unknown
Earl Hines & His Orchestra,Swingin' on C,Unknown
Codeko,Lunar,Unknown
Players_Select,"Tetris Genesis Main Theme (From ""Tetris"") [Genesis Mix]",Unknown
Umm Kulthum,Fedelt Akhaby,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 302 - Der Page und die Herzogin,Unknown
Leroy Carr,Blues Before Sunrise,"blues, blue, leroy carr, 3, male vocalist"
"Georgette Heyer,  Irina Salkow",Kapitel 278 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 209 - Der Page und die Herzogin,Unknown
Claudio Villa,Malafemmena,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 380 - Der Page und die Herzogin,Unknown
"Johannes Brahms,  Bruno Walter,  Columbia Symphony Orchestra","Symphony No. 1 in C Minor, Op. 68: II. Andante sostenuto","Classical, Klassik, brahms, classical music, symphony"
"Georgette Heyer,  Irina Salkow",Kapitel 417 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 364 - Der Page und die Herzogin,Unknown
"Johann Sebastian Bach,  Claudio Arrau","Goldberg Variations, BWV 988: Variation XVI - Overture",Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 199 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 375 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 384 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 271 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 130 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 217 - Der Page und die Herzogin,Unknown
"Richard Strauss,  Fritz Reiner","Ein Heldenleben, Op. 40: The Hero's Companion",Unknown
"Ludwig van Beethoven,  Artur Schnabel,  Frederick Stock,  Chicago Symphony Orchestra","Piano Concerto No. 5 in E Flat Major, Op. 73, ""Emperor"": II. Adagio un poco mosso","1104fh, Ulalume-harmony, ulalume-classical, ulalume-piano, -b112fh"
"Ivan Dzerzhinsky,  Paul Robeson Jr.,  Lawrence Brown",From Border to Border from Quiet Flows the Don,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 351 - Der Page und die Herzogin,Unknown
D-Sturb,Before The Start,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 141 - Der Page und die Herzogin,Unknown
葛蘭,薔薇訴願,Unknown
"George Gershwin,  P. G. Wodehouse,  Oh,  Kay! Ensemble (1955),  Lehman Engel",Oh Kay!: The Woman's Touch,Unknown
Workout Music ,7 Years (Dance EDM Remix),Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 440 - Der Page und die Herzogin,Unknown
Adolfo Berón,La criolla,Unknown
葛蘭,我要飛上青天,horns
Ying Yin Wu,醉酒,Unknown
Umm Kulthum,Khally El Domoa Di Le Enaya,Unknown
"Giacomo Puccini,  Ying Huang,  James Conlon","Signore, Ascolta From Turandot - Voice",Unknown
"Rita Ampatzi,  Athanasios,  Vroyvas,  Klarino",Moy pariggeile t'aidoni (paradosiako),Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 242 - Der Page und die Herzogin,Unknown
Эрнест Хемингуэй,Часть 9.4 & Часть 10.1 - По ком звонит колокол,Unknown
"Johannes Brahms,  Vladimir Horowitz,  Arturo Toscanini,  NBC Symphony Orchestra","Piano Concerto No. 2 in B-Flat Major, Op. 83: III. Andante","Piano Concerto, andante, Motiv III, b flat major"
Workout Dance Factory,7 Years (Workout Dance Remix),Unknown
"Mohammed Rafi,  Mubarak Begum",Devta Tum Ho Mera Sahara,Unknown
Orchestra Studio 7,Accarezzame - Instrument and base Version,Unknown
"Odetta,  Larry",Riding in My Car (Car Song),Unknown
"Kishore Kumar,  Mehmood",Main Hoon Ghoda Yeh Hai Gaadi,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 422 - Der Page und die Herzogin,Unknown
Эрнест Хемингуэй,Часть 7.3 - По ком звонит колокол,Unknown
"Chukiess,  Whackboi,  Boris Foong",Kyrat (FYHYM2018),Unknown
Norin & Rad,Retrograde,"trance, progressive trance"
"Georgette Heyer,  Irina Salkow",Kapitel 313 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 304 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 172 - Der Page und die Herzogin,Unknown
Mina,When,Unknown
Corazón,El Regalo,"indie pop, spanish indie pop, bonito"
"Frédéric Chopin,  Vladimir Horowitz","Étude in C-Sharp Minor, Op. 25, No. 7",Unknown
"Pyotr Ilyich Tchaikovsky,  Arthur Rubinstein,  Erich Leinsdorf,  Boston Symphony Orchestra","Piano Concerto No. 1 in B-Flat Minor, Op. 23: III. Allegro con fuoco","Classical, russian"
"Johann Sebastian Bach,  Claudio Arrau","Goldberg Variations, BWV 988: Variation XXIII",Unknown
"Jan Clayton,  Show Boat Ensemble (1946)",Nobody Else But Me,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 421 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 266 - Der Page und die Herzogin,Unknown
Los Cuatro Huasos,Bajo el Sauzal,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 254 - Der Page und die Herzogin,Unknown
Workout Music ,7 Years (Workout Mix),Unknown
"Ivan Dzerzhinsky,  Paul Robeson Jr.,  Lawrence Brown","Oh, How Proud Our Quiet Don from Quiet Flows the Don",Unknown
"Giacomo Puccini,  Arturo Toscanini",La Bohème: Act IV: C'è Mimì che mi seque e che sta male,Unknown
Wallace House,Jefferson and Liberty,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 215 - Der Page und die Herzogin,Unknown
Carmen Miranda,Uva De Caminhão,"the b folk, female, folk, female vocalists, female vocalist"
Marika Ninou,Ti simera ti aurio ti tora,Unknown
Bunny Berigan and His Orchestra,The Prisoner's Song,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 347 - Der Page und die Herzogin,Unknown
i_o,Not Techno (FYHYM2018),Unknown
Adolfo Berón,Mi noche triste,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 178 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 350 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 334 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 338 - Der Page und die Herzogin,Unknown
Legión Española,Comandante Sola - Remastered,Unknown
Lucho Oliva,"Alma, Corazón y Vida",Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 229 - Der Page und die Herzogin,Unknown
Stan Kenton & His Orchestra,Taboo,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 434 - Der Page und die Herzogin,Unknown
David Gravell,The Future (FYHYM2018),Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 180 - Der Page und die Herzogin,Unknown
Jelly Roll Morton,Steamboat Stomp,"jazz, ragtime, Jelly Roll Morton, blues, swing"
Alfred Newman,The Family and Bronwyn,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 318 - Der Page und die Herzogin,Unknown
Jelly Roll Morton,Porter Stomp,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 290 - Der Page und die Herzogin,Unknown
Jacob Do Bandolim,Flor De Abacate,brasil
"Rise Stevens,  Lady in the Dark Ensemble (1963)",Girl of the Moment,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 231 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 319 - Der Page und die Herzogin,Unknown
Danny Barker,Sweet Sue,"jazz, banjo masters"
Brownie McGhee,My Fault,"blues, brownie mc ghee"
"Ludwig van Beethoven,  Herbert von Karajan,  Elisabeth Höngen,  Elisabeth Schwarzkopf,  Hans Hotter,  Julius Patzak,  Wiener Singverein,  Wiener Philharmoniker","Beethoven: Symphony No. 9 in D Minor, Op. 125 ""Choral"": IV. (b) Presto - Recitativo - Allegro assai",Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 372 - Der Page und die Herzogin,Unknown
Carmen Miranda,Como ''Vaes'' Você?,Unknown
"Οrquesta Maestro Torroba,  Lola Flores","Pena, Penita, Pena (Zambra)",Unknown
"Johann Sebastian Bach,  Claudio Arrau","Goldberg Variations, BWV 988: Variation XV - Canon at the Fifth",Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 388 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 237 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 367 - Der Page und die Herzogin,Unknown
Lurah,Freestyle of the Year,Unknown
As Gravity,Seven Treasures,Unknown
"Wolfgang Amadeus Mozart,  Bruno Walter,  Metropolitan Opera Orchestra","Don Giovanni, K. 527, Act I: ""Madamina!""",Unknown
Legión Española,Santiago - Remastered,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 287 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 123 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 155 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 411 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 344 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 382 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 441 - Der Page und die Herzogin,Unknown
"Claude Debussy,  Walter Gieseking","Debussy: 12 Études, CD 143, L. 136: No. 10, Pour les sonorités opposées",Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 429 - Der Page und die Herzogin,Unknown
"Johann Sebastian Bach,  Claudio Arrau","Goldberg Variations, BWV 988: Variation VIII",Unknown
Jimmie Lunceford & His Orchestra,Sophisticated Lady,"jazz dance ballroom, duke ellington composer, old radio and sad cabaret"
Earl Hines & His Orchestra,Windy City Jive,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 213 - Der Page und die Herzogin,Unknown
"Bernhard Flies,  Erna Berger,  Hans Altmann","Schlafe, mein Prinzchen",Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 132 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 186 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 253 - Der Page und die Herzogin,Unknown
Erroll Garner,Sweet Sue,Unknown
Wallace House,"Hail, Columbia",Unknown
Jesse Belvin,I'm Only a Fool,Unknown
Gilbert Bécaud,La Ballade des baladins,"chanson, chanson francaise, french, piano, Chanson Française"
"Conte Candoli,  Jimmy Giuffre,  Buddy Collette,  Clyde Dunn,  Gerald Wiggins,  Howard Roberts,  Curtis Counce,  Stan Levey","No Love, No Nothing",Unknown
Bunny Berigan,Trees,Unknown
Umm Kulthum,Akhadt Sotak Men Rouhi,Unknown
Lady in the Dark Ensemble (1963),"Oh, Fabulous One",Unknown
The Busters,Tokyo Ska Zone - Live 2016,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 264 - Der Page und die Herzogin,Unknown
Rebelion,Dead Wrong,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 383 - Der Page und die Herzogin,Unknown
Renvo,Next Gen (FYHYM2018),Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 103 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 192 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 343 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 256 - Der Page und die Herzogin,Unknown
"Georgette Heyer,  Irina Salkow",Kapitel 152 - Der Page und die Herzogin,Unknown
University of North Texas Symphony Orchestra,ค่ำแล้ว,Unknown
Paul Barbarin & His New Orleans Jazz Band,Sing On,Unknown
Lead Belly,Mr Tom Hughes' Town (236-B-3),Unknown
Lead Belly,You Can't Lose-a Me Cholly,"blues, delta blues"
"Richard Rodgers,  Julie Andrews,  Alfred Antonini,  Jon Cypher",Cinderella (1957): Do I Love You Because You're Beautiful? - Voice,Unknown
"Engelbert Humperdinck,  Frederica von Stade,  Sir John Pritchard",Children's Prayer from Hansel and Gretel - Voice,Unknown
"Traditional,  Paul Robeson Jr.,  Lawrence Brown",Balm in Gilead,Unknown
"Dionisio Aguado,  Guillermo Gomez,  Vicente Gomez",Estudio de Concierto,Unknown
Kids Rap Radio,2008 (The New Year Song),Unknown
Hana Feng Lei / Tao Te Ching Music Zone,Chinese New Year Began on 28 January 2017: National Music of China,Unknown
"Giuseppe Verdi,  Arturo Toscanini",La Traviata: Libiamo ne' lieti calici (Brindisi),Unknown
Count Basie,Ebony Rhapsody - Live,Unknown
"Johann Sebastian Bach,  Rudolf Serkin","Toccata in E Minor, BWV 914",Unknown
"Robert de Visée,  Andrés Segovia",Menuet Ι,Unknown
Roy Acuff,Wonder Is All I Do,Unknown
"Carolina Cardoso de Menezes,  Garoto",Tico-tico no Fubá,Unknown
Jack Payne,"Sweetheart, We Need Eachother",Unknown
Gabi Coutinho,Danny Boy - Gabi Coutinho,Unknown
"Canhoto,  Seu Regional","Gostoso, Como Ele Só",Unknown
"Miguel Llobet Solés,  Andrés Segovia",Miguel Llobet: El Testamente de Amelia,Unknown
"Richard Strauss,  Fritz Reiner","Ein Heldenleben, Op. 40: The Hero's Retreat from the World and Fulfillment",Unknown
Memphis Slim,Motherless Child,"js, Joerg Sommermeyer, JS Joerg Sommermeyer"
"Public Domain,  Andrés Segovia",Saltarello,Unknown
University of North Texas Symphony Orchestra,มโนราห์,Unknown
Umm Kulthum,Ya Fouady Ghanny,Unknown
Naushad,Aadmi Theme - Instrumental,Unknown
Francisco Canaro,Por las Calles de la Vida - Remasterizado,Unknown
"Giacomo Puccini,  Arturo Toscanini","La Bohème: Act III: Ohè, là, le guarde! Aprite!",Unknown
"George Frideric Handel,  Ileana Cotrubas",Lascia ch'io pianga from Rinaldo - Voice,Unknown
"Jean-Philippe Rameau,  Andrés Segovia",Jean Philippe Rameau: Minuet,Unknown
Joe Quartz,C'est La Joie,Unknown
"Giacomo Puccini,  Arturo Toscanini",La Bohème: Act I: Legna! - Sigari! - Bordò!,Unknown
"Robert de Visée,  Andrés Segovia",Robert de Visée: Bourrée,Unknown
University of North Texas Symphony Orchestra,เตือนใจ,Unknown
"Vicente Gomez,  Guillermo Gomez",Romance de amor,Unknown
