track_id,track_name,artist_name,new_popularity_2025,album,popularity_2024,duration_ms,explicit,release_date,af_danceability,af_energy,af_key,af_loudness,af_mode,af_speechiness,af_acousticness,af_instrumentalness,af_liveness,af_valence,af_tempo,genres
14OGS3byKHAdkeEN4wTxxn,Mexican Dress,Blood Red Shoes,0,Mexican Dress,0,239309,False,2018-09-18,0.655,0.811,1,-4.503,1,0.037,0.0125,4.22e-06,0.0998,0.567,126.004,FM4
5zT31ATQDC2mrOsclbQvc1,No Me Platiques Mas,Lucho Gatica,39,Por Siempre Boleros,43,192973,False,2014-01-01,0.238,0.354,8,-13.016,1,0.0398,0.657,0.0,0.123,0.427,86.994,Unknown
0AaGbB8nFjFz6sJjkjgK3Z,Núna,Jónas Sig,0,Milda hjartað,0,236912,False,2018-11-23,0.543,0.248,7,-10.495,1,0.0289,0.904,0.00888,0.114,0.288,127.004,Unknown
3WafvEUFlB13n7gXDr7zK6,それは涙じゃなくて,Bluems,4,それは涙じゃなくて,4,213963,False,2018-12-05,0.523,0.898,4,-3.004,1,0.0398,0.000186,4.86e-06,0.137,0.68,132.832,Unknown
1LFT9QfD13yS96njon1w49,These Heights (feat. Caroline Pennell),Bassjackers,42,These Heights (feat. Caroline Pennell),45,184946,False,2017-06-16,0.416,0.772,0,-4.965,1,0.13,0.0543,0.0,0.359,0.233,121.215,Unknown
7dfiBXVx89a7eIRDe5vsZE,Ricky Bunbury,Aunque No Sea Conmigo,0,Ricky Bunbury,0,213112,False,2018-12-12,0.745,0.449,4,-8.996,0,0.0889,0.716,0.0,0.0843,0.364,87.011,Unknown
4MPDnIwhYbwqnQzkHKDp3h,When The Rain Came,Felix Johansson Carne,28,A Message From Your Space Cat,29,306154,False,2018-12-07,0.902,0.454,9,-12.749,1,0.313,0.533,0.77,0.103,0.339,125.017,Unknown
1stP1Wmx1ApQANqt0InvM1,Ale Ale Ayuh Ayuh Malaysiaku,Ultras Sound,6,Ultras Sound - Ale Ale Ayuh Ayuh,8,236537,False,2014-05-23,0.303,0.465,1,-13.396,1,0.0385,0.517,0.224,0.443,0.418,134.996,Unknown
1SZlBQwEZapsGs4yjzj00F,Ya Sîdî - Cengiz Unsal - DJ CNG Mix,Orange Blossom,0,Ya Sîdî,0,236982,False,2018-03-09,0.674,0.477,1,-12.89,1,0.0279,0.000757,0.00147,0.136,0.419,100.015,Unknown
74Xcy98SAzj63fZEEK6sxE,Sexbombe Über Alles,James Clarke Five,0,Sexbombe Über Alles,0,238160,False,2013-04-14,0.461,0.833,2,-5.137,1,0.0344,0.0167,0.0,0.285,0.349,133.246,Unknown
0NzsREF34BgxwKgy7tkRBb,House Key,Scott Helman,31,Hôtel de Ville,32,205320,False,2017-05-12,0.658,0.326,8,-9.213,1,0.0525,0.354,0.0,0.115,0.442,80.054,Unknown
0Mvte5SHF6t0khWwdHbOkK,High Tops,Del Water Gap,0,High Tops,0,238200,False,2017-01-27,0.557,0.458,7,-5.127,1,0.0306,0.0499,5.67e-05,0.176,0.262,128.126,Unknown
0Glt1F8CjYER9OksWxUTVv,"Ai, Dolors",Manel,44,Els Millors Professors Europeus,44,193000,False,2008-11-11,0.709,0.453,5,-8.434,1,0.0319,0.914,0.0,0.198,0.524,130.291,"folk, catala, pop, slow, la tinc per a quan em criden al mobil"
0UUJju7jtTViPCdauXKVZ1,¿Y cómo es él?,José Luis Perales,0,15 De Coleccion,0,248000,False,1975,0.219,0.323,10,-12.211,1,0.0333,0.66,0.0,0.106,0.339,170.437,balada
6H86gna5KDoPurwLxb6pIV,En la que el Bernat se't troba,Manel,38,Els Millors Professors Europeus,38,255397,False,2008-11-11,0.485,0.329,5,-7.594,1,0.0409,0.852,1.15e-05,0.228,0.675,119.832,"catala, folk, catalan, pop, folk-pop"
5JUXJ7nzuLjMVBhm1RRgAU,Captatio benevolentiae,Manel,44,Els Millors Professors Europeus,37,257771,False,2008-11-11,0.424,0.395,5,-8.255,1,0.0312,0.892,1.13e-06,0.0975,0.351,169.991,"pop, folk, humor, garbuix de la gran meuca, Marxes cerebel-loses"
2sW8fmnISifQTRgnRrQTYW,Roads,Portishead,63,Dummy,65,303973,False,1994-01-01,0.607,0.294,5,-11.836,1,0.0764,0.778,0.162,0.106,0.192,76.083,"trip-hop, chillout, female vocalists, electronic, trip hop"
1TI9AHfzImK6B1ZYZc8Nr5,Roma,Manel,33,Els Millors Professors Europeus,33,223274,False,2008-11-11,0.59,0.221,4,-10.272,1,0.026,0.929,0.00516,0.145,0.34,99.965,"catala, pop, fantastic, humor, musica catalana"
3dBoDJb1Q2f23FBfNilLEe,Cumbiera Intelectual,Kevin Johansen,40,Kevin Johansen + The Nada + Liniers: Vivo En Buenos Aires,44,301480,False,2010-04-09,0.61,0.57,2,-11.928,1,0.0308,0.778,0.0196,0.692,0.756,90.68,"latin, kevin johansen, los buenos tiempos, argentina, cumbia"
2XDrvJ6uhiwVLNj25eDCLW,"Soy un Truhán, Soy un Señor",Julio Iglesias,43,A MIS 33 AÑOS,44,183093,False,1978-12-08,0.577,0.511,0,-11.022,1,0.0335,0.544,0.0,0.376,0.714,98.745,"julio iglesias, ronesans, Mellow, latino, latin jazz"
1JSAqhndQzoilT9Bhf9xe9,Sinmigo,Mr. Kilombo,0,Invencibles,0,205653,False,2016-10-07,0.407,0.166,6,-15.154,1,0.033,0.911,2.41e-05,0.112,0.369,94.785,Unknown
2hXOo72buVUjAHcmgyjQzM,Dona estrangera,Manel,31,Els Millors Professors Europeus,31,233941,False,2008-11-11,0.399,0.534,5,-9.063,1,0.0344,0.81,4.2e-05,0.106,0.296,120.01,"catala, catalan, pop, folk-pop, humor"
5KcXtRKkl6pzEyw8GBkdHd,Pla quinquennal,Manel,38,Els Millors Professors Europeus,39,174657,False,2008-11-11,0.251,0.62,4,-7.172,1,0.037,0.689,0.0,0.0743,0.664,71.992,"pop, folk-pop, catala, catalan, 10"
4B4zDmbHdkXZ1wUJv1yKFy,Wiggle (feat. Snoop Dogg),Jason Derulo,64,Tattoos (Deluxe Edition),66,193295,False,2013-09-10,0.697,0.621,9,-6.886,0,0.25,0.0802,0.0,0.162,0.721,81.946,"wiggle, party, rnb, annoying, dafuq"
3SpXZ12ghupOXCRYlkYGgA,Otra (Tonta) [Cancion de Amor],Sorín Octeto,9,Cosmopolitan,10,458880,False,2011-11-01,0.322,0.36,6,-8.18,1,0.03,0.583,0.0325,0.0874,0.0725,110.952,Unknown
6jesiRRULPeRTnuTKdy8iD,Isabellade,BeraadGeslagen,18,Duizeldorp,21,373931,False,2018-10-26,0.754,0.263,2,-11.792,1,0.087,0.0584,0.103,0.0529,0.453,126.742,Unknown
2b7XO47o117TqSfUd4kTQT,When I Fall in Love,Michael Bublé,46,love (Deluxe Edition),51,243507,False,2018-11-16,0.228,0.342,0,-8.038,1,0.0314,0.718,0.0136,0.162,0.0788,115.562,"cover, jazz, Canadian, jazz fusion, crooner"
6LBEvhRhtOdisPAITf27nZ,福笑い - remaster,Yu Takahashi,29,高橋優 BEST 2009-2015『笑う約束』,28,327466,False,2015-07-22,0.461,0.738,11,-4.435,1,0.0298,0.245,0.0,0.108,0.498,182.024,Unknown
2k0vedTDTiF7LMxZ1rtiXF,3$EVEN,Hypnosis Mic -D.R.B.- (Fling Posse),33,Fling Posse -F.P.S.M-,33,272559,False,2017-12-27,0.694,0.846,6,-1.821,0,0.201,0.336,0.0,0.0579,0.519,125.044,Unknown
3VrjoMdSWuZyf2Z7YFCC40,Perdeu,Laddy Nada,0,Perdeu,0,137757,False,2018-11-13,0.809,0.64,11,-6.665,0,0.096,0.28,0.0,0.086,0.725,96.073,"pop, funk, portuguese, brasil, brazilian"
0nRPZAlA6HhsDlB2zIdzwp,Mala Idea,Katamaran,0,Mala Idea,0,176676,False,2018-10-12,0.698,0.942,4,-4.87,1,0.0476,0.0405,0.000171,0.105,0.953,82.022,Unknown
4apwrbUehC0vUUsZGkhNEN,La Soltería,Diego Daza,0,Esto Que Dice!,48,203809,False,2018-11-02,0.841,0.885,9,-5.717,1,0.0474,0.163,0.0,0.163,0.96,111.066,Unknown
508WPpEU3SGHoHhwzLEVgZ,Tallaa El Helw We Bas,Mahmoud El Esseily,0,Tallaa El Helw We Bas,21,223611,False,2018-09-07,0.784,0.931,3,-4.868,0,0.0727,0.118,1.35e-06,0.125,0.514,114.013,Unknown
6JDB9o5uUvLZOECEE2PZf2,• Black And Misguided,Jazz Cartier,19,Hotel Paranoia,22,285480,True,2016-02-03,0.537,0.603,6,-8.538,0,0.265,0.0984,0.0,0.134,0.185,114.025,Unknown
2civ3IcAGOoy1o9qNFjEPe,Je ne pouvais m’arrêter de danser - Radio Edit,Charlotte,5,Je ne pouvais m’arrêter de danser (Radio Edit),5,157696,False,2018-01-26,0.778,0.879,8,-5.619,0,0.0756,0.00353,0.0708,0.172,0.808,120.99,Unknown
2IiEgMCCjfUs64VWVLXrFj,Mood!,Ajar,0,Mood,10,116000,True,2018-11-12,0.761,0.388,9,-9.573,0,0.0619,0.59,0.00209,0.0995,0.185,140.06,Unknown
1RmejJcjyzlKz6LHGSbCQD,Guataqui,Bastien Groove,7,Guataqui,10,372630,False,2018-10-22,0.806,0.836,10,-8.772,0,0.0632,0.00159,0.091,0.0756,0.764,125.003,Unknown
3ViMKw8KewgKlxUA20QTly,Runaway,Daniel Gun,24,Runaway,27,231000,False,2013-10-29,0.43,0.695,6,-7.96,0,0.379,0.065,0.0,0.116,0.25,91.094,Unknown
7f8iS6YFCCrtsoXAY062kS,Bjart er yfir borginni,Baggalútur,0,Jól og blíða,0,236564,False,2006-01-01,0.385,0.372,9,-9.885,0,0.0288,0.846,5.4e-05,0.0892,0.415,171.645,Unknown
0frKt739Ov9vvKS3JRu5Vi,Perfect Day - Chris Lord Alge Mix,Hoku,52,Legally Blonde,53,206666,False,2001-01-01,0.544,0.918,8,-5.197,1,0.0594,0.0193,0.0,0.0631,0.774,155.705,"pop, Soundtrack, rock, power pop, pop rock"
3NF2vEEYLr7f56qcBRCnp4,כמו צועני,Yigal Bashan,0,ציפור קטנה בלב - האוסף,0,187520,False,2001-01-02,0.765,0.908,7,-3.674,1,0.0401,0.594,0.0,0.0453,0.963,112.718,Unknown
4pYWe214YuCCQ2gupNjWWP,Non Mi Manchi Più,Michele Merlo,18,Non Mi Manchi Più,21,217391,False,2018-11-16,0.623,0.65,0,-5.185,1,0.0333,0.243,2.04e-06,0.137,0.342,130.178,Unknown
05mJUr12tYOWN9e4Ixr2RE,Twilight,KOBUKURO,32,TIMELESS WORLD,33,325293,False,2016-06-15,0.548,0.64,2,-4.64,1,0.0275,0.441,0.0,0.159,0.299,78.431,Unknown
52Sw2hgAHMQzBrC0CqhiJK,奇蹟,Uru,14,Monochrome,17,285040,False,2017-12-20,0.524,0.548,11,-6.524,1,0.0264,0.546,1.58e-05,0.147,0.266,78.993,Unknown
3ZntIbtryriqdFtcAJOSUK,STAGE ONE,NF Zessho,6,SPACE CHANNEL FIVE,8,200909,False,2018-11-19,0.553,0.868,1,-4.56,1,0.443,0.125,5.93e-06,0.296,0.415,89.132,Unknown
7DHqKblJlGv3kuj77YV5Ag,California,Eldzhey,0,Sayonara Boy 143,0,171682,False,2018-11-09,0.787,0.552,11,-6.911,0,0.0692,0.313,0.128,0.111,0.458,122.959,"russian rap, Russian Pop, russian hip-hop, house rap, Russian house rap"
6N7JzrteJv8lsr1GWYyu0b,III. Clair de lune (Andante très expressif),Claude Debussy,45,"Debussy: Children's Corner, Suite bergamasque, Images",58,279160,False,2007-07-31,0.36,0.0249,1,-27.017,1,0.0463,0.993,0.932,0.0454,0.0396,133.024,Unknown
5kNgW53Jrj4runoH9hEAdL,Svītriņas,Gaujarts,0,Priekšnojautas,0,244734,False,2015-05-20,0.835,0.657,4,-9.215,0,0.0387,0.131,0.671,0.0759,0.74,103.509,beautiful
6uZbtpBvdA9AMZauClQnnO,Grateful,Chilleaux,8,Grateful,11,181289,False,2018-11-15,0.609,0.491,7,-5.802,1,0.297,0.658,1.29e-06,0.0449,0.7,97.943,Unknown
061k3648ZbDPIyayAHUDZL,Lunette 4ski,Dinor rdt,0,Lunette 4ski,0,155560,True,2019-01-02,0.944,0.519,11,-9.98,0,0.316,0.041,0.0,0.0561,0.685,124.994,Unknown
7Dc7wWXNQnempY0CIRPdnu,It's a Shame (feat. Matt Martino) - Radio Edit,We Are Gold,0,It's a Shame (feat. Matt Martino) [Radio Edit],0,191547,False,2018-12-14,0.647,0.737,3,-5.504,0,0.0434,0.316,0.0,0.109,0.476,114.987,Unknown
5qnR5iGM4ruVW5ci45dDCk,Umbrella,Jumpstarz,40,Jumpstarz,43,208720,False,2007-11-21,0.689,0.929,10,-3.897,0,0.0473,0.16,7.22e-05,0.271,0.757,138.088,jumpstyle
3bpOUQyy72SV8tZNhd2Eal,Sleep,Figura,0,Sleep,20,167044,True,2018-12-31,0.883,0.567,8,-8.836,0,0.197,0.341,0.0,0.106,0.166,138.036,Unknown
65jNQzxWmXbKuupAySvqcz,Mäkikotka ja häkkilintu,Matti Nykänen,24,"Ehkä otin, ehkä en",25,220293,False,2006,0.297,0.802,2,-4.344,0,0.0752,0.124,0.0,0.301,0.484,203.581,2005
45CSC7qe1yCrllAZ4YZL2S,Pöndelle,LARSKI7,3,Pöndelle,4,208510,False,2019-01-14,0.926,0.361,7,-12.574,1,0.279,0.0395,6.6e-05,0.073,0.718,140.975,"reggae, 2010s, suomireggae, 2019"
3fj3xsmpa3yyazZyhVTvms,ไม่รัก...ก็บ้า,Mos Patiparn,4,มอส รวมฮิต,29,243306,False,1996-01-18,0.633,0.824,9,-6.831,1,0.0315,0.0407,1.3e-06,0.304,0.717,117.76,Unknown
0JVhM1CkB8kz0k18QICUMH,Hjem og Runke (Slayer 2019),SNUS,31,Hjem og Runke (Slayer 2019),33,204000,True,2019-01-08,0.624,0.808,2,-8.712,1,0.073,0.308,0.0,0.208,0.721,159.99,Unknown
3GDic9VSaZx9u4x6Cs0HHk,"My Mind - Fra TV-Programmet ""The Voice""",Celina Gjerald,6,"My Mind (Fra TV-Programmet ""The Voice"")",10,137700,False,2019-02-11,0.274,0.445,5,-7.502,0,0.0323,0.172,0.0,0.708,0.152,71.846,Unknown
2KT9Lol8Mpv2XKTDJFHoC7,Vamos a Escapar - Salsa Version,Alvaro Rod,0,Vamos a Escapar,0,274650,False,2019-02-08,0.728,0.793,1,-5.997,1,0.0429,0.385,1.09e-06,0.3,0.64,99.972,Unknown
2z6HFivBnSbT3tU7IyX5P9,Vamos a Escapar - Urban Version,Alvaro Rod,0,Vamos a Escapar,0,214000,False,2019-02-08,0.713,0.848,1,-5.798,1,0.0477,0.0534,2.65e-06,0.148,0.655,102.978,Unknown
3MRZBr1sCI8ktYJNvgW7UA,Pekeng Kaibigan,Geo Ong,0,Pekeng Kaibigan,0,249085,True,2019-02-11,0.953,0.58,4,-9.069,1,0.187,0.315,0.0,0.108,0.765,126.057,Unknown
2DkffbJDA9PKZ59OY4X2R7,Four Corners,"Oh, Flamingo!",31,Four Corners,29,259243,False,2019-02-08,0.434,0.697,9,-6.037,1,0.0537,0.0534,0.000131,0.165,0.209,187.953,Unknown
1zFnf1wfXOl3zX0SrRBTfn,Miracle,Caravan Palace,25,Miracle,27,216224,False,2019-02-08,0.708,0.881,7,-5.411,1,0.0655,0.607,0.000364,0.12,0.527,99.988,"chill, ambient, dance, Uplifting, 2-27-19"
6jgXhp0E77J3C8xXCZgDl9,Maria Antonina,Robodrom,20,Maria Antonina,22,159310,False,2019-01-21,0.98,0.436,9,-11.913,0,0.168,0.146,0.0,0.363,0.871,116.006,Unknown
5kYsdjnafWJWcVbVD7Zw6Y,Glass,Hania Rani,0,Glass,0,270720,False,2019-02-08,0.22,0.0729,1,-26.839,0,0.0388,0.991,0.89,0.095,0.0518,137.888,"chillout, piano, fip, egofm, Classical Ambient"
6cFSF60EMvS0xgmmGddi25,Albinos,Kabe,0,Albinos,0,201363,True,2019-01-26,0.681,0.571,7,-9.726,0,0.269,0.573,2.32e-06,0.275,0.65,149.939,Unknown
3vVHW7ffe6lL1qGoFj6fyV,Taj Mahal / Fio Maravilha / País Tropical - Ao Vivo,Monobloco,0,Monobloco Ao Vivo,0,410493,False,2006,0.55,0.891,7,-8.026,1,0.0635,0.189,2.41e-05,0.947,0.59,163.735,Unknown
0AqMAXSzkIRMV0alAddJK8,Slow Down,Maverick Sabre,36,Slow Down,39,211064,False,2019-02-07,0.57,0.46,4,-9.841,0,0.28,0.0651,1.91e-05,0.131,0.659,203.579,"FM4, My Music Library"
4p1UKkQQOeRafwDg53JAxa,Rockstar,Lil Reed,0,Rockstar,0,162174,True,2018-12-21,0.686,0.659,1,-9.377,1,0.307,0.0447,0.0,0.0892,0.716,154.977,Unknown
1vU6LXUkHAwRzkAyo8F9BT,Gong Xi Fa Cai Fa Da Cai,M-Girls,28,Zhen Huan Xi,23,182177,False,2013-10-29,0.772,0.926,7,-2.549,0,0.0271,0.3,0.0,0.3,0.968,106.0,Unknown
4yOJrZbuWErrceGfZ0bR78,No Scrubs - Radio Edit,Sam Robs,53,No Scrubs (Radio Edit),55,173810,False,2019-01-11,0.559,0.805,8,-6.33,0,0.0476,0.212,1.66e-06,0.0956,0.54,123.885,Unknown
20GM09yteQaYl3iZ6tPKhP,ים של דמעות,הכוכב הבא,0,הכוכב הבא לאירוויזיון 2019 / פרק 17,0,181600,False,2019-01-07,0.29,0.308,6,-8.923,0,0.0332,0.503,0.0,0.245,0.348,178.134,Unknown
6LCzHvP4NUVoV7uYQGiNKZ,Sign [TVアニメ「五等分の花嫁」エンディングテーマ] - TV Edit,内田彩,0,Sign [TVアニメ「五等分の花嫁」エンディングテーマ] (TV Edit),0,89000,False,2019-01-11,0.631,0.732,1,-6.636,1,0.0321,0.0339,0.0,0.713,0.772,101.957,Unknown
1D9DTYSrSPale2mw8N7kLm,Lūpytės,Baltasis Kiras,30,Amerika,32,233533,False,2014-03-20,0.489,0.52,4,-12.228,1,0.0376,0.677,0.0,0.331,0.475,97.584,"lithuanian, Baltasis Kiras"
208ElELAzoRAItHQjaUqfq,Matmchich,Anas Guzman,0,Matmchich,0,217626,False,2019-01-05,0.69,0.52,7,-9.367,1,0.27,0.167,0.0,0.149,0.124,180.063,Unknown
5wNrJXu4RXr4rqc8rBymSO,Vitesse,Webb,18,Vitesse,20,182857,True,2019-01-10,0.872,0.537,4,-11.805,0,0.222,0.282,3.35e-06,0.283,0.606,126.035,Unknown
0LKv3kzcYbgkCymPbGcMwx,Shaya,Kabza De Small,31,Mzansi's Amapiano House,24,345725,False,2018-10-01,0.827,0.865,10,-9.041,0,0.0582,0.0804,0.848,0.0443,0.56,115.008,Unknown
5ND7X5YHpd34t7B6L1FPCA,Drunk Girls,A boy named ROSA.,0,Drunk Girls,0,180000,False,2017-05-29,0.719,0.78,5,-6.677,1,0.0489,0.0136,0.000222,0.349,0.379,102.016,Unknown
47dzHIx1MEgPEi4PjioVwk,Flappie,Sjammienators,30,Flappie,32,192912,False,2018-10-19,0.632,0.892,2,-4.311,1,0.0481,0.105,0.337,0.101,0.142,95.987,"hardcore, uptempo, Gabber, uptempo hardcore"
2U2J8Hyv1CxlAS5cJZ0ODj,Ithaca,Beatenberg,41,The Hanging Gardens Of Beatenberg,42,289213,False,2014-01-01,0.69,0.443,8,-10.879,1,0.21,0.102,0.751,0.234,0.569,145.85,"2015 gif, beatenberg gif"
2EcsgXlxz99UMDSPg5T8RF,Beneath Your Beautiful (feat. Emeli Sandé),Labrinth,66,Electronic Earth (Expanded Edition),68,271813,False,2012-04-02,0.561,0.522,2,-5.857,1,0.0318,0.227,0.0,0.104,0.238,83.962,"electronic, pop, r&b, Ballad, 2012"
1OFRWZOEgR2P6ErP2SdsYE,Oodal - Tearboy,Konai,48,Oodal (Tearboy),56,145972,False,2018-02-09,0.696,0.245,10,-13.572,0,0.0713,0.903,0.0138,0.298,0.403,124.94,Unknown
1ljbZg31NCB26qck4qFA1z,再見，My Love - 主題曲－男聲版,施凱證,7,《謝謝你出現在我的行程裡》電視劇原聲帶,11,284350,False,2019-02-01,0.579,0.416,3,-8.519,1,0.0288,0.621,1.03e-05,0.084,0.192,126.008,Unknown
7I8wpNPCuf8szbqtpiNz35,King of My Castle - Don Diablo Edit,Keanu Silva,30,King of My Castle (Don Diablo Edit),39,173159,False,2019-01-18,0.748,0.896,1,-4.396,1,0.125,0.314,7.26e-05,0.36,0.559,125.021,"electronic, pop, remix, covers, electro-pop"
5lcT9r8irA34IVud0ONspk,Len Ona,Claudia,0,Len Ona,0,189010,False,2019-02-10,0.841,0.837,8,-4.022,1,0.071,0.0689,2.9e-06,0.109,0.731,97.994,Unknown
4gWS8HJ8vQ91GBbHpNPwwS,Vánoční 2,Naflexx,30,Vánoční 2,30,144023,True,2019-01-19,0.83,0.709,0,-6.078,1,0.124,0.283,0.0,0.365,0.702,159.87,"Hip-Hop, rap, christmas, parody, lyrical"
0iUI5HBDtHSG9DJE3s7rjZ,Sauca,Tbo_za,0,Sauca,0,182465,True,2019-02-11,0.576,0.619,10,-8.871,1,0.0812,0.0233,0.0,0.42,0.222,150.137,Unknown
4FpRhJ7lOtetHL1zwZSYuP,Mocatriz,Ojete Calor,43,Mocatriz,44,237228,False,2019-02-08,0.738,0.879,8,-4.984,0,0.0409,0.00177,0.000293,0.133,0.635,136.97,Unknown
6tnJ6tBL1bO88VvGIM5hlk,Hunden i Lunden,Daniel Norlin,15,Hunden i Lunden,19,159000,False,2019-02-05,0.758,0.378,8,-10.806,1,0.157,0.239,0.000363,0.148,0.252,160.032,Unknown
0YFUslmcQxYKcxMfo43Cq5,Beat 'Em Up,Frida Green,27,Beat 'Em Up,31,184642,False,2019-02-08,0.636,0.551,7,-4.411,1,0.0289,0.445,2.2e-06,0.14,0.436,105.027,linedance 2019
33jMB6XuRKDL6TS8p3fuFb,Tills vi dör,lovad,36,Tills vi dör,38,223708,False,2019-02-08,0.44,0.498,5,-6.376,1,0.305,0.146,0.0,0.108,0.162,79.471,Unknown
7KG1uA3O9cqahhVt5atWnB,Hold Me Now,Johnny Logan,48,The Best Of Johnny Logan,49,183960,False,1996-05-06,0.433,0.28,5,-12.781,1,0.0378,0.678,0.0,0.094,0.263,149.519,"pop, 80s, Eurovision, Love, eurovision winner"
6zDfmmeyBbUBti3KhVhiyf,Make it count,CHEN,44,Touch your heart OST Part.1,48,206095,False,2019-02-07,0.655,0.751,4,-4.248,1,0.0891,0.75,0.0,0.171,0.536,85.886,"k-pop, Ballad"
090c3cKui0BwJQaGKhGuoR,Sus Payı / Hush Money,Bassel Hallak,11,Sus Payı / Hush Money,13,181564,False,2019-02-08,0.518,0.719,11,-5.835,0,0.266,0.0245,0.0,0.111,0.406,75.397,Soundtrack
0QBFCCCgEzlul3Qkvaggyy,Neden,Akustikadam,0,Neden,0,164941,False,2019-02-10,0.656,0.698,8,-5.106,1,0.0391,0.0431,0.0,0.172,0.71,148.048,Unknown
49I58T4FLe9MNtqZdvgrma,Anlasana,Amorf,0,Anlasana,0,209258,False,2019-02-06,0.635,0.67,1,-7.975,1,0.033,0.00531,0.175,0.133,0.1,139.945,Unknown
2L37dhD9j2OfnRNs7qKrN3,Felaket,Dj Mehmet Tekin,0,Felaket,0,214770,False,2019-02-08,0.869,0.66,5,-7.353,0,0.0509,0.0348,0.000348,0.303,0.378,124.979,Unknown
3vo26PfZauL3SB3f3twyqi,Bizi Bir Ettim,Dilan Balkay,19,Bizi Bir Ettim,19,268461,False,2019-02-08,0.595,0.468,0,-9.493,0,0.0647,0.184,0.0136,0.12,0.354,151.884,Unknown
3pbChi01ThJak3zoxTkJus,Santa Marta,DAWILL,10,Moringa,12,191655,True,2018-09-28,0.572,0.633,1,-9.077,0,0.306,0.234,0.0,0.385,0.242,177.669,Unknown
5etniv0AO8XpNSrwvzMxyu,Muzyka do życia,MVZR,28,Muzyka do życia,23,215625,False,2018-12-03,0.706,0.685,6,-8.849,1,0.377,0.696,3.3e-05,0.115,0.247,128.016,Unknown
5yWPvHaJxaKju5WnENzmNu,Najpiękniejszy Koniec Świata,Szymon Żurawski,0,Coś się zepsuło,0,184122,False,2017-12-01,0.398,0.698,11,-8.077,0,0.0319,0.0248,0.172,0.0929,0.499,180.035,Unknown
4FDqKrnx8GaKPhZ2tywjKr,Pinheirinho pinheirinho,Músicas de Natal e canções de Natal,34,Músicas de Natal em Português,29,114500,False,2018-10-22,0.764,0.369,2,-10.989,1,0.0843,0.856,0.0,0.126,0.97,176.063,Unknown
5RJyivX4r9YdiG0Eq3KJHV,Smash or Pass,Gami,27,Smash or Pass,34,173635,False,2018-10-31,0.915,0.507,11,-10.284,1,0.452,0.0333,0.0,0.0761,0.549,141.099,Unknown
73PUQ6OoJpPx5EZHpm8D2C,O.K.,Saul,32,Hotel 471,31,198575,True,2018-04-14,0.529,0.645,0,-5.084,0,0.0298,0.649,1.23e-06,0.123,0.198,109.977,Unknown
1a6Jt6USVGKzbjYpcKMwPB,The Seed (2.0),The Roots,1,Phrenology,0,267933,True,2002-11-26,0.758,0.957,7,-2.282,1,0.0357,0.039,0.0,0.133,0.966,111.119,"Hip-Hop, hip hop, rap, funky, the roots"
