track_id,track_name,artist_name,new_popularity_2025,album,popularity_2024,duration_ms,explicit,release_date,af_danceability,af_energy,af_key,af_loudness,af_mode,af_speechiness,af_acousticness,af_instrumentalness,af_liveness,af_valence,af_tempo,genres
3nfxonV33z26Q9PSNyRFTI,Dracula,Allame,19,AV,21,163325,True,2019-02-01,0.613,0.839,1,-6.35,1,0.134,0.279,0.0,0.32,0.215,99.95,Unknown
3F17dF6h3qqvfPVOtWfLhy,Saldır Saldır,Anıl Piyancı,0,Saldır Saldır,29,216208,True,2019-01-29,0.752,0.77,5,-6.154,0,0.336,0.362,0.0,0.276,0.523,145.921,Unknown
29OAg7zVADbu0ONXJppCFX,Son Liman,Murat Dalkılıç,32,Son Liman,35,172850,False,2019-01-25,0.669,0.915,10,-5.904,0,0.0719,0.0139,0.0,0.131,0.608,120.973,Unknown
4R654w6r5SSSmfyAzl0S86,Işıklar,Allame,32,AV,35,265454,True,2019-02-01,0.726,0.906,6,-4.236,1,0.0767,0.672,0.0,0.337,0.573,132.067,Unknown
1muWTqFAJOXLHTPz09MNEQ,Lispo,GNG,30,Output Nr.1,33,218177,False,2019-02-01,0.86,0.731,2,-5.364,1,0.175,0.0608,0.0,0.166,0.432,142.014,Unknown
5h4LRVQVBtd9s6xKdfI4d1,Voyovoy,Reynmen,0,Voyovoy,0,206942,False,2017-10-20,0.718,0.619,11,-6.973,1,0.345,0.283,0.0,0.465,0.907,172.075,Unknown
1QwAS9Ag5yCMduNhev5XFr,Hızlı Sokaklar,GNG,63,Output Nr.1,61,177238,False,2019-02-01,0.769,0.786,6,-4.825,0,0.105,0.283,0.0,0.0843,0.239,122.099,Unknown
5AKbyqDRAm2A7mDlSx5aBi,Keklik Gibi,Melek Mosso,53,Keklik Gibi,54,285387,False,2019-01-22,0.476,0.263,9,-9.166,0,0.0282,0.659,1.38e-05,0.135,0.182,139.81,Unknown
7h8PLIWNn4OX5CbaXsb8B5,Deliler,Berkay,0,Deliler,0,223310,False,2019-01-18,0.707,0.636,5,-11.797,0,0.0695,0.0284,0.0,0.165,0.33,95.005,Unknown
4Y3ds5cgHH57bS9MPj5Ykv,Sükut-u Hayal,Oğuzhan Koç,0,Sükut-u Hayal,0,260588,False,2019-01-18,0.622,0.76,11,-7.062,0,0.0478,0.163,0.0,0.0996,0.764,127.771,Unknown
4RQgvLgeGYEGRZ3lPFMlAN,Telefonum Çalıyor,GNG,28,Output Nr.1,31,219073,False,2019-02-01,0.727,0.809,1,-4.897,1,0.295,0.318,0.0,0.0558,0.29,154.097,Unknown
2nK0TeI2MZNfqEwHhhyACC,Vidos,GNG,34,Output Nr.1,38,238962,False,2019-02-01,0.785,0.824,8,-5.212,1,0.196,0.209,0.0,0.365,0.443,134.992,Unknown
0faPYQiwvYAkrDDUpT1naj,Ayva Çiçek Açmış (feat. Gaye Su Akyol),Hey! Douglas,40,Ayva Çiçek Açmış (feat. Gaye Su Akyol),45,262067,False,2019-02-01,0.695,0.725,2,-7.999,1,0.0301,0.0762,0.211,0.0965,0.446,103.99,anatolian funk
2LW11Yumkr933BEzOlSTtU,Seni Sever Miydim?,Hande Ünsal,0,Seni Sever Miydim?,0,205088,False,2018-11-09,0.696,0.872,11,-5.967,0,0.045,0.0496,2.09e-06,0.361,0.717,128.007,Unknown
6PPY3vA30TJ2SzVxh8i3Ot,Var Git,Burak King,0,Var Git,0,172099,False,2018-12-21,0.462,0.39,9,-11.17,0,0.294,0.161,0.000726,0.219,0.428,178.605,Unknown
5JkbIYqi9xKguvuj90iHBW,#Biziz,Reynmen,0,#Biziz,0,190200,True,2017-09-08,0.677,0.739,9,-9.064,1,0.144,0.00499,2.71e-05,0.314,0.342,135.032,Unknown
1Jap5zpTw8J0POK5B4cyTP,Fareli Köy (feat. Patron),Allame,20,AV,23,201770,True,2019-02-01,0.753,0.809,2,-5.2,1,0.132,0.208,0.0,0.107,0.501,134.096,Unknown
0lYG3KhPXKxxkGomaRwctT,Söyle (feat. Neset Ertas),Allame,25,AV,32,195862,True,2019-02-01,0.649,0.888,7,-5.06,1,0.291,0.0158,0.0,0.0861,0.488,174.085,Unknown
4XlQNbVFRO65qXQRDGjNJm,Yandım (feat. Aspova),Allame,23,AV,26,258461,True,2019-02-01,0.726,0.741,1,-4.367,0,0.0469,0.527,0.0,0.117,0.694,130.103,Unknown
27kzvdLZ24iFRntK1Sveoo,Dum Taka Dum,Sansar Salvo,54,24. Şarjör,49,190986,False,2013-11-19,0.582,0.629,11,-6.914,1,0.0642,0.557,0.000382,0.0914,0.658,170.63,Unknown
40pbiLj1G4D1ReTpztX7E2,Çete Işi,GNG,30,Output Nr.1,31,212430,False,2019-02-01,0.681,0.828,11,-3.552,1,0.363,0.0905,1.54e-05,0.196,0.476,77.668,Unknown
1BRSPlOdBQhH8q4jgOR9Hi,Olay Ne,Aydın Kurtoğlu,0,Olay Ne,0,210114,False,2019-02-01,0.752,0.719,11,-6.039,0,0.0403,0.0251,0.0,0.0877,0.66,123.028,Unknown
15UmkHxvInLd99LZPLM7mT,Çağırın Gelsin,Ebru Gündeş,0,Âşık,0,296250,False,2019-01-31,0.289,0.666,9,-5.548,0,0.0588,0.395,0.0,0.581,0.453,86.996,Unknown
58eCxeMiYO9etjqMAxHTlO,Araf,mor ve ötesi,0,Masumiyetin Ziyan Olmaz,0,248933,False,2010-05-06,0.467,0.695,2,-5.78,0,0.026,0.00118,1.39e-05,0.19,0.314,96.288,"alternative rock, rock, turkish, turkish rock, alternative"
3OnsdaqBdKTMW7gl0irUsI,Pareja Explosiva,Mista Bombo,17,Pareja Explosiva,23,196878,False,2018-12-21,0.828,0.786,5,-1.877,1,0.104,0.398,1.67e-06,0.134,0.893,83.969,Unknown
4ZT9FnbFu1PaBfV3itxiqT,I,Lil Skies,66,Shelby,68,181890,True,2019-03-01,0.649,0.453,6,-7.28,1,0.085,0.627,0.0,0.116,0.431,99.183,"rap, hip hop, Lil Skies, 21st century in music"
4QD9fkIjNjuvonJVpwWJQL,RR,Koba LaD,0,RR,0,152506,True,2019-02-28,0.957,0.532,1,-6.549,0,0.361,0.0533,0.0,0.127,0.393,126.058,Unknown
6BBpcE3n4nL2Qefxddn8ES,Menago,PlanBe,0,Menago,0,206308,False,2019-01-08,0.706,0.818,8,-5.744,0,0.0583,0.147,6.34e-05,0.255,0.828,159.994,"rap, hiphop, polish"
7wa1cHqTRdjXZuqo4iigj1,LOSER,Kenshi Yonezu,0,BOOTLEG,0,243813,False,2017-11-01,0.679,0.931,1,-3.74,0,0.0474,0.00466,0.0,0.0652,0.962,121.001,"J-rock, rock, japanese, imported by drip.feed"
1EXotCuzdXR34W1MoP6Um7,Expectations,Lauren Jauregui,55,Expectations,58,204066,True,2018-10-24,0.576,0.443,4,-7.477,0,0.0754,0.00923,1.88e-06,0.124,0.452,180.08,"pop, rnb, soul, lauren jauregui, best of 2018"
3jevgr3fYdv9wYO3IDJq2a,Awaken,League of Legends,62,Awaken,63,198187,False,2019-01-22,0.0993,0.626,9,-8.212,0,0.0467,0.00499,0.00161,0.0741,0.0399,49.452,Unknown
43KcOYZXjYOY6KVPH6k6dp,Kızgın,Allame,25,AV,26,199591,True,2019-02-01,0.484,0.938,8,-5.671,1,0.485,0.299,0.0,0.124,0.707,196.116,Unknown
33uQa7JAKQKfqKXRDrPFQd,Biz,GNG,33,Output Nr.1,36,348213,False,2019-02-01,0.735,0.776,2,-5.005,1,0.0731,0.0687,1.56e-05,0.31,0.208,112.021,Unknown
4y3hMAJ3L8ShzPWRNDJoYp,Oyunun Krali,Defkhan,40,Besdokuz,43,176923,True,2019-01-26,0.61,0.925,1,-6.585,1,0.211,0.234,3.25e-05,0.34,0.496,155.919,Unknown
2iB3ZfPKFzGqH77FNRimmp,Şah'a Kalk (feat. Tahribad-i Isyan),Allame,17,AV,19,227000,True,2019-02-01,0.888,0.867,6,-5.122,0,0.109,0.419,0.0,0.327,0.513,120.065,Unknown
4ELKQHPA8BEHTzpBAnvSIO,Bağımlılar,GNG,30,Output Nr.1,30,207121,False,2019-02-01,0.587,0.85,1,-4.826,1,0.24,0.469,3.27e-06,0.341,0.545,136.882,Unknown
68gHNnXK00iPq6epvJZPws,Mmhm,Fredo,45,Third Avenue,41,240560,True,2019-02-01,0.828,0.447,9,-9.048,1,0.71,0.11,0.0,0.116,0.607,160.175,"hip hop, British Hip Hop, english hip hop"
05yMKCYPX4PsH8S8yXZ7gR,Survival of the Fittest,Fredo,36,Third Avenue,38,135640,True,2019-02-01,0.628,0.521,6,-10.729,0,0.312,0.0394,0.000144,0.105,0.248,170.107,"hip hop, British Hip Hop, english hip hop"
01GIr6ziveLJwKBBQGqs9B,Morning,Fredo,28,Third Avenue,30,172800,True,2019-02-01,0.553,0.542,10,-9.067,0,0.344,0.0988,0.0,0.097,0.3,82.997,"hip hop, British Hip Hop, english hip hop"
1gv7TaPIPJutQcBGls0AXS,Property Picking,Fredo,32,Third Avenue,33,193333,True,2019-02-01,0.855,0.504,1,-10.906,1,0.35,0.357,0.0,0.139,0.429,120.027,"hip hop, British Hip Hop, english hip hop"
0935whoU2oTfWNaYdZ0rd4,Psych Out!,AJ Tracey,0,Psych Out!,0,175520,True,2019-01-17,0.733,0.555,9,-9.829,1,0.249,0.706,0.0,0.0961,0.35,77.584,"hip hop, British Hip Hop, english hip hop"
6eslVvaPrsD4CO4EMvakSL,It's Like,Fredo,29,Third Avenue,30,167106,True,2019-02-01,0.573,0.584,7,-8.852,1,0.305,0.0347,0.0,0.0747,0.0795,81.286,"hip hop, British Hip Hop, english hip hop"
4PX8QGRcrKDxjpcCeRQaZa,Money Maker,Fredo,27,Third Avenue,28,176533,True,2019-02-01,0.799,0.543,8,-6.61,1,0.311,0.0984,2.05e-06,0.109,0.237,97.952,"hip hop, British Hip Hop, english hip hop"
048rA2xbxWQ1lfurZl7nUQ,Doing the Most (feat. Lil Dotz),Fredo,28,Third Avenue,29,184426,True,2019-02-01,0.721,0.673,1,-6.127,1,0.16,0.0104,0.0,0.16,0.0623,95.025,"hip hop, British Hip Hop, english hip hop"
1Yi8XPnCPoimWwqxwm3uz9,Longshot,Catfish and the Bottlemen,45,Longshot,49,232960,False,2019-01-08,0.481,0.765,7,-4.025,1,0.0388,0.00381,0.000737,0.119,0.465,102.829,"alternative rock, indie rock, pop rock, MySpotigramBot, -1001508678541"
7hLQg73AVsbyiI74GNxEHm,Pray for You,Fredo,27,Third Avenue,29,143480,True,2019-02-01,0.543,0.688,6,-7.732,0,0.386,0.392,0.0,0.446,0.29,85.689,"hip hop, British Hip Hop, english hip hop"
1AvLAAXMtq7IGi48x9TrD7,Bally,Swarmz,47,Bally,50,165188,True,2019-01-18,0.818,0.692,5,-3.887,0,0.277,0.236,0.0,0.0784,0.919,106.396,"banned, my scribbled"
4sonGfgijX4dHxp6WLBtCj,BMT,Fredo,36,Third Avenue,37,171786,True,2019-02-01,0.625,0.452,1,-7.607,1,0.302,0.0783,6.89e-06,0.11,0.235,124.787,"hip hop, British Hip Hop, english hip hop"
0bXcl7JnhraHGIqqilbQxI,Comfortable (feat. Dappy),Yungen,37,Project Purple,38,227600,True,2019-01-25,0.618,0.649,1,-6.622,0,0.243,0.202,0.0,0.103,0.517,100.534,Unknown
2hij6lekO6SLK1vYvfYBBq,Third Avenue,Fredo,35,Third Avenue,35,204893,True,2019-02-01,0.622,0.458,11,-10.501,0,0.441,0.67,0.0,0.118,0.336,96.539,"hip hop, British Hip Hop, english hip hop"
3GscoKb6H34eloCAmhJAQx,Love You for That,Fredo,31,Third Avenue,31,210800,True,2019-02-01,0.617,0.527,9,-9.074,0,0.322,0.112,0.0,0.198,0.357,82.172,"hip hop, British Hip Hop, english hip hop"
01ZIculhpupvh79iH4LSWz,All I Ever Wanted (feat. Dave) - Edit,Fredo,31,All I Ever Wanted (feat. Dave) [Edit],34,251989,True,2019-01-31,0.876,0.676,8,-7.56,1,0.165,0.188,0.0,0.152,0.269,120.069,"hip hop, British Hip Hop, english hip hop"
758vyx2APoKcV0BQYlbFGs,They Don't,Fredo,25,Third Avenue,27,178773,True,2019-02-01,0.77,0.715,7,-7.819,1,0.226,0.204,0.000175,0.0921,0.251,98.147,"hip hop, British Hip Hop, english hip hop"
3GHtEaicELsTViK08EXEQQ,medicine,Bring Me The Horizon,58,amo,60,227265,True,2019-01-25,0.615,0.858,0,-3.3,1,0.0396,0.00393,0.0,0.0789,0.323,97.038,"electronic, pop, rock, pop rock, metalcore"
7cz506PyIgh2bMN90Mc8Tn,Boasty (feat. Idris Elba),Wiley,2,Boasty (feat. Idris Elba),8,177185,True,2019-01-22,0.887,0.765,2,-5.207,1,0.0669,0.00915,0.000872,0.0907,0.456,102.958,"hip hop, rap, Grime, concrete jungle, egotism"
4wNndJWTgjmPzko0RD0Z9q,Gun Lean Remix,Russ Millions,53,Gun Lean Remix,43,260572,True,2019-01-17,0.857,0.555,8,-9.562,1,0.503,0.138,2.62e-06,0.1,0.678,140.023,Unknown
507UUx311ghfFTMSuHUeyS,Desire (Sub Focus & Dimension),Sub Focus,62,Desire (with Dimension) [Sub Focus & Dimension],63,215172,False,2018-09-14,0.537,0.906,8,-1.167,0,0.0651,0.133,0.0187,0.319,0.504,173.898,dnb
59NBECAQ5tXNmtKbRFcYil,100 Bad Days,AJR,0,100 Bad Days,1,212783,False,2019-01-30,0.626,0.639,10,-5.62,1,0.085,0.0465,0.0,0.161,0.638,144.009,"pop, electronic, electropop, alternative, alternative rock"
3k9vMJ09zyVP3N2pi8Yzj0,Alright (feat. Trippie Redd & Preme),Wiz Khalifa,35,Alright (feat. Trippie Redd & Preme),38,177864,True,2019-02-01,0.708,0.661,6,-5.028,0,0.11,0.00988,0.0,0.135,0.293,155.962,"Wiz Khalifa, preme, trippie redd"
6GSkLS2y4ZnnZsuRAj975K,Project Dreams,Marshmello,50,Project Dreams,61,167898,True,2019-01-25,0.78,0.828,8,-2.235,1,0.237,0.409,0.0,0.104,0.786,160.113,"Roddy Ricch, rap, Marshmello, MySpotigramBot, -1001854528204"
1I3ZAmPmbFV78oNKnibOiW,Jumpin on a Jet,Future,49,Future Hndrxx Presents: The WIZRD,51,137133,True,2019-01-18,0.824,0.595,11,-6.346,1,0.091,0.0571,3.7e-06,0.0876,0.157,140.039,Unknown
6zJb8jNZ31zLw6wAbEPt8b,Re-Llename a Besos,Blonda,12,Re-Llename a Besos,13,172506,False,2018-12-14,0.624,0.861,1,-5.991,1,0.144,0.29,0.0,0.113,0.75,100.226,Unknown
4fnCQeozjJTzN1pKWuWeBO,Noi Minh Dung Chan (Nhac Phim Chi Tro Ly Cua Anh),Mỹ Tâm,0,Noi Minh Dung Chan (Nhac Phim Chi Tro Ly Cua Anh),0,242093,False,2019-01-25,0.521,0.439,6,-5.49,1,0.0378,0.879,0.0,0.104,0.253,171.932,Unknown
4BISvvJqO738LCWFWsaXF9,Doi La Giac Mo (Nhac Phim Chi Tro Ly Cua Anh),Mỹ Tâm,0,Doi La Giac Mo (Nhac Phim Chi Tro Ly Cua Anh),0,181874,False,2019-01-25,0.721,0.56,1,-5.021,0,0.0344,0.607,0.0,0.117,0.653,128.115,Unknown
4ksFIvvHptKIuhfyEomgtp,Khi Ta Yeu (Nhac Phim Chi Tro Ly Cua Anh),Mỹ Tâm,0,Khi Ta Yeu (Nhac Phim Chi Tro Ly Cua Anh),0,218461,False,2019-01-25,0.529,0.534,7,-5.039,1,0.0346,0.734,0.0,0.0764,0.381,156.045,Unknown
2ZIgbaQoDlNoAwIHqLLK34,Vì Em Vẫn,Hari Won,0,Vì Em Vẫn,0,218400,False,2018-03-01,0.721,0.636,9,-4.984,0,0.0402,0.205,0.0,0.0846,0.476,109.991,Unknown
34ODRRWSsRbiB6sGI9R9Te,Badadu,MONSTAR,0,Badadu,0,201969,False,2019-01-17,0.803,0.836,6,-4.551,0,0.0695,0.313,0.0162,0.123,0.526,98.989,Unknown
0wKEfbXGQHgzqDJxUyiHuM,KAHEDA,Tóc Tiên,0,KAHEDA,0,188888,False,2018-03-01,0.766,0.934,8,-2.866,0,0.139,0.155,0.000468,0.149,0.451,108.073,Unknown
3Xwgu3mh0CF9x52voRR3IZ,24h,Lyly,0,24H,0,257040,False,2019-01-05,0.772,0.626,8,-8.109,1,0.0662,0.556,2.67e-05,0.103,0.11,119.965,Unknown
0AHHzF3cdau1XNBCM9l7Ky,Tết Là,Mademoiselle,16,Tết Là,16,238000,False,2019-01-27,0.571,0.155,9,-14.023,1,0.0341,0.921,1.76e-05,0.128,0.259,132.191,Unknown
57jBcQUCJaIUTRbqBmW7D1,Song Request 신청곡 (feat. SUGA of BTS),Lee So Ra,0,Song Request 신청곡 (feat. SUGA of BTS),0,281066,False,2019-01-22,0.481,0.59,2,-7.145,1,0.0903,0.707,0.00037,0.141,0.454,175.788,"rap, Korean, Ballad, chill, solo"
0B5ZyLZ8taJilRzYcySjaW,Về Quê Ăn Tết,Phương Mỹ Chi,3,Về Quê Ăn Tết,3,243967,False,2019-01-28,0.644,0.612,7,-9.208,0,0.0418,0.539,1.44e-06,0.598,0.758,108.045,Unknown
0s8e1RIjFzRie2Ch0OCKma,Đêm Màu Xanh,JUUN D,5,Dem Mau Xanh,6,316511,False,2019-01-11,0.496,0.177,10,-12.763,1,0.0377,0.886,1.45e-05,0.128,0.307,138.119,Unknown
6EbcvJJg99tDUfO4RnC1XO,She Don't Give a Fo,Duki,0,She Don't Give a Fo,0,209485,True,2018-03-11,0.839,0.542,1,-5.114,1,0.16,0.367,0.0,0.161,0.395,120.017,my spotify
6BmVNnhY60NrXzuM4ywIN3,Como Le Digo,KHEA,0,Como Le Digo,0,216673,True,2018-04-10,0.718,0.385,0,-8.945,1,0.0811,0.166,0.0,0.33,0.203,129.955,Unknown
4mOOQDVAfgjZ6kQMQn8uzU,Pla Cacha Pla - Remix,Alan Gomez,0,Pla Cacha Pla (Remix),0,153051,True,2018-11-01,0.677,0.897,7,-0.586,0,0.304,0.573,0.163,0.0953,0.474,102.034,Unknown
7o6Pj4IxNUCtMVStkNfmZt,Árabe,Papichamp,0,Dímelo Wacho,0,187212,True,2018-12-30,0.682,0.674,6,-5.666,1,0.237,0.123,0.0,0.271,0.637,199.989,Unknown
6M8qU2rDpeRQLE88DF2xtq,Peach,BROODS,44,Don't Feed The Pop Monster,46,255397,False,2019-02-01,0.688,0.738,5,-4.831,1,0.0404,0.0085,3.54e-05,0.258,0.251,111.013,"electropop, pop, electronic, dance-pop, synthpop"
7tGEAA1f8MydT7eVbbO9Zy,WHEN I WAS OLDER - Music Inspired By The Film ROMA,Billie Eilish,62,WHEN I WAS OLDER (Music Inspired By The Film ROMA),64,270519,False,2019-01-09,0.696,0.332,6,-12.834,1,0.0425,0.853,0.433,0.0848,0.0628,150.13,"electropop, 2010s, Billie Eilish, Hip-Hop, hip hop"
1PfUKiMDKIlPEF9FfdJawc,hope is a dangerous thing for a woman like me to have - but I have it,Lana Del Rey,0,hope is a dangerous thing for a woman like me to have - but i have it,0,324302,True,2019-01-09,0.492,0.144,7,-10.125,1,0.0708,0.965,1.84e-06,0.161,0.274,164.839,"pop, singer-songwriter, art pop, indie, alternative"
3sINFCu6OAeEqGxqs70EWw,Se Ei Kuulu Sulle,Gasellit,18,Se Ei Kuulu Sulle,21,197866,False,2018-10-10,0.813,0.761,0,-6.074,1,0.194,0.159,0.0,0.178,0.853,66.012,"Hip-Hop, rap, 2010s, Suomirap, suomihiphop"
7Bpp7jmJN8gEpaKU7Tn41x,Ikivihree,Jukka Poika,0,Ikivihree,0,180176,False,2018-10-10,0.746,0.492,6,-9.749,1,0.268,0.562,9.86e-06,0.122,0.667,84.919,Unknown
3rizd4OSi531dCY6YiwhjW,Mechelininkatu,Tuomas Kauhanen,11,Mechelininkatu,12,217755,False,2018-10-10,0.52,0.789,9,-5.381,0,0.156,0.32,0.0,0.299,0.648,174.053,Unknown
4CS0uVyX8pWkuAB34jNQ9H,katastrofin aineet,F,7,katastrofin aineet,8,216242,False,2018-10-10,0.751,0.575,7,-5.151,1,0.132,0.017,4.29e-06,0.241,0.701,134.016,Unknown
206RguRdgqOWe91Fo2uF7a,Pharmacie,SCH,21,Pharmacie,24,218213,True,2018-10-10,0.703,0.907,3,-6.957,0,0.219,0.714,0.000129,0.113,0.612,139.976,Unknown
0lP4HYLmvowOKdsQ7CVkuq,The Kill,Thirty Seconds To Mars,78,A Beautiful Lie,79,231533,False,2005-01-01,0.179,0.912,4,-3.881,0,0.0791,0.0014,0.000294,0.582,0.289,182.99,"alternative rock, rock, alternative, 30 seconds to mars, emo"
62hK2OalNLhutnAShdq8nS,I Want You to Freak,Rak-Su,37,I Want You to Freak,39,188704,False,2018-09-28,0.645,0.932,4,-3.129,0,0.164,0.0145,0.0,0.246,0.451,100.036,"boysband, talent show, 2018 single"
0SzW69DvRPldNy6Qx7NndA,Sometimes,Hamza,41,Paradise,39,237880,True,2019-03-01,0.702,0.615,1,-9.372,1,0.0456,0.227,0.00164,0.122,0.702,105.007,Unknown
3N2AIfVOq6NiTcWHIP4Oco,Drunk Me,Mitchell Tenpenny,0,Mitchell Tenpenny - EP,0,213023,False,2018-02-23,0.386,0.799,2,-3.789,1,0.0555,0.201,0.0,0.103,0.391,86.333,"shit, Officially Shit, misogynist"
29EdNlJQqStWhNkSGpkuFQ,"Something Stupid (From ""Better Call Saul"")",Lola Marsh,53,"Something Stupid (From ""Better Call Saul"")",55,268846,False,2018-10-05,0.646,0.467,4,-9.507,1,0.0273,0.622,0.000274,0.081,0.501,103.962,"better call saul, Soundtrack, film, covers, mixtaperoom"
33zPQmUXvJlf9xAeibUqn1,Frigobar,Franco126,25,Frigobar,27,264857,False,2018-10-10,0.478,0.598,11,-9.215,1,0.0904,0.041,2.54e-06,0.352,0.525,139.792,Unknown
6iLnjLp3O7ajFdEO9QqKDn,紙飛行機,Awich,0,Beat,0,197590,False,2018-10-10,0.53,0.754,6,-5.906,0,0.111,0.0011,5.88e-05,0.191,0.654,89.676,Unknown
1erDNx55IWAE9OYuBTRYgc,Bad Liar,Imagine Dragons,0,Bad Liar,0,260773,False,2018-11-06,0.383,0.637,3,-6.993,1,0.0703,0.0722,0.0,0.368,0.0827,177.913,"pop, 2018, 2010s, love at firsten listen, electropop"
7tYjXd42SzEhrWEFQeZxNm,Simula Pa Nung Una,Patch Quiwa,59,Simula Pa Nung Una,59,255661,False,2018-04-22,0.571,0.143,11,-8.704,1,0.0381,0.885,0.0,0.119,0.487,107.516,Unknown
5C99HN4vPVTXaZp9mLI5Sb,Madre,Sergio Vargas,0,Los Años Dorados,0,287733,False,2018-01-16,0.607,0.649,0,-9.118,0,0.0324,0.357,1.81e-05,0.278,0.839,121.367,Unknown
3f6oVv72SaFoOBNPMAtuLm,Amnésie,Damso,0,Rap Français 2016,0,213653,True,2020-05-29,0.756,0.536,2,-9.882,0,0.37,0.757,0.0,0.0925,0.613,126.99,Unknown
1G4cdOtF36ZCs6i2dZoC87,Drunk Me,Mitchell Tenpenny,61,Telling All My Secrets,63,211767,False,2018-12-14,0.499,0.797,2,-3.77,1,0.0554,0.199,0.0,0.0933,0.408,176.024,"shit, Officially Shit, misogynist"
7mo02Fl40PSB9M2Y29uMZR,Planeta Země,STEIN27,0,Planeta Země,0,237108,True,2018-07-17,0.309,0.628,5,-9.664,0,0.183,0.25,0.359,0.144,0.692,80.167,Unknown
1iZkUEEyRf17CjZsiRNGfv,Maria,STEIN27,0,Maria,0,212769,True,2017-04-10,0.647,0.626,3,-7.523,1,0.0291,0.524,0.0632,0.0996,0.372,129.941,Unknown
6Id5RM56PFn2hB4I0ox0WA,Look What I Found,Lady Gaga,46,A Star Is Born Soundtrack (Without Dialogue),47,175240,False,2018-10-05,0.849,0.493,1,-4.1,0,0.0417,0.456,0.000463,0.133,0.447,97.012,"Soundtrack, jazz, rock, country, Love"
5NbmeIxqXL0MCT5VQDj5eZ,Mi Mami,El Alfa,37,El Hombre,42,185710,False,2018-11-02,0.839,0.749,11,-6.345,0,0.167,0.465,0.00202,0.0917,0.442,94.972,Unknown
6uTptP5uvyqtxd6lpijmvr,Corazon En Pedazos,Omega,0,Corazon En Pedazos,0,216189,False,2019-01-02,0.595,0.743,5,-6.166,0,0.102,0.2,1.03e-05,0.247,0.765,146.949,Unknown
5dgzaIo3iUsGfPgEYFX1bR,Cold Love,Kerli Kivilaan,12,Cold Love,13,168914,False,2018-12-01,0.66,0.469,7,-6.879,1,0.0256,0.378,0.0,0.184,0.385,105.058,"pop, Eurovision Song Contest, estonia, Eurovision, ESC"
1Hzd91IXDWdBytdDYeQyHq,"I'll Be With You (with Kovee, Joznez)",Robin Packalen,18,"I'll Be With You (with Kovee, Joznez)",21,186453,False,2019-02-02,0.85,0.417,3,-5.536,0,0.0758,0.145,1.12e-05,0.024,0.652,110.984,Unknown
7AjF3ZEdNZvcYarrHE4RCG,Me melkein kuoltiin,Apocalyptica,21,Me melkein kuoltiin,23,212644,False,2019-02-02,0.338,0.703,5,-5.338,1,0.0398,0.0021,5.63e-05,0.159,0.288,116.079,Unknown
6j05qeoVAPY6Oe9mPfcJZx,Benef,Naza,0,Benef,0,182380,False,2019-02-01,0.737,0.757,1,-5.97,1,0.0833,0.734,0.0,0.154,0.807,149.974,Unknown
